Step,AgentID,State
0,"(78, 85)",-1
0,"(78, 86)",-1
0,"(78, 87)",-1
0,"(78, 88)",-1
0,"(78, 89)",-1
0,"(78, 90)",-1
0,"(78, 91)",-1
0,"(78, 93)",-1
0,"(78, 95)",-1
0,"(78, 96)",-1
0,"(78, 99)",-1
0,"(79, 0)",-1
0,"(79, 1)",-1
0,"(79, 3)",-1
0,"(79, 4)",-1
0,"(79, 5)",-1
0,"(79, 6)",-1
0,"(79, 7)",-1
0,"(79, 9)",-1
0,"(79, 10)",-1
0,"(79, 12)",-1
0,"(79, 14)",-1
0,"(79, 16)",-1
0,"(79, 19)",-1
0,"(79, 20)",-1
0,"(79, 22)",-1
0,"(79, 25)",-1
0,"(79, 26)",-1
0,"(79, 28)",-1
0,"(79, 29)",-1
0,"(79, 30)",-1
0,"(79, 31)",-1
0,"(79, 32)",-1
0,"(79, 33)",-1
0,"(79, 34)",-1
0,"(79, 35)",-1
0,"(79, 36)",-1
0,"(79, 37)",-1
0,"(79, 39)",-1
0,"(79, 40)",-1
0,"(79, 42)",-1
0,"(79, 43)",-1
0,"(79, 44)",-1
0,"(79, 45)",-1
0,"(79, 47)",-1
0,"(79, 48)",-1
0,"(79, 53)",-1
0,"(79, 54)",-1
0,"(79, 55)",-1
0,"(79, 56)",-1
0,"(79, 57)",-1
0,"(79, 58)",-1
0,"(79, 60)",-1
0,"(79, 63)",-1
0,"(79, 64)",-1
0,"(79, 66)",-1
0,"(79, 67)",-1
0,"(79, 70)",-1
0,"(79, 71)",-1
0,"(79, 73)",-1
0,"(79, 78)",-1
0,"(79, 79)",-1
0,"(79, 81)",-1
0,"(79, 82)",-1
0,"(79, 83)",-1
0,"(79, 84)",-1
0,"(79, 85)",-1
0,"(79, 86)",-1
0,"(79, 87)",-1
0,"(79, 88)",-1
0,"(79, 90)",-1
0,"(79, 91)",-1
0,"(79, 92)",-1
0,"(79, 93)",-1
0,"(79, 95)",-1
0,"(79, 96)",-1
0,"(79, 99)",-1
0,"(80, 1)",-1
0,"(80, 4)",-1
0,"(80, 6)",-1
0,"(80, 7)",-1
0,"(80, 9)",-1
0,"(80, 12)",-1
0,"(80, 13)",-1
0,"(80, 15)",-1
0,"(80, 16)",-1
0,"(80, 17)",-1
0,"(80, 19)",-1
0,"(80, 20)",-1
0,"(80, 22)",-1
0,"(80, 24)",-1
0,"(80, 26)",-1
0,"(80, 27)",-1
0,"(80, 28)",-1
0,"(80, 30)",-1
0,"(80, 31)",-1
0,"(80, 32)",-1
0,"(80, 33)",-1
0,"(80, 35)",-1
0,"(80, 36)",-1
0,"(80, 37)",-1
0,"(80, 38)",-1
0,"(80, 39)",-1
0,"(80, 42)",-1
0,"(80, 43)",-1
0,"(80, 46)",-1
0,"(80, 49)",-1
0,"(80, 50)",-1
0,"(80, 51)",-1
0,"(80, 52)",-1
0,"(80, 53)",-1
0,"(80, 56)",-1
0,"(80, 57)",-1
0,"(80, 58)",-1
0,"(80, 61)",-1
0,"(80, 63)",-1
0,"(80, 64)",-1
0,"(80, 65)",-1
0,"(80, 67)",-1
0,"(80, 68)",-1
0,"(80, 70)",-1
0,"(80, 74)",-1
0,"(80, 75)",-1
0,"(80, 76)",-1
0,"(80, 77)",-1
0,"(80, 78)",-1
0,"(80, 79)",-1
0,"(80, 81)",-1
0,"(80, 82)",-1
0,"(80, 83)",-1
0,"(80, 85)",-1
0,"(80, 87)",-1
0,"(80, 93)",-1
0,"(80, 94)",-1
0,"(80, 95)",-1
0,"(80, 97)",-1
0,"(80, 99)",-1
0,"(81, 0)",-1
0,"(81, 1)",-1
0,"(81, 2)",-1
0,"(81, 6)",-1
0,"(81, 7)",-1
0,"(81, 8)",-1
0,"(81, 9)",-1
0,"(81, 11)",-1
0,"(81, 14)",-1
0,"(81, 19)",-1
0,"(81, 20)",-1
0,"(81, 21)",-1
0,"(81, 22)",-1
0,"(81, 23)",-1
0,"(81, 24)",-1
0,"(81, 25)",-1
0,"(81, 27)",-1
0,"(81, 29)",-1
0,"(81, 30)",-1
0,"(81, 36)",-1
0,"(81, 38)",-1
0,"(81, 39)",-1
0,"(81, 40)",-1
0,"(81, 41)",-1
0,"(81, 44)",-1
0,"(81, 46)",-1
0,"(81, 48)",-1
0,"(81, 49)",-1
0,"(81, 52)",-1
0,"(81, 54)",-1
0,"(81, 55)",-1
0,"(81, 56)",-1
0,"(81, 57)",-1
0,"(81, 58)",-1
0,"(81, 62)",-1
0,"(81, 63)",-1
0,"(81, 65)",-1
0,"(81, 66)",-1
0,"(81, 67)",-1
0,"(81, 69)",-1
0,"(81, 70)",-1
0,"(81, 71)",-1
0,"(81, 73)",-1
0,"(81, 74)",-1
0,"(81, 75)",-1
0,"(81, 76)",-1
0,"(81, 78)",-1
0,"(81, 79)",-1
0,"(81, 81)",-1
0,"(81, 83)",-1
0,"(81, 84)",-1
0,"(81, 85)",-1
0,"(81, 87)",-1
0,"(81, 88)",-1
0,"(81, 89)",-1
0,"(81, 90)",-1
0,"(81, 92)",-1
0,"(81, 95)",-1
0,"(81, 96)",-1
0,"(81, 97)",-1
0,"(81, 98)",-1
0,"(81, 99)",-1
0,"(82, 0)",-1
0,"(82, 1)",-1
0,"(82, 5)",-1
0,"(82, 8)",-1
0,"(82, 10)",-1
0,"(82, 11)",-1
0,"(82, 15)",-1
0,"(82, 17)",-1
0,"(82, 18)",-1
0,"(82, 20)",-1
0,"(82, 21)",-1
0,"(82, 22)",-1
0,"(82, 23)",-1
0,"(82, 28)",-1
0,"(82, 31)",-1
0,"(82, 32)",-1
0,"(82, 33)",-1
0,"(82, 36)",-1
0,"(82, 37)",-1
0,"(82, 38)",-1
0,"(82, 39)",-1
0,"(82, 42)",-1
0,"(82, 43)",-1
0,"(82, 44)",-1
0,"(82, 45)",-1
0,"(82, 46)",-1
0,"(82, 49)",-1
0,"(82, 50)",-1
0,"(82, 54)",-1
0,"(82, 56)",-1
0,"(82, 57)",-1
0,"(82, 58)",-1
0,"(82, 59)",-1
0,"(82, 60)",-1
0,"(82, 61)",-1
0,"(82, 62)",-1
0,"(82, 64)",-1
0,"(82, 65)",-1
0,"(82, 68)",-1
0,"(82, 69)",-1
0,"(82, 71)",-1
0,"(82, 75)",-1
0,"(82, 76)",-1
0,"(82, 78)",-1
0,"(82, 79)",-1
0,"(82, 80)",-1
0,"(82, 82)",-1
0,"(82, 83)",-1
0,"(82, 84)",-1
0,"(82, 87)",-1
0,"(82, 88)",-1
0,"(82, 91)",-1
0,"(82, 94)",-1
0,"(82, 96)",-1
0,"(82, 98)",-1
0,"(82, 99)",-1
0,"(83, 0)",-1
0,"(83, 2)",-1
0,"(83, 3)",-1
0,"(83, 6)",-1
0,"(83, 7)",-1
0,"(83, 9)",-1
0,"(83, 12)",-1
0,"(83, 15)",-1
0,"(83, 16)",-1
0,"(83, 18)",-1
0,"(83, 21)",-1
0,"(83, 22)",-1
0,"(83, 24)",-1
0,"(83, 26)",-1
0,"(83, 29)",-1
0,"(83, 30)",-1
0,"(83, 31)",-1
0,"(83, 32)",-1
0,"(83, 33)",-1
0,"(83, 34)",-1
0,"(83, 35)",-1
0,"(83, 39)",-1
0,"(83, 40)",-1
0,"(83, 42)",-1
0,"(83, 43)",-1
0,"(83, 44)",-1
0,"(83, 46)",-1
0,"(83, 47)",-1
0,"(83, 48)",-1
0,"(83, 49)",-1
0,"(83, 50)",-1
0,"(83, 51)",-1
0,"(83, 53)",-1
0,"(83, 54)",-1
0,"(83, 56)",-1
0,"(83, 57)",-1
0,"(83, 58)",-1
0,"(83, 59)",-1
0,"(83, 61)",-1
0,"(83, 63)",-1
0,"(83, 64)",-1
0,"(83, 69)",-1
0,"(83, 70)",-1
0,"(83, 71)",-1
0,"(83, 72)",-1
0,"(83, 73)",-1
0,"(83, 77)",-1
0,"(83, 78)",-1
0,"(83, 79)",-1
0,"(83, 81)",-1
0,"(83, 82)",-1
0,"(83, 83)",-1
0,"(83, 87)",-1
0,"(83, 88)",-1
0,"(83, 94)",-1
0,"(83, 95)",-1
0,"(83, 96)",-1
0,"(83, 97)",-1
0,"(83, 98)",-1
0,"(83, 99)",-1
0,"(84, 1)",-1
0,"(84, 2)",-1
0,"(84, 3)",-1
0,"(84, 5)",-1
0,"(84, 6)",-1
0,"(84, 8)",-1
0,"(84, 10)",-1
0,"(84, 12)",-1
0,"(84, 14)",-1
0,"(84, 15)",-1
0,"(84, 17)",-1
0,"(84, 18)",-1
0,"(84, 19)",-1
0,"(84, 20)",-1
0,"(84, 21)",-1
0,"(84, 22)",-1
0,"(84, 26)",-1
0,"(84, 27)",-1
0,"(84, 30)",-1
0,"(84, 31)",-1
0,"(84, 32)",-1
0,"(84, 34)",-1
0,"(84, 35)",-1
0,"(84, 36)",-1
0,"(84, 37)",-1
0,"(84, 41)",-1
0,"(84, 42)",-1
0,"(84, 43)",-1
0,"(84, 44)",-1
0,"(84, 46)",-1
0,"(84, 47)",-1
0,"(84, 49)",-1
0,"(84, 51)",-1
0,"(84, 52)",-1
0,"(84, 54)",-1
0,"(84, 55)",-1
0,"(84, 56)",-1
0,"(84, 58)",-1
0,"(84, 59)",-1
0,"(84, 60)",-1
0,"(84, 61)",-1
0,"(84, 63)",-1
0,"(84, 64)",-1
0,"(84, 65)",-1
0,"(84, 66)",-1
0,"(84, 67)",-1
0,"(84, 70)",-1
0,"(84, 71)",-1
0,"(84, 73)",-1
0,"(84, 74)",-1
0,"(84, 76)",-1
0,"(84, 78)",-1
0,"(84, 79)",-1
0,"(84, 80)",-1
0,"(84, 82)",-1
0,"(84, 85)",-1
0,"(84, 90)",-1
0,"(84, 91)",-1
0,"(84, 92)",-1
0,"(84, 93)",-1
0,"(84, 94)",-1
0,"(84, 95)",-1
0,"(84, 96)",-1
0,"(84, 98)",-1
0,"(84, 99)",-1
0,"(85, 1)",-1
0,"(85, 2)",-1
0,"(85, 3)",-1
0,"(85, 4)",-1
0,"(85, 5)",-1
0,"(85, 6)",-1
0,"(85, 7)",-1
0,"(85, 8)",-1
0,"(85, 11)",-1
0,"(85, 12)",-1
0,"(85, 13)",-1
0,"(85, 14)",-1
0,"(85, 15)",-1
0,"(85, 17)",-1
0,"(85, 18)",-1
0,"(85, 19)",-1
0,"(85, 22)",-1
0,"(85, 24)",-1
0,"(85, 25)",-1
0,"(85, 26)",-1
0,"(85, 27)",-1
0,"(85, 28)",-1
0,"(85, 29)",-1
0,"(85, 30)",-1
0,"(85, 32)",-1
0,"(85, 36)",-1
0,"(85, 37)",-1
0,"(85, 38)",-1
0,"(85, 39)",-1
0,"(85, 40)",-1
0,"(85, 41)",-1
0,"(85, 42)",-1
0,"(85, 44)",-1
0,"(85, 46)",-1
0,"(85, 47)",-1
0,"(85, 49)",-1
0,"(85, 50)",-1
0,"(85, 51)",-1
0,"(85, 52)",-1
0,"(85, 53)",-1
0,"(85, 54)",-1
0,"(85, 55)",-1
0,"(85, 56)",-1
0,"(85, 57)",-1
0,"(85, 58)",-1
0,"(85, 59)",-1
0,"(85, 60)",-1
0,"(85, 62)",-1
0,"(85, 66)",-1
0,"(85, 67)",-1
0,"(85, 68)",-1
0,"(85, 70)",-1
0,"(85, 71)",-1
0,"(85, 72)",-1
0,"(85, 73)",-1
0,"(85, 74)",-1
0,"(85, 75)",-1
0,"(85, 76)",-1
0,"(85, 77)",-1
0,"(85, 78)",-1
0,"(85, 79)",-1
0,"(85, 81)",-1
0,"(85, 82)",-1
0,"(85, 83)",-1
0,"(85, 84)",-1
0,"(85, 86)",-1
0,"(85, 87)",-1
0,"(85, 88)",-1
0,"(85, 89)",-1
0,"(85, 90)",-1
0,"(85, 91)",-1
0,"(85, 93)",-1
0,"(85, 95)",-1
0,"(85, 96)",-1
0,"(85, 97)",-1
0,"(85, 98)",-1
0,"(85, 99)",-1
0,"(86, 1)",-1
0,"(86, 2)",-1
0,"(86, 3)",-1
0,"(86, 5)",-1
0,"(86, 6)",-1
0,"(86, 7)",-1
0,"(86, 12)",-1
0,"(86, 13)",-1
0,"(86, 14)",-1
0,"(86, 16)",-1
0,"(86, 17)",-1
0,"(86, 18)",-1
0,"(86, 19)",-1
0,"(86, 21)",-1
0,"(86, 22)",-1
0,"(86, 24)",-1
0,"(86, 28)",-1
0,"(86, 29)",-1
0,"(86, 31)",-1
0,"(86, 32)",-1
0,"(86, 33)",-1
0,"(86, 35)",-1
0,"(86, 37)",-1
0,"(86, 38)",-1
0,"(86, 39)",-1
0,"(86, 40)",-1
0,"(86, 41)",-1
0,"(86, 42)",-1
0,"(86, 43)",-1
0,"(86, 45)",-1
0,"(86, 48)",-1
0,"(86, 50)",-1
0,"(86, 51)",-1
0,"(86, 53)",-1
0,"(86, 54)",-1
0,"(86, 55)",-1
0,"(86, 56)",-1
0,"(86, 57)",-1
0,"(86, 61)",-1
0,"(86, 62)",-1
0,"(86, 63)",-1
0,"(86, 64)",-1
0,"(86, 68)",-1
0,"(86, 69)",-1
0,"(86, 70)",-1
0,"(86, 72)",-1
0,"(86, 73)",-1
0,"(86, 77)",-1
0,"(86, 82)",-1
0,"(86, 85)",-1
0,"(86, 87)",-1
0,"(86, 88)",-1
0,"(86, 89)",-1
0,"(86, 90)",-1
0,"(86, 91)",-1
0,"(86, 93)",-1
0,"(86, 96)",-1
0,"(86, 97)",-1
0,"(86, 98)",-1
0,"(86, 99)",-1
0,"(87, 0)",-1
0,"(87, 1)",-1
0,"(87, 2)",-1
0,"(87, 4)",-1
0,"(87, 5)",-1
0,"(87, 6)",-1
0,"(87, 7)",-1
0,"(87, 8)",-1
0,"(87, 9)",-1
0,"(87, 13)",-1
0,"(87, 16)",-1
0,"(87, 17)",-1
0,"(87, 18)",-1
0,"(87, 19)",-1
0,"(87, 20)",-1
0,"(87, 21)",-1
0,"(87, 22)",-1
0,"(87, 24)",-1
0,"(87, 27)",-1
0,"(87, 28)",-1
0,"(87, 29)",-1
0,"(87, 30)",-1
0,"(87, 31)",-1
0,"(87, 38)",-1
0,"(87, 39)",-1
0,"(87, 40)",-1
0,"(87, 41)",-1
0,"(87, 43)",-1
0,"(87, 46)",-1
0,"(87, 47)",-1
0,"(87, 49)",-1
0,"(87, 50)",-1
0,"(87, 51)",-1
0,"(87, 52)",-1
0,"(87, 53)",-1
0,"(87, 54)",-1
0,"(87, 56)",-1
0,"(87, 57)",-1
0,"(87, 58)",-1
0,"(87, 59)",-1
0,"(87, 60)",-1
0,"(87, 61)",-1
0,"(87, 62)",-1
0,"(87, 65)",-1
0,"(87, 66)",-1
0,"(87, 68)",-1
0,"(87, 69)",-1
0,"(87, 70)",-1
0,"(87, 72)",-1
0,"(87, 73)",-1
0,"(87, 74)",-1
0,"(87, 75)",-1
0,"(87, 76)",-1
0,"(87, 78)",-1
0,"(87, 79)",-1
0,"(87, 80)",-1
0,"(87, 83)",-1
0,"(87, 84)",-1
0,"(87, 85)",-1
0,"(87, 86)",-1
0,"(87, 87)",-1
0,"(87, 88)",-1
0,"(87, 89)",-1
0,"(87, 91)",-1
0,"(87, 93)",-1
0,"(87, 94)",-1
0,"(87, 95)",-1
0,"(88, 0)",-1
0,"(88, 1)",-1
0,"(88, 4)",-1
0,"(88, 5)",-1
0,"(88, 6)",-1
0,"(88, 9)",-1
0,"(88, 10)",-1
0,"(88, 11)",-1
0,"(88, 12)",-1
0,"(88, 13)",-1
0,"(88, 14)",-1
0,"(88, 15)",-1
0,"(88, 16)",-1
0,"(88, 18)",-1
0,"(88, 21)",-1
0,"(88, 22)",-1
0,"(88, 23)",-1
0,"(88, 24)",-1
0,"(88, 25)",-1
0,"(88, 27)",-1
0,"(88, 28)",-1
0,"(88, 29)",-1
0,"(88, 30)",-1
0,"(88, 31)",-1
0,"(88, 32)",-1
0,"(88, 33)",-1
0,"(88, 34)",-1
0,"(88, 35)",-1
0,"(88, 36)",-1
0,"(88, 37)",-1
0,"(88, 38)",-1
0,"(88, 39)",-1
0,"(88, 42)",-1
0,"(88, 43)",-1
0,"(88, 44)",-1
0,"(88, 45)",-1
0,"(88, 46)",-1
0,"(88, 49)",-1
0,"(88, 51)",-1
0,"(88, 52)",-1
0,"(88, 53)",-1
0,"(88, 54)",-1
0,"(88, 55)",-1
0,"(88, 57)",-1
0,"(88, 58)",-1
0,"(88, 59)",-1
0,"(88, 62)",-1
0,"(88, 63)",-1
0,"(88, 64)",-1
0,"(88, 65)",-1
0,"(88, 66)",-1
0,"(88, 67)",-1
0,"(88, 68)",-1
0,"(88, 69)",-1
0,"(88, 73)",-1
0,"(88, 75)",-1
0,"(88, 77)",-1
0,"(88, 78)",-1
0,"(88, 79)",-1
0,"(88, 80)",-1
0,"(88, 81)",-1
0,"(88, 82)",-1
0,"(88, 83)",-1
0,"(88, 84)",-1
0,"(88, 85)",-1
0,"(88, 87)",-1
0,"(88, 88)",-1
0,"(88, 89)",-1
0,"(88, 90)",-1
0,"(88, 91)",-1
0,"(88, 93)",-1
0,"(88, 94)",-1
0,"(88, 95)",-1
0,"(88, 96)",-1
0,"(88, 97)",-1
0,"(88, 98)",-1
0,"(88, 99)",-1
0,"(89, 0)",-1
0,"(89, 2)",-1
0,"(89, 3)",-1
0,"(89, 5)",-1
0,"(89, 6)",-1
0,"(89, 9)",-1
0,"(89, 10)",-1
0,"(89, 13)",-1
0,"(89, 14)",-1
0,"(89, 15)",-1
0,"(89, 17)",-1
0,"(89, 18)",-1
0,"(89, 19)",-1
0,"(89, 20)",-1
0,"(89, 22)",-1
0,"(89, 23)",-1
0,"(89, 25)",-1
0,"(89, 26)",-1
0,"(89, 27)",-1
0,"(89, 30)",-1
0,"(89, 33)",-1
0,"(89, 34)",-1
0,"(89, 35)",-1
0,"(89, 37)",-1
0,"(89, 38)",-1
0,"(89, 39)",-1
0,"(89, 40)",-1
0,"(89, 41)",-1
0,"(89, 42)",-1
0,"(89, 43)",-1
0,"(89, 45)",-1
0,"(89, 47)",-1
0,"(89, 48)",-1
0,"(89, 50)",-1
0,"(89, 52)",-1
0,"(89, 53)",-1
0,"(89, 55)",-1
0,"(89, 56)",-1
0,"(89, 57)",-1
0,"(89, 59)",-1
0,"(89, 61)",-1
0,"(89, 62)",-1
0,"(89, 63)",-1
0,"(89, 64)",-1
0,"(89, 66)",-1
0,"(89, 67)",-1
0,"(89, 70)",-1
0,"(89, 72)",-1
0,"(89, 73)",-1
0,"(89, 75)",-1
0,"(89, 76)",-1
0,"(89, 77)",-1
0,"(89, 78)",-1
0,"(89, 80)",-1
0,"(89, 82)",-1
0,"(89, 83)",-1
0,"(89, 87)",-1
0,"(89, 90)",-1
0,"(89, 91)",-1
0,"(89, 93)",-1
0,"(89, 94)",-1
0,"(89, 95)",-1
0,"(89, 97)",-1
0,"(89, 98)",-1
0,"(89, 99)",-1
0,"(90, 0)",-1
0,"(90, 1)",-1
0,"(90, 2)",-1
0,"(90, 5)",-1
0,"(90, 7)",-1
0,"(90, 9)",-1
0,"(90, 13)",-1
0,"(90, 14)",-1
0,"(90, 17)",-1
0,"(90, 18)",-1
0,"(90, 19)",-1
0,"(90, 20)",-1
0,"(90, 23)",-1
0,"(90, 24)",-1
0,"(90, 25)",-1
0,"(90, 27)",-1
0,"(90, 29)",-1
0,"(90, 30)",-1
0,"(90, 31)",-1
0,"(90, 33)",-1
0,"(90, 34)",-1
0,"(90, 36)",-1
0,"(90, 37)",-1
0,"(90, 38)",-1
0,"(90, 40)",-1
0,"(90, 41)",-1
0,"(90, 42)",-1
0,"(90, 43)",-1
0,"(90, 44)",-1
0,"(90, 47)",-1
0,"(90, 48)",-1
0,"(90, 51)",-1
0,"(90, 53)",-1
0,"(90, 55)",-1
0,"(90, 58)",-1
0,"(90, 60)",-1
0,"(90, 61)",-1
0,"(90, 62)",-1
0,"(90, 65)",-1
0,"(90, 66)",-1
0,"(90, 67)",-1
0,"(90, 69)",-1
0,"(90, 72)",-1
0,"(90, 73)",-1
0,"(90, 75)",-1
0,"(90, 76)",-1
0,"(90, 77)",-1
0,"(90, 81)",-1
0,"(90, 82)",-1
0,"(90, 86)",-1
0,"(90, 87)",-1
0,"(90, 88)",-1
0,"(90, 89)",-1
0,"(90, 90)",-1
0,"(90, 91)",-1
0,"(90, 95)",-1
0,"(90, 96)",-1
0,"(90, 97)",-1
0,"(90, 98)",-1
0,"(90, 99)",-1
0,"(91, 0)",-1
0,"(91, 1)",-1
0,"(91, 2)",-1
0,"(91, 5)",-1
0,"(91, 6)",-1
0,"(91, 8)",-1
0,"(91, 9)",-1
0,"(91, 10)",-1
0,"(91, 11)",-1
0,"(91, 13)",-1
0,"(91, 14)",-1
0,"(91, 16)",-1
0,"(91, 17)",-1
0,"(91, 18)",-1
0,"(91, 19)",-1
0,"(91, 21)",-1
0,"(91, 23)",-1
0,"(91, 24)",-1
0,"(91, 25)",-1
0,"(91, 26)",-1
0,"(91, 27)",-1
0,"(91, 28)",-1
0,"(91, 30)",-1
0,"(91, 31)",-1
0,"(91, 35)",-1
0,"(91, 36)",-1
0,"(91, 37)",-1
0,"(91, 39)",-1
0,"(91, 40)",-1
0,"(91, 41)",-1
0,"(91, 42)",-1
0,"(91, 44)",-1
0,"(91, 45)",-1
0,"(91, 47)",-1
0,"(91, 48)",-1
0,"(91, 51)",-1
0,"(91, 53)",-1
0,"(91, 55)",-1
0,"(91, 56)",-1
0,"(91, 57)",-1
0,"(91, 58)",-1
0,"(91, 62)",-1
0,"(91, 63)",-1
0,"(91, 65)",-1
0,"(91, 66)",-1
0,"(91, 67)",-1
0,"(91, 68)",-1
0,"(91, 69)",-1
0,"(91, 72)",-1
0,"(91, 73)",-1
0,"(91, 74)",-1
0,"(91, 75)",-1
0,"(91, 79)",-1
0,"(91, 80)",-1
0,"(91, 83)",-1
0,"(91, 84)",-1
0,"(91, 85)",-1
0,"(91, 86)",-1
0,"(91, 87)",-1
0,"(91, 89)",-1
0,"(91, 90)",-1
0,"(91, 91)",-1
0,"(91, 92)",-1
0,"(91, 93)",-1
0,"(91, 94)",-1
0,"(91, 95)",-1
0,"(91, 96)",-1
0,"(91, 98)",-1
0,"(92, 0)",-1
0,"(92, 1)",-1
0,"(92, 2)",-1
0,"(92, 3)",-1
0,"(92, 4)",-1
0,"(92, 5)",-1
0,"(92, 8)",-1
0,"(92, 9)",-1
0,"(92, 10)",-1
0,"(92, 12)",-1
0,"(92, 13)",-1
0,"(92, 16)",-1
0,"(92, 17)",-1
0,"(92, 20)",-1
0,"(92, 21)",-1
0,"(92, 22)",-1
0,"(92, 23)",-1
0,"(92, 25)",-1
0,"(92, 28)",-1
0,"(92, 29)",-1
0,"(92, 30)",-1
0,"(92, 33)",-1
0,"(92, 35)",-1
0,"(92, 36)",-1
0,"(92, 41)",-1
0,"(92, 42)",-1
0,"(92, 43)",-1
0,"(92, 48)",-1
0,"(92, 49)",-1
0,"(92, 50)",-1
0,"(92, 51)",-1
0,"(92, 53)",-1
0,"(92, 55)",-1
0,"(92, 57)",-1
0,"(92, 58)",-1
0,"(92, 60)",-1
0,"(92, 61)",-1
0,"(92, 62)",-1
0,"(92, 63)",-1
0,"(92, 65)",-1
0,"(92, 66)",-1
0,"(92, 67)",-1
0,"(92, 69)",-1
0,"(92, 70)",-1
0,"(92, 71)",-1
0,"(92, 73)",-1
0,"(92, 74)",-1
0,"(92, 75)",-1
0,"(92, 76)",-1
0,"(92, 77)",-1
0,"(92, 81)",-1
0,"(92, 82)",-1
0,"(92, 83)",-1
0,"(92, 84)",-1
0,"(92, 85)",-1
0,"(92, 87)",-1
0,"(92, 88)",-1
0,"(92, 89)",-1
0,"(92, 90)",-1
0,"(92, 91)",-1
0,"(92, 92)",-1
0,"(92, 93)",-1
0,"(92, 95)",-1
0,"(92, 96)",-1
0,"(92, 97)",-1
0,"(92, 99)",-1
0,"(93, 0)",-1
0,"(93, 1)",-1
0,"(93, 2)",-1
0,"(93, 5)",-1
0,"(93, 7)",-1
0,"(93, 8)",-1
0,"(93, 10)",-1
0,"(93, 12)",-1
0,"(93, 14)",-1
0,"(93, 15)",-1
0,"(93, 16)",-1
0,"(93, 17)",-1
0,"(93, 18)",-1
0,"(93, 19)",-1
0,"(93, 21)",-1
0,"(93, 22)",-1
0,"(93, 25)",-1
0,"(93, 26)",-1
0,"(93, 27)",-1
0,"(93, 28)",-1
0,"(93, 29)",-1
0,"(93, 30)",-1
0,"(93, 33)",-1
0,"(93, 35)",-1
0,"(93, 38)",-1
0,"(93, 39)",-1
0,"(93, 40)",-1
0,"(93, 42)",-1
0,"(93, 43)",-1
0,"(93, 45)",-1
0,"(93, 46)",-1
0,"(93, 48)",-1
0,"(93, 50)",-1
0,"(93, 51)",-1
0,"(93, 52)",-1
0,"(93, 53)",-1
0,"(93, 54)",-1
0,"(93, 56)",-1
0,"(93, 59)",-1
0,"(93, 60)",-1
0,"(93, 61)",-1
0,"(93, 62)",-1
0,"(93, 63)",-1
0,"(93, 64)",-1
0,"(93, 65)",-1
0,"(93, 67)",-1
0,"(93, 69)",-1
0,"(93, 71)",-1
0,"(93, 72)",-1
0,"(93, 73)",-1
0,"(93, 74)",-1
0,"(93, 76)",-1
0,"(93, 79)",-1
0,"(93, 81)",-1
0,"(93, 82)",-1
0,"(93, 84)",-1
0,"(93, 85)",-1
0,"(93, 86)",-1
0,"(93, 91)",-1
0,"(93, 92)",-1
0,"(93, 93)",-1
0,"(93, 94)",-1
0,"(93, 95)",-1
0,"(93, 96)",-1
0,"(93, 98)",-1
0,"(93, 99)",-1
0,"(94, 1)",-1
0,"(94, 2)",-1
0,"(94, 3)",-1
0,"(94, 4)",-1
0,"(94, 5)",-1
0,"(94, 6)",-1
0,"(94, 7)",-1
0,"(94, 10)",-1
0,"(94, 11)",-1
0,"(94, 12)",-1
0,"(94, 13)",-1
0,"(94, 14)",-1
0,"(94, 15)",-1
0,"(94, 16)",-1
0,"(94, 17)",-1
0,"(94, 18)",-1
0,"(94, 19)",-1
0,"(94, 20)",-1
0,"(94, 21)",-1
0,"(94, 22)",-1
0,"(94, 23)",-1
0,"(94, 25)",-1
0,"(94, 27)",-1
0,"(94, 28)",-1
0,"(94, 29)",-1
0,"(94, 30)",-1
0,"(94, 31)",-1
0,"(94, 34)",-1
0,"(94, 35)",-1
0,"(94, 36)",-1
0,"(94, 38)",-1
0,"(94, 40)",-1
0,"(94, 42)",-1
0,"(94, 43)",-1
0,"(94, 44)",-1
0,"(94, 45)",-1
0,"(94, 46)",-1
0,"(94, 49)",-1
0,"(94, 50)",-1
0,"(94, 52)",-1
0,"(94, 53)",-1
0,"(94, 54)",-1
0,"(94, 56)",-1
0,"(94, 57)",-1
0,"(94, 58)",-1
0,"(94, 59)",-1
0,"(94, 62)",-1
0,"(94, 63)",-1
0,"(94, 64)",-1
0,"(94, 66)",-1
0,"(94, 67)",-1
0,"(94, 68)",-1
0,"(94, 70)",-1
0,"(94, 71)",-1
0,"(94, 72)",-1
0,"(94, 74)",-1
0,"(94, 75)",-1
0,"(94, 77)",-1
0,"(94, 78)",-1
0,"(94, 79)",-1
0,"(94, 80)",-1
0,"(94, 82)",-1
0,"(94, 84)",-1
0,"(94, 85)",-1
0,"(94, 87)",-1
0,"(94, 89)",-1
0,"(94, 92)",-1
0,"(94, 93)",-1
0,"(94, 94)",-1
0,"(94, 97)",-1
0,"(94, 98)",-1
0,"(94, 99)",-1
0,"(95, 0)",-1
0,"(95, 1)",-1
0,"(95, 2)",-1
0,"(95, 5)",-1
0,"(95, 6)",-1
0,"(95, 7)",-1
0,"(95, 8)",-1
0,"(95, 12)",-1
0,"(95, 13)",-1
0,"(95, 14)",-1
0,"(95, 16)",-1
0,"(95, 18)",-1
0,"(95, 19)",-1
0,"(95, 21)",-1
0,"(95, 22)",-1
0,"(95, 27)",-1
0,"(95, 30)",-1
0,"(95, 31)",-1
