,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5420,60,0,24,225.8,0,0
1,100,100,0.55,0.32,5342,40,98,28,190.8,20,4.9
2,100,100,0.55,0.32,5285,34,161,27,195.7,16,10.1
3,100,100,0.55,0.32,5222,40,218,31,168.5,11,19.8
4,100,100,0.55,0.32,5163,29,288,28,184.4,9,32.0
5,100,100,0.55,0.32,5108,29,343,27,189.2,9,38.1
6,100,100,0.55,0.32,5050,33,397,30,168.3,9,44.1
7,100,100,0.55,0.32,4980,44,456,33,150.9,9,50.7
8,100,100,0.55,0.32,4907,41,532,34,144.3,8,66.5
9,100,100,0.55,0.32,4846,32,602,38,127.5,8,75.2
10,100,100,0.55,0.32,4799,30,651,36,133.3,8,81.4
11,100,100,0.55,0.32,4745,32,703,43,110.3,8,87.9
12,100,100,0.55,0.32,4676,40,764,42,111.3,8,95.5
13,100,100,0.55,0.32,4589,44,847,48,95.6,7,121.0
14,100,100,0.55,0.32,4520,48,912,50,90.4,7,130.3
15,100,100,0.55,0.32,4439,47,994,49,90.6,7,142.0
16,100,100,0.55,0.32,4394,29,1057,51,86.2,7,151.0
17,100,100,0.55,0.32,4309,43,1128,55,78.3,7,161.1
18,100,100,0.55,0.32,4252,33,1195,53,80.2,6,199.2
19,100,100,0.55,0.32,4186,40,1254,53,79.0,6,209.0
20,100,100,0.55,0.32,4124,36,1320,57,72.4,6,220.0
21,100,100,0.55,0.32,4061,33,1386,56,72.5,6,231.0
22,100,100,0.55,0.32,4024,20,1436,59,68.2,6,239.3
23,100,100,0.55,0.32,3961,35,1484,60,66.0,6,247.3
24,100,100,0.55,0.32,3903,39,1538,60,65.0,6,256.3
25,100,100,0.55,0.32,3847,33,1600,64,60.1,6,266.7
26,100,100,0.55,0.32,3779,37,1664,66,57.3,6,277.3
27,100,100,0.55,0.32,3733,27,1720,64,58.3,6,286.7
28,100,100,0.55,0.32,3705,21,1754,66,56.1,6,292.3
29,100,100,0.55,0.32,3670,22,1788,67,54.8,6,298.0
30,100,100,0.55,0.32,3614,30,1836,67,53.9,6,306.0
31,100,100,0.55,0.32,3543,45,1892,69,51.3,6,315.3
32,100,100,0.55,0.32,3463,46,1971,77,45.0,6,328.5
33,100,100,0.55,0.32,3391,35,2054,75,45.2,6,342.3
34,100,100,0.55,0.32,3317,43,2120,78,42.5,6,353.3
35,100,100,0.55,0.32,3230,46,2204,76,42.5,6,367.3
36,100,100,0.55,0.32,3147,41,2292,80,39.3,6,382.0
37,100,100,0.55,0.32,3092,27,2361,79,39.1,6,393.5
38,100,100,0.55,0.32,3042,30,2408,80,38.0,6,401.3
39,100,100,0.55,0.32,2950,53,2477,83,35.5,6,412.8
40,100,100,0.55,0.32,2855,48,2577,88,32.4,6,429.5
41,100,100,0.55,0.32,2773,51,2656,86,32.2,6,442.7
42,100,100,0.55,0.32,2656,70,2754,96,27.7,6,459.0
43,100,100,0.55,0.32,2536,68,2876,99,25.6,6,479.3
44,100,100,0.55,0.32,2422,62,2996,105,23.1,6,499.3
45,100,100,0.55,0.32,2320,63,3097,109,21.3,6,516.2
46,100,100,0.55,0.32,2215,60,3205,114,19.4,6,534.2
47,100,100,0.55,0.32,2138,53,3289,121,17.7,6,548.2
48,100,100,0.55,0.32,2020,66,3394,123,16.4,6,565.7
49,100,100,0.55,0.32,1927,46,3507,122,15.8,6,584.5
50,100,100,0.55,0.32,1861,38,3581,129,14.4,6,596.8
51,100,100,0.55,0.32,1791,37,3652,134,13.4,6,608.7
52,100,100,0.55,0.32,1721,39,3720,136,12.7,6,620.0
53,100,100,0.55,0.32,1647,39,3794,138,11.9,6,632.3
54,100,100,0.55,0.32,1564,55,3861,135,11.6,6,643.5
55,100,100,0.55,0.32,1485,44,3951,143,10.4,6,658.5
56,100,100,0.55,0.32,1417,41,4022,142,10.0,6,670.3
57,100,100,0.55,0.32,1353,35,4092,141,9.6,6,682.0
58,100,100,0.55,0.32,1286,38,4156,148,8.7,6,692.7
59,100,100,0.55,0.32,1213,41,4226,144,8.4,6,704.3
60,100,100,0.55,0.32,1158,33,4289,145,8.0,6,714.8
61,100,100,0.55,0.32,1099,30,4351,149,7.4,6,725.2
62,100,100,0.55,0.32,1036,37,4407,153,6.8,6,734.5
63,100,100,0.55,0.32,975,29,4476,148,6.6,6,746.0
64,100,100,0.55,0.32,930,31,4519,150,6.2,6,753.2
65,100,100,0.55,0.32,882,29,4569,155,5.7,6,761.5
66,100,100,0.55,0.32,822,34,4624,158,5.2,5,924.8
67,100,100,0.55,0.32,769,32,4679,159,4.8,5,935.8
68,100,100,0.55,0.32,714,25,4741,160,4.5,5,948.2
69,100,100,0.55,0.32,680,16,4784,160,4.2,5,956.8
70,100,100,0.55,0.32,658,13,4809,161,4.1,5,961.8
71,100,100,0.55,0.32,642,9,4829,161,4.0,5,965.8
72,100,100,0.55,0.32,635,4,4841,159,4.0,5,968.2
73,100,100,0.55,0.32,630,5,4845,160,3.9,5,969.0
74,100,100,0.55,0.32,624,4,4852,161,3.9,5,970.4
75,100,100,0.55,0.32,616,3,4861,162,3.8,5,972.2
76,100,100,0.55,0.32,600,11,4869,164,3.7,5,973.8
77,100,100,0.55,0.32,588,3,4889,163,3.6,5,977.8
78,100,100,0.55,0.32,583,3,4894,163,3.6,5,978.8
79,100,100,0.55,0.32,582,1,4897,164,3.5,5,979.4
80,100,100,0.55,0.32,579,1,4900,163,3.6,5,980.0
81,100,100,0.55,0.32,579,0,4901,163,3.6,5,980.2
