,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5383,58,0,23,234.0,0,0
1,100,100,0.55,0.32,5301,37,103,25,212.0,20,5.2
2,100,100,0.55,0.32,5242,30,169,26,201.6,16,10.6
3,100,100,0.55,0.32,5158,43,240,31,166.4,15,16.0
4,100,100,0.55,0.32,5058,63,320,34,148.8,13,24.6
5,100,100,0.55,0.32,4959,53,429,43,115.3,11,39.0
6,100,100,0.55,0.32,4886,40,515,39,125.3,10,51.5
7,100,100,0.55,0.32,4831,25,585,40,120.8,10,58.5
8,100,100,0.55,0.32,4791,24,626,41,116.9,10,62.6
9,100,100,0.55,0.32,4752,24,665,39,121.8,10,66.5
10,100,100,0.55,0.32,4717,20,704,39,120.9,10,70.4
11,100,100,0.55,0.32,4668,29,744,44,106.1,10,74.4
12,100,100,0.55,0.32,4596,37,808,44,104.5,10,80.8
13,100,100,0.55,0.32,4517,47,877,53,85.2,10,87.7
14,100,100,0.55,0.32,4419,49,973,51,86.6,10,97.3
15,100,100,0.55,0.32,4339,48,1054,53,81.9,10,105.4
16,100,100,0.55,0.32,4256,44,1141,55,77.4,10,114.1
17,100,100,0.55,0.32,4191,39,1211,59,71.0,10,121.1
18,100,100,0.55,0.32,4096,63,1282,65,63.0,9,142.4
19,100,100,0.55,0.32,4011,45,1385,65,61.7,8,173.1
20,100,100,0.55,0.32,3925,41,1475,66,59.5,7,210.7
21,100,100,0.55,0.32,3852,39,1550,69,55.8,6,258.3
22,100,100,0.55,0.32,3793,38,1610,73,52.0,6,268.3
23,100,100,0.55,0.32,3728,40,1673,69,54.0,6,278.8
24,100,100,0.55,0.32,3648,39,1754,81,45.0,6,292.3
25,100,100,0.55,0.32,3584,38,1819,78,45.9,6,303.2
26,100,100,0.55,0.32,3532,35,1874,80,44.1,6,312.3
27,100,100,0.55,0.32,3461,45,1935,82,42.2,6,322.5
28,100,100,0.55,0.32,3350,53,2038,90,37.2,6,339.7
29,100,100,0.55,0.32,3253,65,2123,92,35.4,6,353.8
30,100,100,0.55,0.32,3162,49,2230,93,34.0,6,371.7
31,100,100,0.55,0.32,3077,52,2312,93,33.1,6,385.3
32,100,100,0.55,0.32,2987,52,2402,101,29.6,6,400.3
33,100,100,0.55,0.32,2896,53,2492,99,29.3,6,415.3
34,100,100,0.55,0.32,2791,58,2592,103,27.1,6,432.0
35,100,100,0.55,0.32,2693,56,2692,104,25.9,6,448.7
36,100,100,0.55,0.32,2622,44,2775,109,24.1,6,462.5
37,100,100,0.55,0.32,2541,43,2857,114,22.3,6,476.2
38,100,100,0.55,0.32,2457,52,2932,116,21.2,6,488.7
39,100,100,0.55,0.32,2358,53,3030,121,19.5,6,505.0
40,100,100,0.55,0.32,2227,74,3140,127,17.5,6,523.3
41,100,100,0.55,0.32,2116,62,3263,127,16.7,6,543.8
42,100,100,0.55,0.32,2036,42,3363,129,15.8,6,560.5
43,100,100,0.55,0.32,1976,37,3428,130,15.2,6,571.3
44,100,100,0.55,0.32,1914,37,3490,133,14.4,6,581.7
45,100,100,0.55,0.32,1835,43,3563,133,13.8,6,593.8
46,100,100,0.55,0.32,1775,29,3637,135,13.1,6,606.2
47,100,100,0.55,0.32,1735,24,3682,137,12.7,6,613.7
48,100,100,0.55,0.32,1701,24,3716,140,12.2,6,619.3
49,100,100,0.55,0.32,1653,26,3762,141,11.7,6,627.0
50,100,100,0.55,0.32,1614,20,3807,142,11.4,6,634.5
51,100,100,0.55,0.32,1574,17,3850,145,10.9,6,641.7
52,100,100,0.55,0.32,1554,11,3876,146,10.6,6,646.0
53,100,100,0.55,0.32,1538,8,3895,147,10.5,6,649.2
54,100,100,0.55,0.32,1521,8,3912,147,10.3,6,652.0
55,100,100,0.55,0.32,1496,15,3930,151,9.9,6,655.0
56,100,100,0.55,0.32,1476,14,3951,153,9.6,6,658.5
57,100,100,0.55,0.32,1442,21,3978,157,9.2,6,663.0
58,100,100,0.55,0.32,1405,21,4015,157,8.9,6,669.2
59,100,100,0.55,0.32,1384,13,4044,159,8.7,6,674.0
60,100,100,0.55,0.32,1357,14,4070,157,8.6,6,678.3
61,100,100,0.55,0.32,1320,20,4101,163,8.1,6,683.5
62,100,100,0.55,0.32,1297,11,4133,157,8.3,6,688.8
63,100,100,0.55,0.32,1296,0,4145,156,8.3,6,690.8
