Step,AgentID,Width,Height,Density,Humidity ,Steps to fire up
94,"(0, 0)",100,100,0.55,0.32,0
94,"(0, 6)",100,100,0.55,0.32,0
94,"(0, 7)",100,100,0.55,0.32,0
94,"(0, 11)",100,100,0.55,0.32,0
94,"(0, 13)",100,100,0.55,0.32,0
94,"(0, 15)",100,100,0.55,0.32,0
94,"(0, 16)",100,100,0.55,0.32,0
94,"(0, 17)",100,100,0.55,0.32,0
94,"(0, 19)",100,100,0.55,0.32,0
94,"(0, 20)",100,100,0.55,0.32,0
94,"(0, 21)",100,100,0.55,0.32,0
94,"(0, 22)",100,100,0.55,0.32,0
94,"(0, 25)",100,100,0.55,0.32,0
94,"(0, 30)",100,100,0.55,0.32,0
94,"(0, 31)",100,100,0.55,0.32,0
94,"(0, 32)",100,100,0.55,0.32,0
94,"(0, 35)",100,100,0.55,0.32,0
94,"(0, 37)",100,100,0.55,0.32,0
94,"(0, 38)",100,100,0.55,0.32,0
94,"(0, 40)",100,100,0.55,0.32,0
94,"(0, 41)",100,100,0.55,0.32,0
94,"(0, 42)",100,100,0.55,0.32,0
94,"(0, 43)",100,100,0.55,0.32,0
94,"(0, 46)",100,100,0.55,0.32,0
94,"(0, 48)",100,100,0.55,0.32,0
94,"(0, 49)",100,100,0.55,0.32,0
94,"(0, 50)",100,100,0.55,0.32,0
94,"(0, 51)",100,100,0.55,0.32,0
94,"(0, 53)",100,100,0.55,0.32,0
94,"(0, 56)",100,100,0.55,0.32,0
94,"(0, 57)",100,100,0.55,0.32,0
94,"(0, 62)",100,100,0.55,0.32,0
94,"(0, 63)",100,100,0.55,0.32,0
94,"(0, 65)",100,100,0.55,0.32,0
94,"(0, 67)",100,100,0.55,0.32,0
94,"(0, 68)",100,100,0.55,0.32,0
94,"(0, 71)",100,100,0.55,0.32,0
94,"(0, 73)",100,100,0.55,0.32,0
94,"(0, 76)",100,100,0.55,0.32,0
94,"(0, 78)",100,100,0.55,0.32,0
94,"(0, 80)",100,100,0.55,0.32,0
94,"(0, 82)",100,100,0.55,0.32,0
94,"(0, 83)",100,100,0.55,0.32,0
94,"(0, 85)",100,100,0.55,0.32,0
94,"(0, 87)",100,100,0.55,0.32,0
94,"(0, 88)",100,100,0.55,0.32,0
94,"(0, 90)",100,100,0.55,0.32,0
94,"(0, 91)",100,100,0.55,0.32,0
94,"(0, 92)",100,100,0.55,0.32,0
94,"(0, 96)",100,100,0.55,0.32,0
94,"(0, 97)",100,100,0.55,0.32,0
94,"(0, 99)",100,100,0.55,0.32,0
94,"(1, 2)",100,100,0.55,0.32,-1
94,"(1, 3)",100,100,0.55,0.32,-1
94,"(1, 6)",100,100,0.55,0.32,1
94,"(1, 7)",100,100,0.55,0.32,1
94,"(1, 8)",100,100,0.55,0.32,1
94,"(1, 9)",100,100,0.55,0.32,1
94,"(1, 15)",100,100,0.55,0.32,1
94,"(1, 16)",100,100,0.55,0.32,1
94,"(1, 17)",100,100,0.55,0.32,1
94,"(1, 18)",100,100,0.55,0.32,1
94,"(1, 19)",100,100,0.55,0.32,1
94,"(1, 20)",100,100,0.55,0.32,1
94,"(1, 21)",100,100,0.55,0.32,1
94,"(1, 22)",100,100,0.55,0.32,2
94,"(1, 23)",100,100,0.55,0.32,1
94,"(1, 24)",100,100,0.55,0.32,1
94,"(1, 25)",100,100,0.55,0.32,1
94,"(1, 28)",100,100,0.55,0.32,1
94,"(1, 30)",100,100,0.55,0.32,1
94,"(1, 31)",100,100,0.55,0.32,2
94,"(1, 34)",100,100,0.55,0.32,1
94,"(1, 35)",100,100,0.55,0.32,1
94,"(1, 36)",100,100,0.55,0.32,1
94,"(1, 38)",100,100,0.55,0.32,1
94,"(1, 40)",100,100,0.55,0.32,1
94,"(1, 42)",100,100,0.55,0.32,1
94,"(1, 43)",100,100,0.55,0.32,1
