,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5428,60,0,28,193.9,0,0
1,100,100,0.55,0.32,5326,53,109,28,190.2,19,5.7
2,100,100,0.55,0.32,5225,55,208,35,149.3,11,18.9
3,100,100,0.55,0.32,5153,43,292,33,156.2,5,58.4
4,100,100,0.55,0.32,5098,28,362,35,145.7,3,120.7
5,100,100,0.55,0.32,5046,24,418,37,136.4,2,209.0
6,100,100,0.55,0.32,4996,26,466,35,142.7,2,233.0
7,100,100,0.55,0.32,4963,18,507,37,134.1,2,253.5
8,100,100,0.55,0.32,4931,19,538,37,133.3,2,269.0
9,100,100,0.55,0.32,4897,20,571,38,128.9,2,285.5
10,100,100,0.55,0.32,4850,25,613,43,112.8,2,306.5
11,100,100,0.55,0.32,4809,22,657,43,111.8,2,328.5
12,100,100,0.55,0.32,4758,25,705,43,110.7,2,352.5
13,100,100,0.55,0.32,4694,37,757,45,104.3,2,378.5
14,100,100,0.55,0.32,4651,30,807,49,94.9,2,403.5
15,100,100,0.55,0.32,4599,26,863,50,92.0,2,431.5
16,100,100,0.55,0.32,4535,30,923,50,90.7,2,461.5
17,100,100,0.55,0.32,4502,24,962,50,90.0,2,481.0
18,100,100,0.55,0.32,4469,26,993,54,82.8,2,496.5
19,100,100,0.55,0.32,4427,22,1039,55,80.5,2,519.5
20,100,100,0.55,0.32,4381,26,1081,56,78.2,2,540.5
21,100,100,0.55,0.32,4318,34,1136,60,72.0,2,568.0
22,100,100,0.55,0.32,4255,28,1205,58,73.4,2,602.5
23,100,100,0.55,0.32,4197,29,1262,60,70.0,2,631.0
24,100,100,0.55,0.32,4156,25,1307,61,68.1,2,653.5
25,100,100,0.55,0.32,4103,34,1351,65,63.1,2,675.5
26,100,100,0.55,0.32,4058,24,1406,62,65.5,2,703.0
27,100,100,0.55,0.32,4003,29,1456,67,59.7,2,728.0
28,100,100,0.55,0.32,3955,26,1507,69,57.3,2,753.5
29,100,100,0.55,0.32,3897,29,1562,66,59.0,2,781.0
30,100,100,0.55,0.32,3856,29,1603,67,57.6,2,801.5
31,100,100,0.55,0.32,3791,36,1661,71,53.4,2,830.5
32,100,100,0.55,0.32,3694,49,1745,70,52.8,2,872.5
33,100,100,0.55,0.32,3622,31,1835,73,49.6,2,917.5
34,100,100,0.55,0.32,3574,27,1887,77,46.4,2,943.5
35,100,100,0.55,0.32,3531,28,1929,81,43.6,2,964.5
36,100,100,0.55,0.32,3472,29,1987,77,45.1,2,993.5
37,100,100,0.55,0.32,3432,24,2032,81,42.4,2,1016.0
38,100,100,0.55,0.32,3394,30,2064,80,42.4,2,1032.0
39,100,100,0.55,0.32,3332,36,2120,83,40.1,2,1060.0
40,100,100,0.55,0.32,3243,46,2199,85,38.2,2,1099.5
41,100,100,0.55,0.32,3180,34,2274,84,37.9,2,1137.0
42,100,100,0.55,0.32,3117,37,2334,85,36.7,2,1167.0
43,100,100,0.55,0.32,3057,38,2393,87,35.1,2,1196.5
44,100,100,0.55,0.32,3002,30,2456,87,34.5,2,1228.0
45,100,100,0.55,0.32,2927,50,2511,86,34.0,2,1255.5
46,100,100,0.55,0.32,2849,40,2599,89,32.0,2,1299.5
47,100,100,0.55,0.32,2775,39,2674,88,31.5,2,1337.0
48,100,100,0.55,0.32,2713,35,2740,97,28.0,2,1370.0
49,100,100,0.55,0.32,2638,44,2806,95,27.8,2,1403.0
50,100,100,0.55,0.32,2544,56,2888,100,25.4,2,1444.0
51,100,100,0.55,0.32,2434,52,3002,103,23.6,2,1501.0
52,100,100,0.55,0.32,2365,37,3086,102,23.2,2,1543.0
53,100,100,0.55,0.32,2304,34,3150,100,23.0,2,1575.0
54,100,100,0.55,0.32,2260,23,3205,106,21.3,2,1602.5
55,100,100,0.55,0.32,2193,40,3255,108,20.3,2,1627.5
56,100,100,0.55,0.32,2155,24,3309,109,19.8,2,1654.5
57,100,100,0.55,0.32,2124,19,3345,110,19.3,2,1672.5
58,100,100,0.55,0.32,2087,16,3385,109,19.1,2,1692.5
59,100,100,0.55,0.32,2051,21,3416,111,18.5,2,1708.0
60,100,100,0.55,0.32,2018,17,3453,112,18.0,2,1726.5
61,100,100,0.55,0.32,1972,30,3486,116,17.0,2,1743.0
62,100,100,0.55,0.32,1921,34,3533,118,16.3,2,1766.5
63,100,100,0.55,0.32,1852,34,3602,122,15.2,2,1801.0
64,100,100,0.55,0.32,1793,31,3664,128,14.0,2,1832.0
65,100,100,0.55,0.32,1746,28,3714,129,13.5,2,1857.0
66,100,100,0.55,0.32,1701,22,3765,127,13.4,2,1882.5
67,100,100,0.55,0.32,1642,31,3815,135,12.2,2,1907.5
68,100,100,0.55,0.32,1608,18,3862,130,12.4,2,1931.0
69,100,100,0.55,0.32,1571,19,3898,132,11.9,2,1949.0
70,100,100,0.55,0.32,1547,14,3927,129,12.0,2,1963.5
71,100,100,0.55,0.32,1536,9,3943,130,11.8,2,1971.5
72,100,100,0.55,0.32,1512,14,3962,134,11.3,2,1981.0
73,100,100,0.55,0.32,1488,15,3985,137,10.9,2,1992.5
74,100,100,0.55,0.32,1463,15,4010,133,11.0,2,2005.0
75,100,100,0.55,0.32,1445,11,4032,135,10.7,2,2016.0
76,100,100,0.55,0.32,1430,8,4050,135,10.6,2,2025.0
77,100,100,0.55,0.32,1428,2,4058,135,10.6,2,2029.0
78,100,100,0.55,0.32,1428,0,4060,135,10.6,2,2030.0
