,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5505,53,0,25,220.2,0,0
1,100,100,0.55,0.32,5435,40,83,23,236.3,21,4.0
2,100,100,0.55,0.32,5329,56,173,26,205.0,16,10.8
3,100,100,0.55,0.32,5203,69,286,34,153.0,12,23.8
4,100,100,0.55,0.32,5084,63,411,38,133.8,10,41.1
5,100,100,0.55,0.32,4991,54,513,38,131.3,9,57.0
6,100,100,0.55,0.32,4919,39,600,40,123.0,9,66.7
7,100,100,0.55,0.32,4868,30,660,45,108.2,9,73.3
8,100,100,0.55,0.32,4811,37,710,41,117.3,9,78.9
9,100,100,0.55,0.32,4759,32,767,44,108.2,9,85.2
10,100,100,0.55,0.32,4690,41,827,42,111.7,9,91.9
11,100,100,0.55,0.32,4619,40,899,46,100.4,9,99.9
12,100,100,0.55,0.32,4556,37,965,51,89.3,9,107.2
13,100,100,0.55,0.32,4490,42,1026,55,81.6,8,128.2
14,100,100,0.55,0.32,4388,63,1107,55,79.8,8,138.4
15,100,100,0.55,0.32,4287,47,1224,56,76.6,8,153.0
16,100,100,0.55,0.32,4213,41,1304,59,71.4,7,186.3
17,100,100,0.55,0.32,4156,37,1365,59,70.4,7,195.0
18,100,100,0.55,0.32,4107,28,1423,62,66.2,7,203.3
19,100,100,0.55,0.32,4064,28,1466,57,71.3,7,209.4
20,100,100,0.55,0.32,4007,35,1516,58,69.1,7,216.6
21,100,100,0.55,0.32,3928,46,1584,64,61.4,7,226.3
22,100,100,0.55,0.32,3873,36,1649,63,61.5,7,235.6
23,100,100,0.55,0.32,3808,39,1711,66,57.7,7,244.4
24,100,100,0.55,0.32,3755,31,1772,68,55.2,7,253.1
25,100,100,0.55,0.32,3704,30,1824,70,52.9,7,260.6
26,100,100,0.55,0.32,3666,21,1871,69,53.1,7,267.3
