Step,AgentID,Width,Height,Density,Humidity ,Steps to fire up
93,"(0, 0)",100,100,0.55,0.32,0
93,"(0, 1)",100,100,0.55,0.32,0
93,"(0, 3)",100,100,0.55,0.32,0
93,"(0, 5)",100,100,0.55,0.32,0
93,"(0, 8)",100,100,0.55,0.32,0
93,"(0, 9)",100,100,0.55,0.32,0
93,"(0, 10)",100,100,0.55,0.32,0
93,"(0, 11)",100,100,0.55,0.32,0
93,"(0, 13)",100,100,0.55,0.32,0
93,"(0, 14)",100,100,0.55,0.32,0
93,"(0, 15)",100,100,0.55,0.32,0
93,"(0, 18)",100,100,0.55,0.32,0
93,"(0, 19)",100,100,0.55,0.32,0
93,"(0, 21)",100,100,0.55,0.32,0
93,"(0, 22)",100,100,0.55,0.32,0
93,"(0, 23)",100,100,0.55,0.32,0
93,"(0, 24)",100,100,0.55,0.32,0
93,"(0, 26)",100,100,0.55,0.32,0
93,"(0, 27)",100,100,0.55,0.32,0
93,"(0, 29)",100,100,0.55,0.32,0
93,"(0, 31)",100,100,0.55,0.32,0
93,"(0, 32)",100,100,0.55,0.32,0
93,"(0, 33)",100,100,0.55,0.32,0
93,"(0, 36)",100,100,0.55,0.32,0
93,"(0, 40)",100,100,0.55,0.32,0
93,"(0, 41)",100,100,0.55,0.32,0
93,"(0, 42)",100,100,0.55,0.32,0
93,"(0, 45)",100,100,0.55,0.32,0
93,"(0, 46)",100,100,0.55,0.32,0
93,"(0, 47)",100,100,0.55,0.32,0
93,"(0, 50)",100,100,0.55,0.32,0
93,"(0, 52)",100,100,0.55,0.32,0
93,"(0, 53)",100,100,0.55,0.32,0
93,"(0, 54)",100,100,0.55,0.32,0
93,"(0, 55)",100,100,0.55,0.32,0
93,"(0, 56)",100,100,0.55,0.32,0
93,"(0, 59)",100,100,0.55,0.32,0
93,"(0, 63)",100,100,0.55,0.32,0
93,"(0, 64)",100,100,0.55,0.32,0
93,"(0, 66)",100,100,0.55,0.32,0
93,"(0, 67)",100,100,0.55,0.32,0
93,"(0, 68)",100,100,0.55,0.32,0
93,"(0, 69)",100,100,0.55,0.32,0
93,"(0, 72)",100,100,0.55,0.32,0
93,"(0, 74)",100,100,0.55,0.32,0
