,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5419,49,0,37,146.5,0,0
1,100,100,0.55,0.32,5332,48,88,38,140.3,21,4.2
2,100,100,0.55,0.32,5268,42,158,44,119.7,11,14.4
3,100,100,0.55,0.32,5211,35,222,42,124.1,9,24.7
4,100,100,0.55,0.32,5133,43,292,47,109.2,9,32.4
5,100,100,0.55,0.32,5062,44,362,47,107.7,7,51.7
6,100,100,0.55,0.32,4984,40,444,56,89.0,6,74.0
7,100,100,0.55,0.32,4931,35,502,54,91.3,6,83.7
8,100,100,0.55,0.32,4860,41,567,56,86.8,6,94.5
9,100,100,0.55,0.32,4777,39,652,59,81.0,5,130.4
10,100,100,0.55,0.32,4721,33,714,61,77.4,5,142.8
11,100,100,0.55,0.32,4619,57,792,62,74.5,5,158.4
12,100,100,0.55,0.32,4531,51,886,63,71.9,5,177.2
13,100,100,0.55,0.32,4467,39,962,65,68.7,5,192.4
14,100,100,0.55,0.32,4391,36,1041,66,66.5,5,208.2
15,100,100,0.55,0.32,4326,44,1098,69,62.7,4,274.5
16,100,100,0.55,0.32,4255,46,1167,77,55.3,4,291.8
17,100,100,0.55,0.32,4177,39,1252,76,55.0,4,313.0
18,100,100,0.55,0.32,4121,37,1310,73,56.5,4,327.5
19,100,100,0.55,0.32,4061,36,1371,80,50.8,4,342.8
20,100,100,0.55,0.32,3987,36,1445,75,53.2,4,361.2
21,100,100,0.55,0.32,3932,36,1500,78,50.4,4,375.0
22,100,100,0.55,0.32,3858,42,1568,83,46.5,4,392.0
23,100,100,0.55,0.32,3787,35,1646,82,46.2,4,411.5
24,100,100,0.55,0.32,3728,32,1708,78,47.8,4,427.0
25,100,100,0.55,0.32,3682,24,1762,78,47.2,4,440.5
26,100,100,0.55,0.32,3631,26,1811,79,46.0,4,452.8
27,100,100,0.55,0.32,3575,29,1864,80,44.7,4,466.0
28,100,100,0.55,0.32,3521,31,1916,81,43.5,4,479.0
29,100,100,0.55,0.32,3456,32,1980,80,43.2,4,495.0
30,100,100,0.55,0.32,3416,25,2027,83,41.2,4,506.8
31,100,100,0.55,0.32,3362,34,2072,82,41.0,4,518.0
32,100,100,0.55,0.32,3289,46,2133,88,37.4,4,533.2
33,100,100,0.55,0.32,3222,42,2204,91,35.4,4,551.0
34,100,100,0.55,0.32,3108,60,2300,97,32.0,4,575.0
35,100,100,0.55,0.32,3027,54,2387,101,30.0,4,596.8
36,100,100,0.55,0.32,2927,52,2489,104,28.1,4,622.2
37,100,100,0.55,0.32,2859,38,2571,108,26.5,4,642.8
38,100,100,0.55,0.32,2795,32,2641,110,25.4,4,660.2
39,100,100,0.55,0.32,2724,38,2706,110,24.8,4,676.5
40,100,100,0.55,0.32,2637,53,2778,109,24.2,4,694.5
41,100,100,0.55,0.32,2571,39,2858,113,22.8,4,714.5
42,100,100,0.55,0.32,2499,46,2923,114,21.9,4,730.8
43,100,100,0.55,0.32,2440,34,2994,115,21.2,4,748.5
44,100,100,0.55,0.32,2378,32,3058,119,20.0,4,764.5
45,100,100,0.55,0.32,2309,31,3128,123,18.8,4,782.0
46,100,100,0.55,0.32,2234,39,3195,126,17.7,4,798.8
47,100,100,0.55,0.32,2189,30,3249,125,17.5,4,812.2
48,100,100,0.55,0.32,2124,38,3306,125,17.0,4,826.5
49,100,100,0.55,0.32,2062,33,3373,127,16.2,4,843.2
50,100,100,0.55,0.32,1977,43,3448,133,14.9,4,862.0
51,100,100,0.55,0.32,1910,40,3518,135,14.1,4,879.5
52,100,100,0.55,0.32,1851,37,3580,136,13.6,4,895.0
53,100,100,0.55,0.32,1807,31,3630,141,12.8,4,907.5
54,100,100,0.55,0.32,1716,46,3706,145,11.8,4,926.5
55,100,100,0.55,0.32,1637,51,3780,154,10.6,4,945.0
56,100,100,0.55,0.32,1571,34,3863,154,10.2,4,965.8
57,100,100,0.55,0.32,1491,46,3931,160,9.3,4,982.8
58,100,100,0.55,0.32,1389,64,4015,163,8.5,4,1003.8
59,100,100,0.55,0.32,1245,78,4145,174,7.2,4,1036.2
60,100,100,0.55,0.32,1129,60,4279,179,6.3,4,1069.8
61,100,100,0.55,0.32,1043,40,4385,185,5.6,4,1096.2
62,100,100,0.55,0.32,979,33,4456,186,5.3,4,1114.0
63,100,100,0.55,0.32,906,33,4529,183,5.0,4,1132.2
64,100,100,0.55,0.32,870,15,4583,181,4.8,4,1145.8
65,100,100,0.55,0.32,841,15,4612,183,4.6,4,1153.0
66,100,100,0.55,0.32,819,11,4638,184,4.5,4,1159.5
67,100,100,0.55,0.32,805,7,4656,181,4.4,4,1164.0
68,100,100,0.55,0.32,800,1,4667,181,4.4,4,1166.8
69,100,100,0.55,0.32,800,0,4668,181,4.4,4,1167.0
