,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5467,41,0,20,273.4,0,0
1,100,100,0.55,0.32,5408,33,67,23,235.1,24,2.8
2,100,100,0.55,0.32,5344,42,122,28,190.9,18,6.8
3,100,100,0.55,0.32,5268,42,198,28,188.1,15,13.2
4,100,100,0.55,0.32,5187,39,282,33,157.2,13,21.7
5,100,100,0.55,0.32,5116,33,359,37,138.3,10,35.9
6,100,100,0.55,0.32,5050,33,425,38,132.9,10,42.5
7,100,100,0.55,0.32,4983,35,490,40,124.6,8,61.2
8,100,100,0.55,0.32,4925,39,544,44,111.9,7,77.7
9,100,100,0.55,0.32,4865,38,605,41,118.7,7,86.4
10,100,100,0.55,0.32,4808,38,662,40,120.2,7,94.6
11,100,100,0.55,0.32,4712,44,752,47,100.3,7,107.4
12,100,100,0.55,0.32,4626,50,832,47,98.4,7,118.9
13,100,100,0.55,0.32,4563,34,911,49,93.1,7,130.1
14,100,100,0.55,0.32,4520,25,963,49,92.2,7,137.6
15,100,100,0.55,0.32,4484,29,995,51,87.9,7,142.1
16,100,100,0.55,0.32,4425,34,1049,54,81.9,7,149.9
17,100,100,0.55,0.32,4362,36,1110,54,80.8,7,158.6
18,100,100,0.55,0.32,4320,27,1161,52,83.1,7,165.9
19,100,100,0.55,0.32,4255,42,1211,56,76.0,7,173.0
20,100,100,0.55,0.32,4183,37,1288,56,74.7,7,184.0
21,100,100,0.55,0.32,4133,28,1347,59,70.1,7,192.4
22,100,100,0.55,0.32,4082,34,1392,59,69.2,7,198.9
23,100,100,0.55,0.32,3998,47,1463,64,62.5,7,209.0
24,100,100,0.55,0.32,3922,35,1551,64,61.3,7,221.6
25,100,100,0.55,0.32,3867,27,1614,66,58.6,7,230.6
26,100,100,0.55,0.32,3813,31,1664,69,55.3,7,237.7
27,100,100,0.55,0.32,3762,31,1715,70,53.7,7,245.0
28,100,100,0.55,0.32,3669,50,1789,72,51.0,7,255.6
29,100,100,0.55,0.32,3584,47,1877,75,47.8,7,268.1
30,100,100,0.55,0.32,3495,45,1968,79,44.2,6,328.0
31,100,100,0.55,0.32,3435,32,2041,78,44.0,6,340.2
32,100,100,0.55,0.32,3370,33,2105,83,40.6,6,350.8
33,100,100,0.55,0.32,3290,47,2171,84,39.2,6,361.8
34,100,100,0.55,0.32,3226,35,2247,85,38.0,6,374.5
35,100,100,0.55,0.32,3114,67,2327,92,33.8,6,387.8
36,100,100,0.55,0.32,3030,48,2430,94,32.2,6,405.0
37,100,100,0.55,0.32,2900,70,2538,93,31.2,6,423.0
38,100,100,0.55,0.32,2767,82,2659,99,27.9,6,443.2
39,100,100,0.55,0.32,2660,60,2788,102,26.1,6,464.7
40,100,100,0.55,0.32,2592,33,2883,100,25.9,6,480.5
41,100,100,0.55,0.32,2493,54,2961,103,24.2,6,493.5
42,100,100,0.55,0.32,2400,50,3058,106,22.6,6,509.7
43,100,100,0.55,0.32,2309,48,3151,104,22.2,6,525.2
44,100,100,0.55,0.32,2230,52,3226,106,21.0,6,537.7
45,100,100,0.55,0.32,2111,66,3331,110,19.2,6,555.2
46,100,100,0.55,0.32,2005,57,3446,118,17.0,6,574.3
47,100,100,0.55,0.32,1884,68,3556,123,15.3,6,592.7
48,100,100,0.55,0.32,1786,58,3664,132,13.5,6,610.7
49,100,100,0.55,0.32,1711,46,3751,132,13.0,6,625.2
50,100,100,0.55,0.32,1664,26,3818,130,12.8,6,636.3
51,100,100,0.55,0.32,1629,19,3860,127,12.8,6,643.3
52,100,100,0.55,0.32,1583,27,3898,129,12.3,6,649.7
53,100,100,0.55,0.32,1539,25,3944,129,11.9,6,657.3
54,100,100,0.55,0.32,1493,28,3987,127,11.8,6,664.5
55,100,100,0.55,0.32,1458,18,4032,128,11.4,6,672.0
56,100,100,0.55,0.32,1430,18,4060,130,11.0,6,676.7
57,100,100,0.55,0.32,1398,19,4091,132,10.6,6,681.8
58,100,100,0.55,0.32,1364,17,4127,129,10.6,6,687.8
59,100,100,0.55,0.32,1340,16,4152,129,10.4,6,692.0
60,100,100,0.55,0.32,1309,16,4183,129,10.1,6,697.2
61,100,100,0.55,0.32,1285,19,4204,130,9.9,6,700.7
62,100,100,0.55,0.32,1240,27,4241,131,9.5,6,706.8
63,100,100,0.55,0.32,1164,32,4312,133,8.8,6,718.7
64,100,100,0.55,0.32,1112,30,4366,135,8.2,6,727.7
65,100,100,0.55,0.32,1057,33,4418,137,7.7,6,736.3
66,100,100,0.55,0.32,997,36,4475,142,7.0,6,745.8
67,100,100,0.55,0.32,950,29,4529,142,6.7,6,754.8
68,100,100,0.55,0.32,904,17,4587,142,6.4,6,764.5
69,100,100,0.55,0.32,877,19,4612,146,6.0,6,768.7
70,100,100,0.55,0.32,866,7,4635,143,6.1,6,772.5
71,100,100,0.55,0.32,860,3,4645,144,6.0,6,774.2
72,100,100,0.55,0.32,854,4,4650,144,5.9,6,775.0
73,100,100,0.55,0.32,848,4,4656,144,5.9,6,776.0
74,100,100,0.55,0.32,842,4,4662,143,5.9,6,777.0
75,100,100,0.55,0.32,828,7,4673,144,5.8,6,778.8
76,100,100,0.55,0.32,828,0,4680,144,5.8,6,780.0
