Step,AgentID,Width,Height,Density,Humidity ,Steps to fire up
81,"(0, 1)",100,100,0.55,0.32,0
81,"(0, 2)",100,100,0.55,0.32,0
81,"(0, 3)",100,100,0.55,0.32,0
81,"(0, 7)",100,100,0.55,0.32,0
81,"(0, 8)",100,100,0.55,0.32,0
81,"(0, 9)",100,100,0.55,0.32,0
81,"(0, 10)",100,100,0.55,0.32,0
81,"(0, 11)",100,100,0.55,0.32,0
81,"(0, 13)",100,100,0.55,0.32,0
81,"(0, 15)",100,100,0.55,0.32,0
81,"(0, 16)",100,100,0.55,0.32,0
81,"(0, 19)",100,100,0.55,0.32,0
81,"(0, 20)",100,100,0.55,0.32,0
81,"(0, 21)",100,100,0.55,0.32,0
81,"(0, 22)",100,100,0.55,0.32,0
81,"(0, 30)",100,100,0.55,0.32,0
81,"(0, 32)",100,100,0.55,0.32,0
81,"(0, 33)",100,100,0.55,0.32,0
81,"(0, 35)",100,100,0.55,0.32,0
81,"(0, 37)",100,100,0.55,0.32,0
81,"(0, 39)",100,100,0.55,0.32,0
81,"(0, 40)",100,100,0.55,0.32,0
81,"(0, 41)",100,100,0.55,0.32,0
81,"(0, 42)",100,100,0.55,0.32,0
81,"(0, 43)",100,100,0.55,0.32,0
81,"(0, 44)",100,100,0.55,0.32,0
81,"(0, 45)",100,100,0.55,0.32,0
81,"(0, 47)",100,100,0.55,0.32,0
81,"(0, 54)",100,100,0.55,0.32,0
81,"(0, 56)",100,100,0.55,0.32,0
81,"(0, 57)",100,100,0.55,0.32,0
81,"(0, 59)",100,100,0.55,0.32,0
81,"(0, 60)",100,100,0.55,0.32,0
81,"(0, 61)",100,100,0.55,0.32,0
81,"(0, 62)",100,100,0.55,0.32,0
81,"(0, 64)",100,100,0.55,0.32,0
81,"(0, 66)",100,100,0.55,0.32,0
81,"(0, 68)",100,100,0.55,0.32,0
81,"(0, 69)",100,100,0.55,0.32,0
81,"(0, 71)",100,100,0.55,0.32,0
81,"(0, 72)",100,100,0.55,0.32,0
81,"(0, 73)",100,100,0.55,0.32,0
81,"(0, 74)",100,100,0.55,0.32,0
81,"(0, 76)",100,100,0.55,0.32,0
81,"(0, 79)",100,100,0.55,0.32,0
81,"(0, 80)",100,100,0.55,0.32,0
81,"(0, 81)",100,100,0.55,0.32,0
81,"(0, 82)",100,100,0.55,0.32,0
81,"(0, 84)",100,100,0.55,0.32,0
81,"(0, 85)",100,100,0.55,0.32,0
81,"(0, 86)",100,100,0.55,0.32,0
81,"(0, 88)",100,100,0.55,0.32,0
81,"(0, 91)",100,100,0.55,0.32,0
81,"(0, 92)",100,100,0.55,0.32,0
81,"(0, 93)",100,100,0.55,0.32,0
81,"(0, 94)",100,100,0.55,0.32,0
81,"(0, 95)",100,100,0.55,0.32,0
81,"(0, 98)",100,100,0.55,0.32,0
81,"(1, 1)",100,100,0.55,0.32,1
81,"(1, 2)",100,100,0.55,0.32,1
81,"(1, 4)",100,100,0.55,0.32,1
81,"(1, 5)",100,100,0.55,0.32,2
81,"(1, 6)",100,100,0.55,0.32,1
81,"(1, 7)",100,100,0.55,0.32,1
81,"(1, 9)",100,100,0.55,0.32,1
81,"(1, 10)",100,100,0.55,0.32,1
81,"(1, 11)",100,100,0.55,0.32,1
81,"(1, 12)",100,100,0.55,0.32,1
81,"(1, 15)",100,100,0.55,0.32,1
81,"(1, 16)",100,100,0.55,0.32,1
81,"(1, 17)",100,100,0.55,0.32,1
81,"(1, 21)",100,100,0.55,0.32,1
81,"(1, 22)",100,100,0.55,0.32,1
81,"(1, 23)",100,100,0.55,0.32,1
81,"(1, 24)",100,100,0.55,0.32,2
81,"(1, 25)",100,100,0.55,0.32,3
81,"(1, 28)",100,100,0.55,0.32,-1
81,"(1, 29)",100,100,0.55,0.32,1
81,"(1, 30)",100,100,0.55,0.32,1
81,"(1, 31)",100,100,0.55,0.32,1
81,"(1, 33)",100,100,0.55,0.32,1
81,"(1, 35)",100,100,0.55,0.32,1
81,"(1, 37)",100,100,0.55,0.32,2
81,"(1, 38)",100,100,0.55,0.32,1
81,"(1, 39)",100,100,0.55,0.32,1
81,"(1, 40)",100,100,0.55,0.32,1
81,"(1, 46)",100,100,0.55,0.32,1
81,"(1, 47)",100,100,0.55,0.32,1
81,"(1, 48)",100,100,0.55,0.32,1
81,"(1, 49)",100,100,0.55,0.32,6
81,"(1, 51)",100,100,0.55,0.32,6
81,"(1, 61)",100,100,0.55,0.32,1
81,"(1, 64)",100,100,0.55,0.32,1
81,"(1, 67)",100,100,0.55,0.32,1
81,"(1, 69)",100,100,0.55,0.32,1
81,"(1, 70)",100,100,0.55,0.32,1
81,"(1, 72)",100,100,0.55,0.32,1
81,"(1, 74)",100,100,0.55,0.32,1
81,"(1, 75)",100,100,0.55,0.32,1
81,"(1, 78)",100,100,0.55,0.32,1
81,"(1, 79)",100,100,0.55,0.32,1
81,"(1, 81)",100,100,0.55,0.32,1
81,"(1, 82)",100,100,0.55,0.32,1
81,"(1, 83)",100,100,0.55,0.32,1
81,"(1, 85)",100,100,0.55,0.32,1
81,"(1, 86)",100,100,0.55,0.32,1
81,"(1, 87)",100,100,0.55,0.32,1
81,"(1, 88)",100,100,0.55,0.32,2
81,"(1, 90)",100,100,0.55,0.32,1
81,"(1, 91)",100,100,0.55,0.32,2
81,"(1, 92)",100,100,0.55,0.32,1
81,"(1, 96)",100,100,0.55,0.32,1
81,"(1, 97)",100,100,0.55,0.32,1
81,"(1, 99)",100,100,0.55,0.32,1
81,"(2, 0)",100,100,0.55,0.32,1
81,"(2, 1)",100,100,0.55,0.32,1
81,"(2, 2)",100,100,0.55,0.32,1
81,"(2, 4)",100,100,0.55,0.32,2
81,"(2, 7)",100,100,0.55,0.32,1
81,"(2, 8)",100,100,0.55,0.32,2
81,"(2, 9)",100,100,0.55,0.32,1
81,"(2, 10)",100,100,0.55,0.32,1
81,"(2, 12)",100,100,0.55,0.32,1
81,"(2, 14)",100,100,0.55,0.32,2
81,"(2, 15)",100,100,0.55,0.32,1
81,"(2, 16)",100,100,0.55,0.32,1
81,"(2, 21)",100,100,0.55,0.32,1
81,"(2, 23)",100,100,0.55,0.32,1
81,"(2, 26)",100,100,0.55,0.32,4
81,"(2, 30)",100,100,0.55,0.32,1
81,"(2, 31)",100,100,0.55,0.32,2
81,"(2, 35)",100,100,0.55,0.32,2
81,"(2, 36)",100,100,0.55,0.32,2
81,"(2, 40)",100,100,0.55,0.32,1
81,"(2, 41)",100,100,0.55,0.32,2
81,"(2, 42)",100,100,0.55,0.32,3
81,"(2, 44)",100,100,0.55,0.32,2
81,"(2, 45)",100,100,0.55,0.32,2
81,"(2, 47)",100,100,0.55,0.32,1
81,"(2, 50)",100,100,0.55,0.32,5
81,"(2, 51)",100,100,0.55,0.32,6
81,"(2, 52)",100,100,0.55,0.32,6
81,"(2, 53)",100,100,0.55,0.32,7
81,"(2, 54)",100,100,0.55,0.32,7
81,"(2, 58)",100,100,0.55,0.32,4
81,"(2, 59)",100,100,0.55,0.32,4
81,"(2, 60)",100,100,0.55,0.32,-1
81,"(2, 61)",100,100,0.55,0.32,1
81,"(2, 62)",100,100,0.55,0.32,1
81,"(2, 63)",100,100,0.55,0.32,1
81,"(2, 64)",100,100,0.55,0.32,2
81,"(2, 67)",100,100,0.55,0.32,2
81,"(2, 69)",100,100,0.55,0.32,1
81,"(2, 70)",100,100,0.55,0.32,1
81,"(2, 76)",100,100,0.55,0.32,2
81,"(2, 77)",100,100,0.55,0.32,1
81,"(2, 79)",100,100,0.55,0.32,1
81,"(2, 80)",100,100,0.55,0.32,1
81,"(2, 81)",100,100,0.55,0.32,1
81,"(2, 85)",100,100,0.55,0.32,1
81,"(2, 86)",100,100,0.55,0.32,1
81,"(2, 89)",100,100,0.55,0.32,2
81,"(2, 90)",100,100,0.55,0.32,3
81,"(2, 93)",100,100,0.55,0.32,2
81,"(2, 95)",100,100,0.55,0.32,1
81,"(2, 96)",100,100,0.55,0.32,1
81,"(2, 97)",100,100,0.55,0.32,1
81,"(2, 98)",100,100,0.55,0.32,1
81,"(3, 0)",100,100,0.55,0.32,1
81,"(3, 3)",100,100,0.55,0.32,2
81,"(3, 5)",100,100,0.55,0.32,2
81,"(3, 6)",100,100,0.55,0.32,2
81,"(3, 7)",100,100,0.55,0.32,2
81,"(3, 8)",100,100,0.55,0.32,2
81,"(3, 9)",100,100,0.55,0.32,2
81,"(3, 11)",100,100,0.55,0.32,1
81,"(3, 12)",100,100,0.55,0.32,1
81,"(3, 15)",100,100,0.55,0.32,2
81,"(3, 16)",100,100,0.55,0.32,1
81,"(3, 18)",100,100,0.55,0.32,3
81,"(3, 19)",100,100,0.55,0.32,3
81,"(3, 20)",100,100,0.55,0.32,2
81,"(3, 21)",100,100,0.55,0.32,2
81,"(3, 22)",100,100,0.55,0.32,2
81,"(3, 23)",100,100,0.55,0.32,2
81,"(3, 26)",100,100,0.55,0.32,5
81,"(3, 28)",100,100,0.55,0.32,-1
81,"(3, 31)",100,100,0.55,0.32,3
81,"(3, 32)",100,100,0.55,0.32,3
81,"(3, 33)",100,100,0.55,0.32,3
81,"(3, 34)",100,100,0.55,0.32,2
81,"(3, 37)",100,100,0.55,0.32,2
81,"(3, 38)",100,100,0.55,0.32,3
81,"(3, 40)",100,100,0.55,0.32,2
81,"(3, 46)",100,100,0.55,0.32,2
81,"(3, 47)",100,100,0.55,0.32,2
81,"(3, 49)",100,100,0.55,0.32,4
81,"(3, 53)",100,100,0.55,0.32,7
81,"(3, 55)",100,100,0.55,0.32,5
81,"(3, 56)",100,100,0.55,0.32,5
81,"(3, 57)",100,100,0.55,0.32,4
81,"(3, 58)",100,100,0.55,0.32,4
81,"(3, 61)",100,100,0.55,0.32,1
81,"(3, 62)",100,100,0.55,0.32,1
81,"(3, 65)",100,100,0.55,0.32,2
81,"(3, 66)",100,100,0.55,0.32,2
81,"(3, 67)",100,100,0.55,0.32,2
81,"(3, 68)",100,100,0.55,0.32,2
81,"(3, 70)",100,100,0.55,0.32,2
81,"(3, 71)",100,100,0.55,0.32,2
81,"(3, 73)",100,100,0.55,0.32,4
81,"(3, 74)",100,100,0.55,0.32,3
81,"(3, 75)",100,100,0.55,0.32,2
81,"(3, 77)",100,100,0.55,0.32,2
81,"(3, 79)",100,100,0.55,0.32,2
81,"(3, 80)",100,100,0.55,0.32,2
81,"(3, 81)",100,100,0.55,0.32,1
81,"(3, 82)",100,100,0.55,0.32,2
81,"(3, 84)",100,100,0.55,0.32,-1
81,"(3, 86)",100,100,0.55,0.32,30
