,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5495,60,0,21,261.7,0,0
1,100,100,0.55,0.32,5397,49,109,25,215.9,20,5.5
2,100,100,0.55,0.32,5311,56,188,28,189.7,13,14.5
3,100,100,0.55,0.32,5198,64,293,29,179.2,9,32.6
4,100,100,0.55,0.32,5110,53,392,27,189.3,7,56.0
5,100,100,0.55,0.32,5014,49,492,29,172.9,7,70.3
6,100,100,0.55,0.32,4931,48,576,35,140.9,6,96.0
7,100,100,0.55,0.32,4847,42,666,35,138.5,6,111.0
8,100,100,0.55,0.32,4776,39,740,34,140.5,5,148.0
9,100,100,0.55,0.32,4700,46,809,37,127.0,5,161.8
10,100,100,0.55,0.32,4651,30,874,37,125.7,5,174.8
11,100,100,0.55,0.32,4598,24,933,37,124.3,5,186.6
12,100,100,0.55,0.32,4552,32,971,41,111.0,5,194.2
13,100,100,0.55,0.32,4485,41,1029,46,97.5,5,205.8
14,100,100,0.55,0.32,4406,40,1109,52,84.7,5,221.8
15,100,100,0.55,0.32,4350,27,1178,53,82.1,5,235.6
16,100,100,0.55,0.32,4292,37,1226,54,79.5,5,245.2
17,100,100,0.55,0.32,4221,41,1293,56,75.4,5,258.6
18,100,100,0.55,0.32,4173,31,1351,58,71.9,5,270.2
19,100,100,0.55,0.32,4100,38,1417,60,68.3,5,283.4
20,100,100,0.55,0.32,4048,35,1472,59,68.6,5,294.4
21,100,100,0.55,0.32,3998,29,1528,59,67.8,5,305.6
22,100,100,0.55,0.32,3937,34,1584,61,64.5,5,316.8
23,100,100,0.55,0.32,3873,40,1642,63,61.5,5,328.4
24,100,100,0.55,0.32,3789,46,1720,64,59.2,5,344.0
25,100,100,0.55,0.32,3722,47,1786,75,49.6,5,357.2
26,100,100,0.55,0.32,3643,37,1875,69,52.8,5,375.0
27,100,100,0.55,0.32,3591,29,1935,70,51.3,5,387.0
28,100,100,0.55,0.32,3528,41,1986,74,47.7,5,397.2
29,100,100,0.55,0.32,3453,46,2056,74,46.7,5,411.2
30,100,100,0.55,0.32,3354,48,2153,84,39.9,5,430.6
31,100,100,0.55,0.32,3298,31,2226,88,37.5,5,445.2
32,100,100,0.55,0.32,3230,38,2287,87,37.1,5,457.4
33,100,100,0.55,0.32,3167,38,2350,89,35.6,5,470.0
34,100,100,0.55,0.32,3129,23,2403,87,36.0,5,480.6
35,100,100,0.55,0.32,3064,39,2452,94,32.6,5,490.4
36,100,100,0.55,0.32,3007,37,2511,93,32.3,5,502.2
37,100,100,0.55,0.32,2953,33,2569,94,31.4,5,513.8
38,100,100,0.55,0.32,2896,36,2623,98,29.6,5,524.6
39,100,100,0.55,0.32,2837,39,2679,96,29.6,5,535.8
40,100,100,0.55,0.32,2744,58,2753,102,26.9,5,550.6
41,100,100,0.55,0.32,2639,51,2865,109,24.2,5,573.0
42,100,100,0.55,0.32,2564,45,2946,112,22.9,5,589.2
43,100,100,0.55,0.32,2503,37,3015,116,21.6,5,603.0
44,100,100,0.55,0.32,2424,38,3093,119,20.4,5,618.6
45,100,100,0.55,0.32,2381,27,3147,122,19.5,5,629.4
46,100,100,0.55,0.32,2312,38,3205,122,19.0,5,641.0
47,100,100,0.55,0.32,2259,28,3268,120,18.8,5,653.6
48,100,100,0.55,0.32,2212,23,3320,122,18.1,5,664.0
49,100,100,0.55,0.32,2171,23,3361,124,17.5,5,672.2
50,100,100,0.55,0.32,2112,36,3407,126,16.8,5,681.4
51,100,100,0.55,0.32,2054,30,3471,127,16.2,5,694.2
52,100,100,0.55,0.32,2016,22,3517,128,15.8,5,703.4
53,100,100,0.55,0.32,1977,21,3557,126,15.7,5,711.4
54,100,100,0.55,0.32,1922,33,3600,128,15.0,5,720.0
55,100,100,0.55,0.32,1867,37,3651,130,14.4,5,730.2
56,100,100,0.55,0.32,1804,34,3717,135,13.4,5,743.4
57,100,100,0.55,0.32,1723,48,3784,136,12.7,5,756.8
58,100,100,0.55,0.32,1618,54,3883,132,12.3,5,776.6
59,100,100,0.55,0.32,1527,48,3980,140,10.9,5,796.0
60,100,100,0.55,0.32,1460,43,4052,146,10.0,5,810.4
61,100,100,0.55,0.32,1393,37,4125,141,9.9,5,825.0
62,100,100,0.55,0.32,1312,47,4196,146,9.0,5,839.2
63,100,100,0.55,0.32,1184,73,4298,159,7.4,5,859.6
64,100,100,0.55,0.32,1083,52,4420,159,6.8,5,884.0
65,100,100,0.55,0.32,987,50,4518,166,5.9,5,903.6
66,100,100,0.55,0.32,923,39,4593,166,5.6,5,918.6
67,100,100,0.55,0.32,881,26,4648,165,5.3,5,929.6
68,100,100,0.55,0.32,851,19,4685,162,5.3,5,937.0
69,100,100,0.55,0.32,808,25,4722,165,4.9,5,944.4
70,100,100,0.55,0.32,768,25,4762,166,4.6,5,952.4
71,100,100,0.55,0.32,720,26,4809,166,4.3,5,961.8
72,100,100,0.55,0.32,703,9,4843,167,4.2,5,968.6
73,100,100,0.55,0.32,679,19,4857,167,4.1,5,971.4
74,100,100,0.55,0.32,656,15,4884,173,3.8,5,976.8
75,100,100,0.55,0.32,630,13,4912,171,3.7,5,982.4
76,100,100,0.55,0.32,615,8,4932,170,3.6,5,986.4
77,100,100,0.55,0.32,607,5,4943,169,3.6,5,988.6
78,100,100,0.55,0.32,603,2,4950,169,3.6,5,990.0
79,100,100,0.55,0.32,603,0,4952,169,3.6,5,990.4
