,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5380,50,0,30,179.3,0,0
1,100,100,0.55,0.32,5292,42,96,35,151.2,19,5.1
2,100,100,0.55,0.32,5226,32,172,32,163.3,13,13.2
3,100,100,0.55,0.32,5190,23,217,36,144.2,13,16.7
4,100,100,0.55,0.32,5154,24,252,34,151.6,12,21.0
5,100,100,0.55,0.32,5091,32,307,38,134.0,11,27.9
6,100,100,0.55,0.32,5046,32,352,39,129.4,11,32.0
7,100,100,0.55,0.32,5004,28,398,44,113.7,11,36.2
8,100,100,0.55,0.32,4955,34,441,45,110.1,10,44.1
9,100,100,0.55,0.32,4886,34,510,46,106.2,8,63.8
10,100,100,0.55,0.32,4833,27,570,43,112.4,7,81.4
11,100,100,0.55,0.32,4780,28,622,44,108.6,7,88.9
12,100,100,0.55,0.32,4736,21,673,44,107.6,7,96.1
13,100,100,0.55,0.32,4699,17,714,47,100.0,7,102.0
14,100,100,0.55,0.32,4673,16,741,45,103.8,7,105.9
15,100,100,0.55,0.32,4632,18,780,47,98.6,7,111.4
16,100,100,0.55,0.32,4613,14,803,46,100.3,7,114.7
17,100,100,0.55,0.32,4593,12,825,46,99.8,7,117.9
18,100,100,0.55,0.32,4580,9,841,47,97.4,7,120.1
19,100,100,0.55,0.32,4563,13,854,49,93.1,7,122.0
20,100,100,0.55,0.32,4542,13,875,50,90.8,7,125.0
21,100,100,0.55,0.32,4521,16,893,52,86.9,7,127.6
22,100,100,0.55,0.32,4482,16,932,52,86.2,7,133.1
23,100,100,0.55,0.32,4450,18,962,53,84.0,7,137.4
24,100,100,0.55,0.32,4418,18,994,54,81.8,7,142.0
25,100,100,0.55,0.32,4371,28,1031,57,76.7,6,171.8
26,100,100,0.55,0.32,4319,33,1078,56,77.1,6,179.7
27,100,100,0.55,0.32,4266,28,1136,62,68.8,6,189.3
28,100,100,0.55,0.32,4239,17,1174,60,70.7,6,195.7
29,100,100,0.55,0.32,4213,17,1200,61,69.1,6,200.0
30,100,100,0.55,0.32,4160,32,1238,67,62.1,6,206.3
31,100,100,0.55,0.32,4120,28,1282,66,62.4,6,213.7
32,100,100,0.55,0.32,4072,23,1335,69,59.0,6,222.5
33,100,100,0.55,0.32,4010,29,1391,67,59.9,6,231.8
34,100,100,0.55,0.32,3950,35,1445,70,56.4,6,240.8
35,100,100,0.55,0.32,3896,29,1505,73,53.4,6,250.8
36,100,100,0.55,0.32,3841,34,1555,77,49.9,6,259.2
37,100,100,0.55,0.32,3767,40,1623,77,48.9,6,270.5
38,100,100,0.55,0.32,3688,40,1702,80,46.1,6,283.7
39,100,100,0.55,0.32,3581,60,1789,84,42.6,6,298.2
40,100,100,0.55,0.32,3490,49,1891,83,42.0,6,315.2
41,100,100,0.55,0.32,3419,41,1970,85,40.2,6,328.3
42,100,100,0.55,0.32,3319,58,2053,88,37.7,6,342.2
43,100,100,0.55,0.32,3219,56,2155,89,36.2,6,359.2
44,100,100,0.55,0.32,3128,48,2254,93,33.6,6,375.7
45,100,100,0.55,0.32,3058,38,2334,93,32.9,6,389.0
46,100,100,0.55,0.32,2983,43,2404,91,32.8,6,400.7
47,100,100,0.55,0.32,2868,64,2498,98,29.3,6,416.3
48,100,100,0.55,0.32,2772,61,2597,100,27.7,6,432.8
49,100,100,0.55,0.32,2695,45,2690,99,27.2,6,448.3
50,100,100,0.55,0.32,2594,48,2788,97,26.7,6,464.7
51,100,100,0.55,0.32,2479,73,2878,108,23.0,6,479.7
52,100,100,0.55,0.32,2357,73,3000,106,22.2,6,500.0
53,100,100,0.55,0.32,2221,74,3135,117,19.0,6,522.5
54,100,100,0.55,0.32,2081,75,3274,118,17.6,6,545.7
55,100,100,0.55,0.32,1915,94,3421,134,14.3,6,570.2
56,100,100,0.55,0.32,1750,96,3584,140,12.5,6,597.3
57,100,100,0.55,0.32,1598,86,3746,148,10.8,6,624.3
58,100,100,0.55,0.32,1444,87,3899,146,9.9,6,649.8
59,100,100,0.55,0.32,1295,94,4041,157,8.2,6,673.5
60,100,100,0.55,0.32,1117,102,4211,169,6.6,6,701.8
61,100,100,0.55,0.32,1027,53,4350,170,6.0,6,725.0
62,100,100,0.55,0.32,953,45,4432,176,5.4,6,738.7
63,100,100,0.55,0.32,858,49,4523,171,5.0,6,753.8
64,100,100,0.55,0.32,790,43,4597,184,4.3,6,766.2
65,100,100,0.55,0.32,715,49,4666,184,3.9,6,777.7
66,100,100,0.55,0.32,647,26,4757,179,3.6,6,792.8
67,100,100,0.55,0.32,629,9,4792,179,3.5,6,798.7
68,100,100,0.55,0.32,623,4,4803,178,3.5,6,800.5
69,100,100,0.55,0.32,611,7,4812,177,3.5,6,802.0
70,100,100,0.55,0.32,607,3,4820,176,3.4,6,803.3
71,100,100,0.55,0.32,607,0,4823,176,3.4,6,803.8
