,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5475,59,0,23,238.0,0,0
1,100,100,0.55,0.32,5399,37,98,23,234.7,18,5.4
2,100,100,0.55,0.32,5339,31,164,25,213.6,11,14.9
3,100,100,0.55,0.32,5264,45,225,26,202.5,10,22.5
4,100,100,0.55,0.32,5176,46,312,32,161.8,9,34.7
5,100,100,0.55,0.32,5100,35,399,30,170.0,6,66.5
6,100,100,0.55,0.32,5016,55,463,33,152.0,6,77.2
7,100,100,0.55,0.32,4932,48,554,32,154.1,6,92.3
8,100,100,0.55,0.32,4869,34,631,38,128.1,5,126.2
9,100,100,0.55,0.32,4807,36,691,41,117.2,4,172.8
10,100,100,0.55,0.32,4739,37,758,41,115.6,4,189.5
11,100,100,0.55,0.32,4628,66,840,45,102.8,4,210.0
12,100,100,0.55,0.32,4477,83,974,50,89.5,3,324.7
13,100,100,0.55,0.32,4394,49,1091,48,91.5,3,363.7
14,100,100,0.55,0.32,4266,66,1202,53,80.5,3,400.7
15,100,100,0.55,0.32,4150,66,1318,64,64.8,3,439.3
16,100,100,0.55,0.32,4043,55,1436,60,67.4,3,478.7
17,100,100,0.55,0.32,3975,40,1519,65,61.2,3,506.3
18,100,100,0.55,0.32,3927,32,1575,62,63.3,3,525.0
19,100,100,0.55,0.32,3877,29,1628,62,62.5,3,542.7
20,100,100,0.55,0.32,3830,23,1681,64,59.8,3,560.3
21,100,100,0.55,0.32,3786,24,1724,66,57.4,3,574.7
22,100,100,0.55,0.32,3722,32,1780,70,53.2,3,593.3
23,100,100,0.55,0.32,3668,32,1834,74,49.6,3,611.3
24,100,100,0.55,0.32,3606,41,1887,74,48.7,3,629.0
25,100,100,0.55,0.32,3557,31,1946,77,46.2,3,648.7
26,100,100,0.55,0.32,3513,28,1993,78,45.0,3,664.3
27,100,100,0.55,0.32,3453,30,2051,81,42.6,3,683.7
28,100,100,0.55,0.32,3378,45,2111,84,40.2,3,703.7
29,100,100,0.55,0.32,3285,43,2206,82,40.1,3,735.3
30,100,100,0.55,0.32,3230,34,2270,89,36.3,3,756.7
31,100,100,0.55,0.32,3170,31,2333,89,35.6,3,777.7
32,100,100,0.55,0.32,3119,36,2379,91,34.3,3,793.0
33,100,100,0.55,0.32,3042,45,2447,93,32.7,3,815.7
34,100,100,0.55,0.32,2948,46,2540,95,31.0,3,846.7
35,100,100,0.55,0.32,2890,37,2607,94,30.7,3,869.0
36,100,100,0.55,0.32,2816,49,2669,97,29.0,3,889.7
37,100,100,0.55,0.32,2731,50,2753,100,27.3,3,917.7
38,100,100,0.55,0.32,2639,49,2846,105,25.1,3,948.7
39,100,100,0.55,0.32,2555,41,2938,107,23.9,3,979.3
40,100,100,0.55,0.32,2456,50,3028,112,21.9,3,1009.3
41,100,100,0.55,0.32,2363,47,3124,113,20.9,3,1041.3
42,100,100,0.55,0.32,2298,39,3197,118,19.5,3,1065.7
43,100,100,0.55,0.32,2225,48,3261,120,18.5,3,1087.0
44,100,100,0.55,0.32,2138,52,3344,121,17.7,3,1114.7
45,100,100,0.55,0.32,2027,64,3443,131,15.5,3,1147.7
46,100,100,0.55,0.32,1918,60,3556,131,14.6,3,1185.3
47,100,100,0.55,0.32,1831,49,3654,134,13.7,3,1218.0
48,100,100,0.55,0.32,1736,50,3748,135,12.9,3,1249.3
49,100,100,0.55,0.32,1650,47,3837,140,11.8,3,1279.0
50,100,100,0.55,0.32,1560,48,3926,139,11.2,3,1308.7
51,100,100,0.55,0.32,1489,46,3999,141,10.6,3,1333.0
52,100,100,0.55,0.32,1424,33,4077,141,10.1,3,1359.0
53,100,100,0.55,0.32,1361,37,4136,142,9.6,3,1378.7
54,100,100,0.55,0.32,1318,23,4193,142,9.3,3,1397.7
55,100,100,0.55,0.32,1275,28,4231,143,8.9,3,1410.3
56,100,100,0.55,0.32,1226,21,4287,144,8.5,3,1429.0
57,100,100,0.55,0.32,1188,22,4324,147,8.1,3,1441.3
58,100,100,0.55,0.32,1156,20,4358,147,7.9,3,1452.7
59,100,100,0.55,0.32,1102,31,4401,150,7.3,3,1467.0
60,100,100,0.55,0.32,1061,17,4456,150,7.1,3,1485.3
61,100,100,0.55,0.32,1041,9,4484,150,6.9,3,1494.7
62,100,100,0.55,0.32,1014,10,4510,154,6.6,3,1503.3
63,100,100,0.55,0.32,984,16,4534,155,6.3,3,1511.3
64,100,100,0.55,0.32,970,9,4555,156,6.2,3,1518.3
65,100,100,0.55,0.32,961,5,4568,157,6.1,3,1522.7
66,100,100,0.55,0.32,953,4,4577,158,6.0,3,1525.7
67,100,100,0.55,0.32,948,3,4583,158,6.0,3,1527.7
68,100,100,0.55,0.32,944,3,4587,157,6.0,3,1529.0
69,100,100,0.55,0.32,928,10,4596,158,5.9,3,1532.0
70,100,100,0.55,0.32,914,9,4611,160,5.7,3,1537.0
71,100,100,0.55,0.32,908,3,4623,162,5.6,3,1541.0
72,100,100,0.55,0.32,903,3,4628,163,5.5,3,1542.7
73,100,100,0.55,0.32,897,3,4634,161,5.6,3,1544.7
74,100,100,0.55,0.32,893,3,4638,161,5.5,3,1546.0
75,100,100,0.55,0.32,885,6,4643,161,5.5,3,1547.7
76,100,100,0.55,0.32,876,7,4651,161,5.4,3,1550.3
77,100,100,0.55,0.32,841,15,4678,165,5.1,3,1559.3
78,100,100,0.55,0.32,813,16,4705,167,4.9,3,1568.3
79,100,100,0.55,0.32,789,12,4733,167,4.7,3,1577.7
80,100,100,0.55,0.32,754,16,4764,167,4.5,3,1588.0
81,100,100,0.55,0.32,733,15,4786,170,4.3,3,1595.3
82,100,100,0.55,0.32,717,11,4806,166,4.3,3,1602.0
83,100,100,0.55,0.32,709,4,4821,168,4.2,3,1607.0
84,100,100,0.55,0.32,696,6,4832,169,4.1,3,1610.7
85,100,100,0.55,0.32,691,4,4839,167,4.1,3,1613.0
86,100,100,0.55,0.32,687,3,4844,166,4.1,3,1614.7
87,100,100,0.55,0.32,684,3,4847,167,4.1,3,1615.7
88,100,100,0.55,0.32,670,10,4854,170,3.9,3,1618.0
89,100,100,0.55,0.32,649,9,4876,170,3.8,3,1625.3
90,100,100,0.55,0.32,614,15,4905,175,3.5,3,1635.0
91,100,100,0.55,0.32,592,11,4931,172,3.4,3,1643.7
92,100,100,0.55,0.32,579,8,4947,173,3.3,3,1649.0
93,100,100,0.55,0.32,574,2,4958,169,3.4,3,1652.7
94,100,100,0.55,0.32,574,0,4960,169,3.4,3,1653.3
