,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5509,53,0,17,324.1,0,0
1,100,100,0.55,0.32,5410,48,104,22,245.9,22,4.7
2,100,100,0.55,0.32,5319,54,189,25,212.8,14,13.5
3,100,100,0.55,0.32,5203,66,293,25,208.1,9,32.6
4,100,100,0.55,0.32,5127,38,397,29,176.8,6,66.2
5,100,100,0.55,0.32,5067,36,459,28,181.0,6,76.5
6,100,100,0.55,0.32,4965,52,545,34,146.0,5,109.0
7,100,100,0.55,0.32,4877,56,629,33,147.8,4,157.2
8,100,100,0.55,0.32,4772,52,738,36,132.6,4,184.5
9,100,100,0.55,0.32,4683,48,831,39,120.1,4,207.8
10,100,100,0.55,0.32,4616,45,901,36,128.2,4,225.2
11,100,100,0.55,0.32,4518,45,999,37,122.1,4,249.8
12,100,100,0.55,0.32,4427,47,1088,38,116.5,4,272.0
13,100,100,0.55,0.32,4348,41,1173,41,106.0,4,293.2
14,100,100,0.55,0.32,4291,33,1238,38,112.9,4,309.5
15,100,100,0.55,0.32,4216,40,1306,38,110.9,4,326.5
16,100,100,0.55,0.32,4146,43,1373,45,92.1,4,343.2
17,100,100,0.55,0.32,4055,55,1452,52,78.0,4,363.0
18,100,100,0.55,0.32,3966,47,1549,49,80.9,4,387.2
19,100,100,0.55,0.32,3867,56,1639,52,74.4,4,409.8
20,100,100,0.55,0.32,3774,47,1741,52,72.6,4,435.2
21,100,100,0.55,0.32,3689,42,1831,54,68.3,4,457.8
22,100,100,0.55,0.32,3590,59,1913,57,63.0,4,478.2
23,100,100,0.55,0.32,3468,65,2029,66,52.5,4,507.2
24,100,100,0.55,0.32,3374,58,2130,67,50.4,4,532.5
25,100,100,0.55,0.32,3305,46,2211,72,45.9,4,552.8
26,100,100,0.55,0.32,3206,56,2300,78,41.1,4,575.0
27,100,100,0.55,0.32,3109,51,2402,75,41.5,4,600.5
28,100,100,0.55,0.32,3030,48,2484,83,36.5,4,621.0
29,100,100,0.55,0.32,2943,35,2584,80,36.8,4,646.0
30,100,100,0.55,0.32,2907,24,2631,79,36.8,4,657.8
31,100,100,0.55,0.32,2876,18,2668,80,36.0,4,667.0
32,100,100,0.55,0.32,2848,20,2694,81,35.2,4,673.5
33,100,100,0.55,0.32,2801,24,2737,80,35.0,4,684.2
34,100,100,0.55,0.32,2725,42,2795,80,34.1,4,698.8
35,100,100,0.55,0.32,2680,27,2855,81,33.1,4,713.8
36,100,100,0.55,0.32,2621,31,2910,86,30.5,4,727.5
37,100,100,0.55,0.32,2564,37,2961,84,30.5,4,740.2
38,100,100,0.55,0.32,2510,30,3022,89,28.2,4,755.5
39,100,100,0.55,0.32,2472,21,3069,84,29.4,4,767.2
40,100,100,0.55,0.32,2429,25,3108,88,27.6,4,777.0
41,100,100,0.55,0.32,2384,23,3155,84,28.4,4,788.8
42,100,100,0.55,0.32,2324,36,3202,90,25.8,4,800.5
43,100,100,0.55,0.32,2253,38,3271,88,25.6,4,817.8
44,100,100,0.55,0.32,2187,36,3339,92,23.8,4,834.8
45,100,100,0.55,0.32,2110,44,3408,95,22.2,4,852.0
46,100,100,0.55,0.32,2017,47,3498,102,19.8,4,874.5
47,100,100,0.55,0.32,1933,44,3585,103,18.8,4,896.2
48,100,100,0.55,0.32,1834,45,3683,105,17.5,4,920.8
49,100,100,0.55,0.32,1748,46,3768,109,16.0,4,942.0
50,100,100,0.55,0.32,1679,37,3846,111,15.1,4,961.5
51,100,100,0.55,0.32,1638,31,3893,113,14.5,4,973.2
52,100,100,0.55,0.32,1592,27,3943,113,14.1,4,985.8
53,100,100,0.55,0.32,1524,31,4007,114,13.4,4,1001.8
54,100,100,0.55,0.32,1450,43,4069,120,12.1,4,1017.2
55,100,100,0.55,0.32,1344,47,4171,121,11.1,4,1042.8
56,100,100,0.55,0.32,1273,39,4250,120,10.6,4,1062.5
57,100,100,0.55,0.32,1171,50,4341,131,8.9,4,1085.2
58,100,100,0.55,0.32,1072,55,4435,127,8.4,4,1108.8
59,100,100,0.55,0.32,1000,45,4517,126,7.9,4,1129.2
60,100,100,0.55,0.32,927,43,4592,133,7.0,4,1148.0
61,100,100,0.55,0.32,845,43,4674,139,6.1,4,1168.5
62,100,100,0.55,0.32,773,39,4750,144,5.4,4,1187.5
63,100,100,0.55,0.32,735,22,4805,137,5.4,4,1201.2
64,100,100,0.55,0.32,710,16,4836,139,5.1,4,1209.0
65,100,100,0.55,0.32,675,20,4867,141,4.8,4,1216.8
66,100,100,0.55,0.32,644,14,4904,140,4.6,4,1226.0
67,100,100,0.55,0.32,621,10,4931,141,4.4,4,1232.8
68,100,100,0.55,0.32,609,7,4946,142,4.3,4,1236.5
69,100,100,0.55,0.32,600,5,4957,142,4.2,4,1239.2
70,100,100,0.55,0.32,593,2,4967,141,4.2,4,1241.8
71,100,100,0.55,0.32,584,5,4973,143,4.1,4,1243.2
72,100,100,0.55,0.32,575,5,4982,143,4.0,4,1245.5
73,100,100,0.55,0.32,563,6,4993,146,3.9,4,1248.2
74,100,100,0.55,0.32,548,10,5004,146,3.8,4,1251.0
75,100,100,0.55,0.32,547,1,5014,145,3.8,4,1253.5
76,100,100,0.55,0.32,547,0,5015,145,3.8,4,1253.8
