,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5457,55,0,29,188.2,0,0
1,100,100,0.55,0.32,5367,52,93,31,173.1,22,4.2
2,100,100,0.55,0.32,5292,42,178,35,151.2,16,11.1
3,100,100,0.55,0.32,5228,35,249,40,130.7,11,22.6
4,100,100,0.55,0.32,5176,33,303,41,126.2,11,27.5
5,100,100,0.55,0.32,5127,25,360,45,113.9,8,45.0
6,100,100,0.55,0.32,5060,29,423,47,107.7,7,60.4
7,100,100,0.55,0.32,5027,22,463,48,104.7,6,77.2
8,100,100,0.55,0.32,4957,38,517,52,95.3,5,103.4
9,100,100,0.55,0.32,4889,39,584,51,95.9,5,116.8
10,100,100,0.55,0.32,4826,39,647,54,89.4,5,129.4
11,100,100,0.55,0.32,4749,36,727,55,86.3,5,145.4
12,100,100,0.55,0.32,4687,34,791,61,76.8,5,158.2
13,100,100,0.55,0.32,4620,40,852,65,71.1,5,170.4
14,100,100,0.55,0.32,4522,52,938,69,65.5,5,187.6
15,100,100,0.55,0.32,4436,46,1030,67,66.2,5,206.0
16,100,100,0.55,0.32,4365,46,1101,68,64.2,5,220.2
17,100,100,0.55,0.32,4298,44,1170,70,61.4,5,234.0
18,100,100,0.55,0.32,4204,51,1257,74,56.8,5,251.4
19,100,100,0.55,0.32,4127,40,1345,73,56.5,5,269.0
20,100,100,0.55,0.32,4061,40,1411,72,56.4,5,282.2
21,100,100,0.55,0.32,3993,31,1488,71,56.2,5,297.6
22,100,100,0.55,0.32,3917,37,1558,77,50.9,5,311.6
23,100,100,0.55,0.32,3850,36,1626,83,46.4,5,325.2
24,100,100,0.55,0.32,3773,39,1700,82,46.0,5,340.0
25,100,100,0.55,0.32,3715,29,1768,82,45.3,5,353.6
26,100,100,0.55,0.32,3623,48,1841,86,42.1,5,368.2
27,100,100,0.55,0.32,3554,40,1918,88,40.4,5,383.6
28,100,100,0.55,0.32,3495,38,1979,89,39.3,5,395.8
29,100,100,0.55,0.32,3443,28,2041,89,38.7,5,408.2
30,100,100,0.55,0.32,3404,24,2084,92,37.0,5,416.8
31,100,100,0.55,0.32,3364,29,2119,94,35.8,5,423.8
32,100,100,0.55,0.32,3292,48,2172,99,33.3,5,434.4
33,100,100,0.55,0.32,3221,42,2249,102,31.6,5,449.8
34,100,100,0.55,0.32,3144,40,2328,99,31.8,5,465.6
35,100,100,0.55,0.32,3098,24,2390,99,31.3,5,478.0
36,100,100,0.55,0.32,3059,26,2427,103,29.7,5,485.4
37,100,100,0.55,0.32,3017,25,2470,100,30.2,5,494.0
38,100,100,0.55,0.32,2984,21,2507,101,29.5,5,501.4
39,100,100,0.55,0.32,2927,31,2554,104,28.1,5,510.8
40,100,100,0.55,0.32,2877,26,2609,102,28.2,5,521.8
41,100,100,0.55,0.32,2827,26,2659,106,26.7,5,531.8
42,100,100,0.55,0.32,2779,28,2705,106,26.2,5,541.0
43,100,100,0.55,0.32,2724,35,2753,109,25.0,5,550.6
44,100,100,0.55,0.32,2641,41,2830,110,24.0,5,566.0
45,100,100,0.55,0.32,2565,42,2905,114,22.5,5,581.0
46,100,100,0.55,0.32,2481,49,2982,118,21.0,5,596.4
47,100,100,0.55,0.32,2393,58,3061,126,19.0,5,612.2
48,100,100,0.55,0.32,2285,60,3167,122,18.7,5,633.4
49,100,100,0.55,0.32,2201,49,3262,128,17.2,5,652.4
50,100,100,0.55,0.32,2117,45,3350,133,15.9,5,670.0
51,100,100,0.55,0.32,2050,40,3422,135,15.2,5,684.4
52,100,100,0.55,0.32,1972,43,3497,136,14.5,5,699.4
53,100,100,0.55,0.32,1892,45,3575,142,13.3,5,715.0
54,100,100,0.55,0.32,1810,48,3654,143,12.7,5,730.8
55,100,100,0.55,0.32,1742,40,3730,150,11.6,5,746.0
56,100,100,0.55,0.32,1663,40,3809,149,11.2,5,761.8
57,100,100,0.55,0.32,1628,21,3863,151,10.8,5,772.6
58,100,100,0.55,0.32,1569,28,3915,152,10.3,5,783.0
59,100,100,0.55,0.32,1521,30,3961,155,9.8,5,792.2
60,100,100,0.55,0.32,1456,43,4013,159,9.2,5,802.6
61,100,100,0.55,0.32,1362,55,4095,169,8.1,5,819.0
62,100,100,0.55,0.32,1290,43,4179,171,7.5,5,835.8
63,100,100,0.55,0.32,1226,40,4246,171,7.2,5,849.2
64,100,100,0.55,0.32,1153,40,4319,167,6.9,5,863.8
65,100,100,0.55,0.32,1102,29,4381,169,6.5,5,876.2
66,100,100,0.55,0.32,1051,28,4433,173,6.1,5,886.6
67,100,100,0.55,0.32,1010,25,4477,176,5.7,5,895.4
68,100,100,0.55,0.32,981,14,4517,177,5.5,5,903.4
69,100,100,0.55,0.32,949,18,4545,177,5.4,5,909.0
70,100,100,0.55,0.32,941,3,4568,179,5.3,5,913.6
71,100,100,0.55,0.32,936,2,4574,181,5.2,5,914.8
72,100,100,0.55,0.32,932,3,4577,180,5.2,5,915.4
73,100,100,0.55,0.32,932,0,4580,180,5.2,5,916.0
