,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5373,57,0,32,167.9,0,0
1,100,100,0.55,0.32,5285,49,96,34,155.4,26,3.7
2,100,100,0.55,0.32,5216,36,178,34,153.4,14,12.7
3,100,100,0.55,0.32,5145,46,239,38,135.4,11,21.7
4,100,100,0.55,0.32,5068,46,316,44,115.2,9,35.1
5,100,100,0.55,0.32,4971,62,397,48,103.6,9,44.1
6,100,100,0.55,0.32,4873,55,502,48,101.5,5,100.4
7,100,100,0.55,0.32,4797,46,587,50,95.9,5,117.4
8,100,100,0.55,0.32,4714,48,668,51,92.4,4,167.0
9,100,100,0.55,0.32,4650,36,744,52,89.4,4,186.0
10,100,100,0.55,0.32,4603,28,799,58,79.4,4,199.8
11,100,100,0.55,0.32,4542,40,848,62,73.3,4,212.0
12,100,100,0.55,0.32,4483,40,907,67,66.9,4,226.8
13,100,100,0.55,0.32,4406,43,981,70,62.9,3,327.0
14,100,100,0.55,0.32,4336,44,1050,71,61.1,3,350.0
15,100,100,0.55,0.32,4259,52,1119,73,58.3,3,373.0
16,100,100,0.55,0.32,4177,49,1204,76,55.0,3,401.3
17,100,100,0.55,0.32,4089,43,1298,77,53.1,3,432.7
18,100,100,0.55,0.32,4028,35,1367,76,53.0,3,455.7
19,100,100,0.55,0.32,3948,45,1437,85,46.4,3,479.0
20,100,100,0.55,0.32,3873,43,1514,86,45.0,3,504.7
21,100,100,0.55,0.32,3818,38,1574,85,44.9,3,524.7
22,100,100,0.55,0.32,3718,59,1653,89,41.8,3,551.0
23,100,100,0.55,0.32,3625,54,1751,94,38.6,3,583.7
24,100,100,0.55,0.32,3526,50,1854,95,37.1,3,618.0
25,100,100,0.55,0.32,3461,36,1933,93,37.2,3,644.3
26,100,100,0.55,0.32,3411,39,1980,96,35.5,3,660.0
27,100,100,0.55,0.32,3341,43,2046,104,32.1,3,682.0
28,100,100,0.55,0.32,3264,44,2122,110,29.7,3,707.3
29,100,100,0.55,0.32,3197,39,2194,109,29.3,3,731.3
30,100,100,0.55,0.32,3133,40,2257,114,27.5,3,752.3
31,100,100,0.55,0.32,3055,44,2331,111,27.5,3,777.0
32,100,100,0.55,0.32,2999,36,2395,109,27.5,3,798.3
33,100,100,0.55,0.32,2897,55,2478,111,26.1,3,826.0
34,100,100,0.55,0.32,2809,48,2573,114,24.6,3,857.7
35,100,100,0.55,0.32,2731,45,2654,118,23.1,3,884.7
36,100,100,0.55,0.32,2681,29,2720,120,22.3,3,906.7
37,100,100,0.55,0.32,2627,31,2772,123,21.4,3,924.0
38,100,100,0.55,0.32,2601,18,2811,121,21.5,3,937.0
39,100,100,0.55,0.32,2566,25,2839,122,21.0,3,946.3
40,100,100,0.55,0.32,2542,13,2875,118,21.5,3,958.3
41,100,100,0.55,0.32,2524,9,2897,120,21.0,3,965.7
42,100,100,0.55,0.32,2504,14,2912,119,21.0,3,970.7
43,100,100,0.55,0.32,2476,19,2935,121,20.5,3,978.3
44,100,100,0.55,0.32,2422,28,2980,121,20.0,3,993.3
45,100,100,0.55,0.32,2388,20,3022,121,19.7,3,1007.3
46,100,100,0.55,0.32,2361,19,3050,121,19.5,3,1016.7
47,100,100,0.55,0.32,2309,24,3097,121,19.1,3,1032.3
48,100,100,0.55,0.32,2248,36,3146,125,18.0,3,1048.7
49,100,100,0.55,0.32,2181,49,3200,127,17.2,3,1066.7
50,100,100,0.55,0.32,2120,32,3278,128,16.6,3,1092.7
51,100,100,0.55,0.32,2046,43,3341,128,16.0,3,1113.7
52,100,100,0.55,0.32,1966,39,3425,129,15.2,3,1141.7
53,100,100,0.55,0.32,1888,44,3498,133,14.2,3,1166.0
54,100,100,0.55,0.32,1802,49,3579,134,13.4,3,1193.0
55,100,100,0.55,0.32,1715,47,3668,145,11.8,3,1222.7
56,100,100,0.55,0.32,1634,37,3759,150,10.9,3,1253.0
57,100,100,0.55,0.32,1583,26,3821,150,10.6,3,1273.7
58,100,100,0.55,0.32,1547,21,3862,148,10.5,3,1287.3
59,100,100,0.55,0.32,1506,21,3903,150,10.0,3,1301.0
60,100,100,0.55,0.32,1463,26,3941,151,9.7,3,1313.7
61,100,100,0.55,0.32,1396,40,3994,155,9.0,3,1331.3
62,100,100,0.55,0.32,1339,38,4053,160,8.4,3,1351.0
63,100,100,0.55,0.32,1249,48,4133,165,7.6,3,1377.7
64,100,100,0.55,0.32,1174,40,4216,164,7.2,3,1405.3
65,100,100,0.55,0.32,1130,21,4279,161,7.0,3,1426.3
66,100,100,0.55,0.32,1094,18,4318,160,6.8,3,1439.3
67,100,100,0.55,0.32,1084,5,4341,160,6.8,3,1447.0
68,100,100,0.55,0.32,1067,9,4354,163,6.5,3,1451.3
69,100,100,0.55,0.32,1043,14,4373,164,6.4,3,1457.7
70,100,100,0.55,0.32,1025,11,4394,164,6.2,3,1464.7
71,100,100,0.55,0.32,1001,13,4416,166,6.0,3,1472.0
72,100,100,0.55,0.32,977,16,4437,166,5.9,3,1479.0
73,100,100,0.55,0.32,946,19,4465,169,5.6,3,1488.3
74,100,100,0.55,0.32,920,10,4500,172,5.3,3,1500.0
75,100,100,0.55,0.32,906,8,4516,170,5.3,3,1505.3
76,100,100,0.55,0.32,899,5,4526,167,5.4,3,1508.7
77,100,100,0.55,0.32,898,1,4531,167,5.4,3,1510.3
78,100,100,0.55,0.32,898,0,4532,167,5.4,3,1510.7
