,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5486,47,0,20,274.3,0,0
1,100,100,0.55,0.32,5406,38,89,22,245.7,25,3.6
2,100,100,0.55,0.32,5324,47,162,22,242.0,20,8.1
3,100,100,0.55,0.32,5249,42,242,24,218.7,16,15.1
4,100,100,0.55,0.32,5156,48,329,28,184.1,13,25.3
5,100,100,0.55,0.32,5071,45,417,26,195.0,12,34.8
6,100,100,0.55,0.32,4999,42,492,29,172.4,11,44.7
7,100,100,0.55,0.32,4925,40,568,31,158.9,11,51.6
8,100,100,0.55,0.32,4867,32,634,30,162.2,9,70.4
9,100,100,0.55,0.32,4814,34,685,36,133.7,9,76.1
10,100,100,0.55,0.32,4755,37,741,38,125.1,9,82.3
11,100,100,0.55,0.32,4688,31,814,37,126.7,9,90.4
12,100,100,0.55,0.32,4623,40,870,41,112.8,9,96.7
13,100,100,0.55,0.32,4553,40,940,40,113.8,9,104.4
14,100,100,0.55,0.32,4474,52,1007,42,106.5,9,111.9
15,100,100,0.55,0.32,4349,65,1119,43,101.1,9,124.3
16,100,100,0.55,0.32,4244,59,1230,44,96.5,9,136.7
17,100,100,0.55,0.32,4138,62,1333,49,84.4,9,148.1
18,100,100,0.55,0.32,4012,59,1462,53,75.7,9,162.4
19,100,100,0.55,0.32,3915,50,1568,56,69.9,9,174.2
20,100,100,0.55,0.32,3858,36,1639,56,68.9,9,182.1
21,100,100,0.55,0.32,3783,43,1707,57,66.4,9,189.7
22,100,100,0.55,0.32,3690,54,1789,60,61.5,9,198.8
23,100,100,0.55,0.32,3576,63,1894,67,53.4,9,210.4
24,100,100,0.55,0.32,3460,61,2012,74,46.8,9,223.6
25,100,100,0.55,0.32,3379,44,2110,75,45.1,9,234.4
26,100,100,0.55,0.32,3307,45,2181,70,47.2,9,242.3
27,100,100,0.55,0.32,3220,49,2264,74,43.5,9,251.6
28,100,100,0.55,0.32,3146,43,2344,85,37.0,9,260.4
29,100,100,0.55,0.32,3068,51,2414,81,37.9,9,268.2
30,100,100,0.55,0.32,3000,43,2490,90,33.3,9,276.7
31,100,100,0.55,0.32,2899,60,2574,95,30.5,9,286.0
32,100,100,0.55,0.32,2818,49,2666,91,31.0,9,296.2
33,100,100,0.55,0.32,2749,37,2747,97,28.3,9,305.2
34,100,100,0.55,0.32,2698,30,2805,96,28.1,9,311.7
35,100,100,0.55,0.32,2645,30,2858,96,27.6,9,317.6
36,100,100,0.55,0.32,2603,21,2909,99,26.3,9,323.2
37,100,100,0.55,0.32,2587,11,2935,98,26.4,9,326.1
38,100,100,0.55,0.32,2570,8,2955,100,25.7,9,328.3
39,100,100,0.55,0.32,2546,11,2976,100,25.5,9,330.7
40,100,100,0.55,0.32,2528,13,2992,101,25.0,9,332.4
41,100,100,0.55,0.32,2491,21,3021,101,24.7,9,335.7
42,100,100,0.55,0.32,2470,16,3047,103,24.0,9,338.6
43,100,100,0.55,0.32,2447,10,3076,99,24.7,9,341.8
44,100,100,0.55,0.32,2418,15,3100,100,24.2,9,344.4
45,100,100,0.55,0.32,2387,17,3129,99,24.1,9,347.7
46,100,100,0.55,0.32,2343,29,3161,100,23.4,9,351.2
47,100,100,0.55,0.32,2267,39,3227,103,22.0,9,358.6
48,100,100,0.55,0.32,2199,34,3300,105,20.9,9,366.7
49,100,100,0.55,0.32,2128,39,3366,110,19.3,9,374.0
50,100,100,0.55,0.32,2041,42,3450,114,17.9,9,383.3
51,100,100,0.55,0.32,1962,40,3531,115,17.1,9,392.3
52,100,100,0.55,0.32,1883,48,3602,118,16.0,9,400.2
53,100,100,0.55,0.32,1805,44,3684,122,14.8,9,409.3
54,100,100,0.55,0.32,1748,34,3751,122,14.3,9,416.8
55,100,100,0.55,0.32,1698,28,3807,122,13.9,9,423.0
56,100,100,0.55,0.32,1646,28,3859,123,13.4,9,428.8
