,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5452,56,0,19,286.9,0,0
1,100,100,0.55,0.32,5370,47,91,19,282.6,24,3.8
2,100,100,0.55,0.32,5288,47,173,21,251.8,18,9.6
3,100,100,0.55,0.32,5213,41,254,22,237.0,16,15.9
4,100,100,0.55,0.32,5141,37,330,26,197.7,14,23.6
5,100,100,0.55,0.32,5047,53,408,29,174.0,13,31.4
6,100,100,0.55,0.32,4946,64,498,37,133.7,13,38.3
7,100,100,0.55,0.32,4789,77,642,41,116.8,12,53.5
8,100,100,0.55,0.32,4681,61,766,41,114.2,10,76.6
9,100,100,0.55,0.32,4589,58,861,43,106.7,10,86.1
10,100,100,0.55,0.32,4508,51,949,43,104.8,10,94.9
11,100,100,0.55,0.32,4421,43,1044,47,94.1,10,104.4
12,100,100,0.55,0.32,4361,38,1109,50,87.2,10,110.9
13,100,100,0.55,0.32,4302,36,1170,52,82.7,9,130.0
14,100,100,0.55,0.32,4244,28,1236,52,81.6,9,137.3
15,100,100,0.55,0.32,4172,38,1298,56,74.5,9,144.2
16,100,100,0.55,0.32,4122,28,1358,60,68.7,9,150.9
17,100,100,0.55,0.32,4087,24,1397,58,70.5,9,155.2
18,100,100,0.55,0.32,4038,29,1441,65,62.1,9,160.1
19,100,100,0.55,0.32,3972,41,1495,62,64.1,9,166.1
20,100,100,0.55,0.32,3886,50,1572,66,58.9,9,174.7
21,100,100,0.55,0.32,3811,38,1659,63,60.5,9,184.3
22,100,100,0.55,0.32,3765,27,1716,67,56.2,9,190.7
23,100,100,0.55,0.32,3718,28,1762,70,53.1,9,195.8
24,100,100,0.55,0.32,3639,45,1824,75,48.5,9,202.7
25,100,100,0.55,0.32,3570,38,1900,78,45.8,9,211.1
26,100,100,0.55,0.32,3494,37,1977,79,44.2,9,219.7
27,100,100,0.55,0.32,3422,34,2052,80,42.8,9,228.0
28,100,100,0.55,0.32,3358,34,2116,78,43.1,9,235.1
29,100,100,0.55,0.32,3262,54,2192,84,38.8,9,243.6
30,100,100,0.55,0.32,3189,34,2285,80,39.9,9,253.9
31,100,100,0.55,0.32,3114,39,2355,87,35.8,9,261.7
32,100,100,0.55,0.32,3038,47,2423,91,33.4,9,269.2
33,100,100,0.55,0.32,2958,41,2509,90,32.9,9,278.8
34,100,100,0.55,0.32,2864,56,2588,92,31.1,9,287.6
35,100,100,0.55,0.32,2779,52,2677,95,29.3,9,297.4
36,100,100,0.55,0.32,2693,52,2763,94,28.6,9,307.0
37,100,100,0.55,0.32,2621,48,2839,95,27.6,9,315.4
38,100,100,0.55,0.32,2516,71,2921,98,25.7,9,324.6
39,100,100,0.55,0.32,2400,64,3044,101,23.8,9,338.2
40,100,100,0.55,0.32,2247,78,3183,107,21.0,9,353.7
41,100,100,0.55,0.32,2114,71,3323,115,18.4,9,369.2
42,100,100,0.55,0.32,1999,63,3446,120,16.7,9,382.9
43,100,100,0.55,0.32,1911,46,3551,117,16.3,9,394.6
44,100,100,0.55,0.32,1834,43,3631,118,15.5,9,403.4
45,100,100,0.55,0.32,1741,50,3717,127,13.7,9,413.0
46,100,100,0.55,0.32,1653,43,3812,124,13.3,9,423.6
47,100,100,0.55,0.32,1573,47,3888,123,12.8,9,432.0
48,100,100,0.55,0.32,1495,50,3963,128,11.7,9,440.3
49,100,100,0.55,0.32,1412,51,4045,127,11.1,9,449.4
50,100,100,0.55,0.32,1349,32,4127,124,10.9,9,458.6
51,100,100,0.55,0.32,1289,41,4178,128,10.1,9,464.2
52,100,100,0.55,0.32,1216,38,4254,134,9.1,9,472.7
53,100,100,0.55,0.32,1152,35,4321,130,8.9,9,480.1
54,100,100,0.55,0.32,1089,43,4376,134,8.1,9,486.2
55,100,100,0.55,0.32,993,58,4457,139,7.1,9,495.2
56,100,100,0.55,0.32,886,56,4566,143,6.2,9,507.3
57,100,100,0.55,0.32,791,60,4657,147,5.4,9,517.4
58,100,100,0.55,0.32,700,52,4756,157,4.5,9,528.4
59,100,100,0.55,0.32,639,26,4843,155,4.1,9,538.1
60,100,100,0.55,0.32,609,16,4883,158,3.9,9,542.6
61,100,100,0.55,0.32,576,16,4916,165,3.5,9,546.2
62,100,100,0.55,0.32,559,11,4938,161,3.5,9,548.7
63,100,100,0.55,0.32,546,7,4955,162,3.4,9,550.6
64,100,100,0.55,0.32,539,5,4964,160,3.4,9,551.6
65,100,100,0.55,0.32,534,3,4971,160,3.3,9,552.3
66,100,100,0.55,0.32,530,4,4974,161,3.3,9,552.7
67,100,100,0.55,0.32,518,7,4983,163,3.2,9,553.7
68,100,100,0.55,0.32,512,4,4992,160,3.2,9,554.7
69,100,100,0.55,0.32,512,0,4996,160,3.2,9,555.1
