,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5573,54,0,25,222.9,0,0
1,100,100,0.55,0.32,5492,50,85,29,189.4,18,4.7
2,100,100,0.55,0.32,5427,37,163,28,193.8,13,12.5
3,100,100,0.55,0.32,5332,53,242,31,172.0,11,22.0
4,100,100,0.55,0.32,5235,53,339,32,163.6,9,37.7
5,100,100,0.55,0.32,5141,55,431,39,131.8,7,61.6
6,100,100,0.55,0.32,5034,58,535,36,139.8,6,89.2
7,100,100,0.55,0.32,4946,60,621,37,133.7,6,103.5
8,100,100,0.55,0.32,4838,56,733,37,130.8,4,183.2
9,100,100,0.55,0.32,4719,53,855,43,109.7,4,213.8
10,100,100,0.55,0.32,4631,43,953,44,105.2,4,238.2
11,100,100,0.55,0.32,4565,35,1027,45,101.4,4,256.8
12,100,100,0.55,0.32,4494,36,1097,46,97.7,4,274.2
13,100,100,0.55,0.32,4412,49,1166,49,90.0,4,291.5
14,100,100,0.55,0.32,4350,34,1243,49,88.8,4,310.8
15,100,100,0.55,0.32,4306,21,1300,47,91.6,4,325.0
16,100,100,0.55,0.32,4285,16,1326,49,87.4,4,331.5
17,100,100,0.55,0.32,4249,28,1350,47,90.4,4,337.5
18,100,100,0.55,0.32,4216,23,1388,51,82.7,4,347.0
19,100,100,0.55,0.32,4172,23,1432,49,85.1,4,358.0
20,100,100,0.55,0.32,4143,20,1464,51,81.2,4,366.0
21,100,100,0.55,0.32,4125,10,1492,48,85.9,4,373.0
22,100,100,0.55,0.32,4099,18,1510,48,85.4,4,377.5
23,100,100,0.55,0.32,4043,28,1556,53,76.3,4,389.0
24,100,100,0.55,0.32,4011,21,1595,56,71.6,4,398.8
25,100,100,0.55,0.32,3956,33,1638,57,69.4,4,409.5
26,100,100,0.55,0.32,3918,27,1682,59,66.4,4,420.5
27,100,100,0.55,0.32,3870,31,1726,60,64.5,4,431.5
28,100,100,0.55,0.32,3811,33,1783,61,62.5,4,445.8
29,100,100,0.55,0.32,3769,26,1832,61,61.8,4,458.0
30,100,100,0.55,0.32,3724,23,1880,61,61.0,4,470.0
31,100,100,0.55,0.32,3676,28,1923,62,59.3,4,480.8
32,100,100,0.55,0.32,3632,25,1970,61,59.5,4,492.5
33,100,100,0.55,0.32,3571,38,2018,61,58.5,4,504.5
34,100,100,0.55,0.32,3505,34,2088,62,56.5,4,522.0
35,100,100,0.55,0.32,3423,42,2162,64,53.5,4,540.5
36,100,100,0.55,0.32,3352,42,2233,69,48.6,4,558.2
37,100,100,0.55,0.32,3259,56,2312,73,44.6,4,578.0
38,100,100,0.55,0.32,3175,48,2404,73,43.5,4,601.0
39,100,100,0.55,0.32,3079,56,2492,75,41.1,4,623.0
40,100,100,0.55,0.32,2977,52,2598,79,37.7,4,649.5
41,100,100,0.55,0.32,2858,67,2702,85,33.6,4,675.5
42,100,100,0.55,0.32,2745,57,2825,88,31.2,4,706.2
43,100,100,0.55,0.32,2665,47,2915,87,30.6,4,728.8
44,100,100,0.55,0.32,2583,56,2988,89,29.0,4,747.0
45,100,100,0.55,0.32,2479,57,3091,90,27.5,4,772.8
46,100,100,0.55,0.32,2354,65,3208,91,25.9,4,802.0
47,100,100,0.55,0.32,2257,52,3318,103,21.9,4,829.5
48,100,100,0.55,0.32,2166,48,3413,102,21.2,4,853.2
49,100,100,0.55,0.32,2088,38,3501,106,19.7,4,875.2
50,100,100,0.55,0.32,2010,47,3570,106,19.0,4,892.5
51,100,100,0.55,0.32,1929,43,3655,106,18.2,4,913.8
52,100,100,0.55,0.32,1852,43,3732,104,17.8,4,933.0
53,100,100,0.55,0.32,1780,36,3811,104,17.1,4,952.8
54,100,100,0.55,0.32,1696,45,3886,107,15.9,4,971.5
55,100,100,0.55,0.32,1629,34,3964,111,14.7,4,991.0
56,100,100,0.55,0.32,1536,43,4048,114,13.5,4,1012.0
57,100,100,0.55,0.32,1452,47,4128,118,12.3,4,1032.0
58,100,100,0.55,0.32,1355,60,4212,123,11.0,4,1053.0
59,100,100,0.55,0.32,1242,70,4315,125,9.9,4,1078.8
60,100,100,0.55,0.32,1128,69,4430,127,8.9,4,1107.5
61,100,100,0.55,0.32,1017,61,4549,136,7.5,4,1137.2
62,100,100,0.55,0.32,885,77,4665,147,6.0,4,1166.2
63,100,100,0.55,0.32,784,56,4787,142,5.5,4,1196.8
64,100,100,0.55,0.32,719,35,4873,143,5.0,4,1218.2
65,100,100,0.55,0.32,682,23,4922,138,4.9,4,1230.5
66,100,100,0.55,0.32,636,24,4967,142,4.5,4,1241.8
67,100,100,0.55,0.32,585,31,5011,145,4.0,4,1252.8
68,100,100,0.55,0.32,554,15,5058,140,4.0,4,1264.5
69,100,100,0.55,0.32,529,19,5079,143,3.7,4,1269.8
70,100,100,0.55,0.32,519,7,5101,142,3.7,4,1275.2
71,100,100,0.55,0.32,509,7,5111,144,3.5,4,1277.8
72,100,100,0.55,0.32,501,3,5123,142,3.5,4,1280.8
73,100,100,0.55,0.32,498,1,5128,143,3.5,4,1282.0
74,100,100,0.55,0.32,498,0,5129,143,3.5,4,1282.2
