Step,AgentID,Width,Height,Density,Humidity ,Steps to fire up
69,"(0, 2)",100,100,0.55,0.32,0
69,"(0, 3)",100,100,0.55,0.32,0
69,"(0, 5)",100,100,0.55,0.32,0
69,"(0, 6)",100,100,0.55,0.32,0
69,"(0, 7)",100,100,0.55,0.32,0
69,"(0, 8)",100,100,0.55,0.32,0
69,"(0, 9)",100,100,0.55,0.32,0
69,"(0, 10)",100,100,0.55,0.32,0
69,"(0, 12)",100,100,0.55,0.32,0
69,"(0, 13)",100,100,0.55,0.32,0
69,"(0, 15)",100,100,0.55,0.32,0
69,"(0, 16)",100,100,0.55,0.32,0
69,"(0, 17)",100,100,0.55,0.32,0
69,"(0, 18)",100,100,0.55,0.32,0
69,"(0, 21)",100,100,0.55,0.32,0
69,"(0, 22)",100,100,0.55,0.32,0
69,"(0, 23)",100,100,0.55,0.32,0
69,"(0, 24)",100,100,0.55,0.32,0
69,"(0, 25)",100,100,0.55,0.32,0
69,"(0, 26)",100,100,0.55,0.32,0
69,"(0, 28)",100,100,0.55,0.32,0
69,"(0, 29)",100,100,0.55,0.32,0
69,"(0, 30)",100,100,0.55,0.32,0
69,"(0, 32)",100,100,0.55,0.32,0
69,"(0, 33)",100,100,0.55,0.32,0
69,"(0, 37)",100,100,0.55,0.32,0
69,"(0, 38)",100,100,0.55,0.32,0
69,"(0, 39)",100,100,0.55,0.32,0
69,"(0, 41)",100,100,0.55,0.32,0
69,"(0, 43)",100,100,0.55,0.32,0
69,"(0, 49)",100,100,0.55,0.32,0
69,"(0, 50)",100,100,0.55,0.32,0
69,"(0, 51)",100,100,0.55,0.32,0
69,"(0, 54)",100,100,0.55,0.32,0
69,"(0, 55)",100,100,0.55,0.32,0
69,"(0, 56)",100,100,0.55,0.32,0
69,"(0, 58)",100,100,0.55,0.32,0
69,"(0, 59)",100,100,0.55,0.32,0
69,"(0, 60)",100,100,0.55,0.32,0
69,"(0, 61)",100,100,0.55,0.32,0
69,"(0, 67)",100,100,0.55,0.32,0
69,"(0, 69)",100,100,0.55,0.32,0
69,"(0, 70)",100,100,0.55,0.32,0
69,"(0, 73)",100,100,0.55,0.32,0
69,"(0, 74)",100,100,0.55,0.32,0
69,"(0, 75)",100,100,0.55,0.32,0
69,"(0, 77)",100,100,0.55,0.32,0
69,"(0, 78)",100,100,0.55,0.32,0
69,"(0, 79)",100,100,0.55,0.32,0
69,"(0, 80)",100,100,0.55,0.32,0
69,"(0, 81)",100,100,0.55,0.32,0
69,"(0, 83)",100,100,0.55,0.32,0
69,"(0, 84)",100,100,0.55,0.32,0
69,"(0, 85)",100,100,0.55,0.32,0
69,"(0, 88)",100,100,0.55,0.32,0
69,"(0, 92)",100,100,0.55,0.32,0
69,"(0, 93)",100,100,0.55,0.32,0
69,"(0, 94)",100,100,0.55,0.32,0
69,"(0, 95)",100,100,0.55,0.32,0
69,"(0, 96)",100,100,0.55,0.32,0
69,"(0, 97)",100,100,0.55,0.32,0
69,"(1, 0)",100,100,0.55,0.32,-1
69,"(1, 2)",100,100,0.55,0.32,1
69,"(1, 4)",100,100,0.55,0.32,3
69,"(1, 6)",100,100,0.55,0.32,1
69,"(1, 8)",100,100,0.55,0.32,1
69,"(1, 11)",100,100,0.55,0.32,-1
69,"(1, 14)",100,100,0.55,0.32,1
69,"(1, 15)",100,100,0.55,0.32,1
69,"(1, 16)",100,100,0.55,0.32,1
69,"(1, 17)",100,100,0.55,0.32,1
69,"(1, 18)",100,100,0.55,0.32,1
69,"(1, 19)",100,100,0.55,0.32,1
69,"(1, 23)",100,100,0.55,0.32,1
69,"(1, 25)",100,100,0.55,0.32,1
69,"(1, 27)",100,100,0.55,0.32,1
69,"(1, 28)",100,100,0.55,0.32,1
69,"(1, 32)",100,100,0.55,0.32,5
69,"(1, 37)",100,100,0.55,0.32,1
69,"(1, 39)",100,100,0.55,0.32,1
69,"(1, 40)",100,100,0.55,0.32,1
69,"(1, 41)",100,100,0.55,0.32,1
69,"(1, 42)",100,100,0.55,0.32,1
69,"(1, 44)",100,100,0.55,0.32,1
69,"(1, 46)",100,100,0.55,0.32,2
69,"(1, 47)",100,100,0.55,0.32,2
69,"(1, 51)",100,100,0.55,0.32,1
69,"(1, 56)",100,100,0.55,0.32,1
69,"(1, 57)",100,100,0.55,0.32,1
69,"(1, 58)",100,100,0.55,0.32,1
69,"(1, 60)",100,100,0.55,0.32,1
69,"(1, 61)",100,100,0.55,0.32,1
69,"(1, 62)",100,100,0.55,0.32,1
69,"(1, 63)",100,100,0.55,0.32,1
69,"(1, 67)",100,100,0.55,0.32,-1
69,"(1, 70)",100,100,0.55,0.32,1
69,"(1, 71)",100,100,0.55,0.32,2
69,"(1, 73)",100,100,0.55,0.32,1
69,"(1, 76)",100,100,0.55,0.32,1
69,"(1, 77)",100,100,0.55,0.32,2
69,"(1, 79)",100,100,0.55,0.32,1
69,"(1, 80)",100,100,0.55,0.32,1
69,"(1, 82)",100,100,0.55,0.32,1
69,"(1, 84)",100,100,0.55,0.32,1
69,"(1, 85)",100,100,0.55,0.32,1
69,"(1, 86)",100,100,0.55,0.32,1
69,"(1, 89)",100,100,0.55,0.32,1
69,"(1, 90)",100,100,0.55,0.32,-1
69,"(1, 91)",100,100,0.55,0.32,1
69,"(1, 94)",100,100,0.55,0.32,1
69,"(1, 95)",100,100,0.55,0.32,1
69,"(1, 96)",100,100,0.55,0.32,1
69,"(1, 98)",100,100,0.55,0.32,2
69,"(2, 1)",100,100,0.55,0.32,2
69,"(2, 2)",100,100,0.55,0.32,3
69,"(2, 5)",100,100,0.55,0.32,2
69,"(2, 6)",100,100,0.55,0.32,2
69,"(2, 7)",100,100,0.55,0.32,1
69,"(2, 8)",100,100,0.55,0.32,1
69,"(2, 10)",100,100,0.55,0.32,-1
69,"(2, 11)",100,100,0.55,0.32,-1
69,"(2, 12)",100,100,0.55,0.32,-1
69,"(2, 16)",100,100,0.55,0.32,1
69,"(2, 17)",100,100,0.55,0.32,1
69,"(2, 20)",100,100,0.55,0.32,5
69,"(2, 23)",100,100,0.55,0.32,1
69,"(2, 24)",100,100,0.55,0.32,1
69,"(2, 25)",100,100,0.55,0.32,1
69,"(2, 26)",100,100,0.55,0.32,1
69,"(2, 27)",100,100,0.55,0.32,1
69,"(2, 29)",100,100,0.55,0.32,3
69,"(2, 30)",100,100,0.55,0.32,3
69,"(2, 31)",100,100,0.55,0.32,4
69,"(2, 33)",100,100,0.55,0.32,6
69,"(2, 35)",100,100,0.55,0.32,3
69,"(2, 38)",100,100,0.55,0.32,1
69,"(2, 39)",100,100,0.55,0.32,1
69,"(2, 40)",100,100,0.55,0.32,1
69,"(2, 41)",100,100,0.55,0.32,1
69,"(2, 43)",100,100,0.55,0.32,2
69,"(2, 44)",100,100,0.55,0.32,2
69,"(2, 45)",100,100,0.55,0.32,2
69,"(2, 46)",100,100,0.55,0.32,2
69,"(2, 48)",100,100,0.55,0.32,3
69,"(2, 49)",100,100,0.55,0.32,3
69,"(2, 50)",100,100,0.55,0.32,2
69,"(2, 51)",100,100,0.55,0.32,2
69,"(2, 54)",100,100,0.55,0.32,-1
69,"(2, 56)",100,100,0.55,0.32,1
69,"(2, 57)",100,100,0.55,0.32,1
69,"(2, 59)",100,100,0.55,0.32,1
69,"(2, 60)",100,100,0.55,0.32,2
69,"(2, 61)",100,100,0.55,0.32,1
69,"(2, 62)",100,100,0.55,0.32,1
69,"(2, 63)",100,100,0.55,0.32,2
69,"(2, 65)",100,100,0.55,0.32,-1
69,"(2, 69)",100,100,0.55,0.32,2
69,"(2, 73)",100,100,0.55,0.32,1
69,"(2, 74)",100,100,0.55,0.32,1
69,"(2, 77)",100,100,0.55,0.32,2
69,"(2, 79)",100,100,0.55,0.32,2
69,"(2, 80)",100,100,0.55,0.32,2
69,"(2, 85)",100,100,0.55,0.32,1
69,"(2, 86)",100,100,0.55,0.32,1
69,"(2, 87)",100,100,0.55,0.32,1
69,"(2, 88)",100,100,0.55,0.32,2
69,"(2, 89)",100,100,0.55,0.32,2
69,"(2, 90)",100,100,0.55,0.32,2
69,"(2, 92)",100,100,0.55,0.32,1
69,"(2, 93)",100,100,0.55,0.32,2
69,"(2, 94)",100,100,0.55,0.32,2
69,"(2, 97)",100,100,0.55,0.32,2
69,"(2, 99)",100,100,0.55,0.32,-1
69,"(3, 0)",100,100,0.55,0.32,3
69,"(3, 1)",100,100,0.55,0.32,3
69,"(3, 2)",100,100,0.55,0.32,3
69,"(3, 3)",100,100,0.55,0.32,3
69,"(3, 4)",100,100,0.55,0.32,3
69,"(3, 7)",100,100,0.55,0.32,2
69,"(3, 8)",100,100,0.55,0.32,2
69,"(3, 10)",100,100,0.55,0.32,-1
69,"(3, 12)",100,100,0.55,0.32,-1
69,"(3, 13)",100,100,0.55,0.32,-1
69,"(3, 16)",100,100,0.55,0.32,1
69,"(3, 18)",100,100,0.55,0.32,5
69,"(3, 19)",100,100,0.55,0.32,5
69,"(3, 20)",100,100,0.55,0.32,5
69,"(3, 21)",100,100,0.55,0.32,4
69,"(3, 24)",100,100,0.55,0.32,1
69,"(3, 26)",100,100,0.55,0.32,1
69,"(3, 28)",100,100,0.55,0.32,1
69,"(3, 29)",100,100,0.55,0.32,2
69,"(3, 34)",100,100,0.55,0.32,-1
69,"(3, 36)",100,100,0.55,0.32,3
69,"(3, 37)",100,100,0.55,0.32,2
69,"(3, 38)",100,100,0.55,0.32,1
69,"(3, 39)",100,100,0.55,0.32,1
69,"(3, 42)",100,100,0.55,0.32,1
69,"(3, 43)",100,100,0.55,0.32,2
69,"(3, 44)",100,100,0.55,0.32,2
69,"(3, 46)",100,100,0.55,0.32,2
69,"(3, 47)",100,100,0.55,0.32,2
69,"(3, 48)",100,100,0.55,0.32,3
69,"(3, 49)",100,100,0.55,0.32,2
69,"(3, 50)",100,100,0.55,0.32,2
69,"(3, 51)",100,100,0.55,0.32,3
69,"(3, 53)",100,100,0.55,0.32,-1
69,"(3, 56)",100,100,0.55,0.32,3
69,"(3, 57)",100,100,0.55,0.32,2
69,"(3, 59)",100,100,0.55,0.32,2
69,"(3, 61)",100,100,0.55,0.32,1
69,"(3, 63)",100,100,0.55,0.32,1
69,"(3, 64)",100,100,0.55,0.32,3
69,"(3, 65)",100,100,0.55,0.32,3
69,"(3, 66)",100,100,0.55,0.32,6
69,"(3, 67)",100,100,0.55,0.32,6
69,"(3, 69)",100,100,0.55,0.32,3
69,"(3, 72)",100,100,0.55,0.32,2
69,"(3, 74)",100,100,0.55,0.32,1
69,"(3, 75)",100,100,0.55,0.32,2
69,"(3, 76)",100,100,0.55,0.32,2
69,"(3, 77)",100,100,0.55,0.32,2
69,"(3, 78)",100,100,0.55,0.32,3
69,"(3, 79)",100,100,0.55,0.32,3
69,"(3, 80)",100,100,0.55,0.32,3
69,"(3, 81)",100,100,0.55,0.32,2
69,"(3, 83)",100,100,0.55,0.32,2
69,"(3, 85)",100,100,0.55,0.32,2
69,"(3, 89)",100,100,0.55,0.32,3
69,"(3, 92)",100,100,0.55,0.32,2
69,"(3, 94)",100,100,0.55,0.32,3
69,"(3, 95)",100,100,0.55,0.32,3
69,"(3, 96)",100,100,0.55,0.32,2
69,"(3, 97)",100,100,0.55,0.32,-1
69,"(3, 99)",100,100,0.55,0.32,-1
69,"(4, 1)",100,100,0.55,0.32,3
69,"(4, 2)",100,100,0.55,0.32,3
69,"(4, 5)",100,100,0.55,0.32,2
69,"(4, 6)",100,100,0.55,0.32,2
69,"(4, 7)",100,100,0.55,0.32,2
69,"(4, 11)",100,100,0.55,0.32,-1
69,"(4, 16)",100,100,0.55,0.32,2
69,"(4, 17)",100,100,0.55,0.32,3
69,"(4, 18)",100,100,0.55,0.32,4
69,"(4, 21)",100,100,0.55,0.32,4
69,"(4, 23)",100,100,0.55,0.32,4
69,"(4, 25)",100,100,0.55,0.32,2
69,"(4, 27)",100,100,0.55,0.32,2
69,"(4, 28)",100,100,0.55,0.32,-1
69,"(4, 29)",100,100,0.55,0.32,2
69,"(4, 30)",100,100,0.55,0.32,3
69,"(4, 31)",100,100,0.55,0.32,3
69,"(4, 32)",100,100,0.55,0.32,4
69,"(4, 37)",100,100,0.55,0.32,3
69,"(4, 38)",100,100,0.55,0.32,2
69,"(4, 39)",100,100,0.55,0.32,1
69,"(4, 41)",100,100,0.55,0.32,2
69,"(4, 42)",100,100,0.55,0.32,2
69,"(4, 43)",100,100,0.55,0.32,2
69,"(4, 45)",100,100,0.55,0.32,3
69,"(4, 47)",100,100,0.55,0.32,3
69,"(4, 48)",100,100,0.55,0.32,3
69,"(4, 49)",100,100,0.55,0.32,3
69,"(4, 50)",100,100,0.55,0.32,3
69,"(4, 51)",100,100,0.55,0.32,3
69,"(4, 55)",100,100,0.55,0.32,4
69,"(4, 57)",100,100,0.55,0.32,3
69,"(4, 58)",100,100,0.55,0.32,2
69,"(4, 59)",100,100,0.55,0.32,3
69,"(4, 62)",100,100,0.55,0.32,2
69,"(4, 64)",100,100,0.55,0.32,3
69,"(4, 65)",100,100,0.55,0.32,4
69,"(4, 67)",100,100,0.55,0.32,6
69,"(4, 68)",100,100,0.55,0.32,6
69,"(4, 69)",100,100,0.55,0.32,5
69,"(4, 72)",100,100,0.55,0.32,3
69,"(4, 73)",100,100,0.55,0.32,3
69,"(4, 74)",100,100,0.55,0.32,3
69,"(4, 75)",100,100,0.55,0.32,2
69,"(4, 78)",100,100,0.55,0.32,3
69,"(4, 79)",100,100,0.55,0.32,3
69,"(4, 80)",100,100,0.55,0.32,3
69,"(4, 84)",100,100,0.55,0.32,2
69,"(4, 87)",100,100,0.55,0.32,-1
69,"(4, 91)",100,100,0.55,0.32,3
69,"(4, 93)",100,100,0.55,0.32,3
69,"(4, 95)",100,100,0.55,0.32,3
69,"(4, 97)",100,100,0.55,0.32,-1
69,"(4, 98)",100,100,0.55,0.32,-1
69,"(5, 1)",100,100,0.55,0.32,4
69,"(5, 2)",100,100,0.55,0.32,4
69,"(5, 7)",100,100,0.55,0.32,2
69,"(5, 8)",100,100,0.55,0.32,2
69,"(5, 9)",100,100,0.55,0.32,4
69,"(5, 12)",100,100,0.55,0.32,-1
69,"(5, 13)",100,100,0.55,0.32,-1
69,"(5, 16)",100,100,0.55,0.32,4
69,"(5, 18)",100,100,0.55,0.32,4
69,"(5, 20)",100,100,0.55,0.32,4
69,"(5, 21)",100,100,0.55,0.32,-1
69,"(5, 22)",100,100,0.55,0.32,4
69,"(5, 23)",100,100,0.55,0.32,3
69,"(5, 24)",100,100,0.55,0.32,3
69,"(5, 25)",100,100,0.55,0.32,2
69,"(5, 26)",100,100,0.55,0.32,2
69,"(5, 29)",100,100,0.55,0.32,3
69,"(5, 30)",100,100,0.55,0.32,3
69,"(5, 31)",100,100,0.55,0.32,3
69,"(5, 32)",100,100,0.55,0.32,4
69,"(5, 33)",100,100,0.55,0.32,4
69,"(5, 34)",100,100,0.55,0.32,6
69,"(5, 36)",100,100,0.55,0.32,3
69,"(5, 37)",100,100,0.55,0.32,3
69,"(5, 40)",100,100,0.55,0.32,2
69,"(5, 41)",100,100,0.55,0.32,3
69,"(5, 42)",100,100,0.55,0.32,3
69,"(5, 43)",100,100,0.55,0.32,3
69,"(5, 44)",100,100,0.55,0.32,3
69,"(5, 45)",100,100,0.55,0.32,3
69,"(5, 46)",100,100,0.55,0.32,3
69,"(5, 48)",100,100,0.55,0.32,3
69,"(5, 49)",100,100,0.55,0.32,3
69,"(5, 50)",100,100,0.55,0.32,3
69,"(5, 51)",100,100,0.55,0.32,3
69,"(5, 52)",100,100,0.55,0.32,3
69,"(5, 54)",100,100,0.55,0.32,4
69,"(5, 59)",100,100,0.55,0.32,3
69,"(5, 60)",100,100,0.55,0.32,3
69,"(5, 61)",100,100,0.55,0.32,2
69,"(5, 62)",100,100,0.55,0.32,2
69,"(5, 63)",100,100,0.55,0.32,2
69,"(5, 65)",100,100,0.55,0.32,4
69,"(5, 66)",100,100,0.55,0.32,4
69,"(5, 68)",100,100,0.55,0.32,5
69,"(5, 69)",100,100,0.55,0.32,5
69,"(5, 70)",100,100,0.55,0.32,4
69,"(5, 72)",100,100,0.55,0.32,3
69,"(5, 75)",100,100,0.55,0.32,3
69,"(5, 77)",100,100,0.55,0.32,6
69,"(5, 80)",100,100,0.55,0.32,4
69,"(5, 81)",100,100,0.55,0.32,3
