,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5364,57,0,20,268.2,0,0
1,100,100,0.55,0.32,5291,46,84,23,230.0,24,3.5
2,100,100,0.55,0.32,5203,46,172,27,192.7,16,10.8
3,100,100,0.55,0.32,5126,35,260,27,189.9,13,20.0
4,100,100,0.55,0.32,5073,35,313,29,174.9,11,28.5
5,100,100,0.55,0.32,5006,37,378,35,143.0,10,37.8
6,100,100,0.55,0.32,4924,43,454,36,136.8,10,45.4
7,100,100,0.55,0.32,4866,38,517,35,139.0,10,51.7
8,100,100,0.55,0.32,4793,42,586,41,116.9,10,58.6
9,100,100,0.55,0.32,4695,55,671,44,106.7,8,83.9
10,100,100,0.55,0.32,4613,49,759,42,109.8,7,108.4
11,100,100,0.55,0.32,4565,30,826,45,101.4,6,137.7
12,100,100,0.55,0.32,4513,35,873,45,100.3,6,145.5
13,100,100,0.55,0.32,4457,40,924,43,103.7,5,184.8
14,100,100,0.55,0.32,4400,37,984,45,97.8,5,196.8
15,100,100,0.55,0.32,4335,30,1056,48,90.3,5,211.2
16,100,100,0.55,0.32,4293,27,1101,49,87.6,5,220.2
17,100,100,0.55,0.32,4203,46,1172,54,77.8,5,234.4
18,100,100,0.55,0.32,4098,46,1277,58,70.7,5,255.4
19,100,100,0.55,0.32,4034,37,1350,57,70.8,5,270.0
20,100,100,0.55,0.32,3946,50,1425,63,62.6,5,285.0
21,100,100,0.55,0.32,3858,48,1515,66,58.5,5,303.0
22,100,100,0.55,0.32,3780,47,1594,75,50.4,4,398.5
23,100,100,0.55,0.32,3695,45,1681,72,51.3,4,420.2
24,100,100,0.55,0.32,3606,45,1770,82,44.0,4,442.5
25,100,100,0.55,0.32,3519,52,1850,86,40.9,4,462.5
26,100,100,0.55,0.32,3429,47,1945,84,40.8,4,486.2
27,100,100,0.55,0.32,3347,50,2024,87,38.5,4,506.0
28,100,100,0.55,0.32,3261,44,2116,97,33.6,4,529.0
29,100,100,0.55,0.32,3177,43,2201,98,32.4,4,550.2
30,100,100,0.55,0.32,3106,43,2272,101,30.8,4,568.0
31,100,100,0.55,0.32,2998,48,2375,107,28.0,4,593.8
32,100,100,0.55,0.32,2940,34,2447,102,28.8,4,611.8
33,100,100,0.55,0.32,2885,33,2503,106,27.2,4,625.8
34,100,100,0.55,0.32,2835,28,2558,108,26.2,4,639.5
35,100,100,0.55,0.32,2797,22,2602,109,25.7,4,650.5
36,100,100,0.55,0.32,2751,22,2648,110,25.0,4,662.0
37,100,100,0.55,0.32,2715,23,2683,110,24.7,4,670.8
38,100,100,0.55,0.32,2654,31,2736,112,23.7,4,684.0
39,100,100,0.55,0.32,2595,38,2788,111,23.4,4,697.0
40,100,100,0.55,0.32,2532,33,2856,113,22.4,4,714.0
41,100,100,0.55,0.32,2483,28,2910,114,21.8,4,727.5
42,100,100,0.55,0.32,2426,35,2960,114,21.3,4,740.0
43,100,100,0.55,0.32,2358,39,3024,114,20.7,4,756.0
44,100,100,0.55,0.32,2288,38,3095,120,19.1,4,773.8
45,100,100,0.55,0.32,2214,42,3165,120,18.4,4,791.2
46,100,100,0.55,0.32,2156,36,3229,123,17.5,4,807.2
47,100,100,0.55,0.32,2104,28,3289,123,17.1,4,822.2
48,100,100,0.55,0.32,2059,27,3335,128,16.1,4,833.8
49,100,100,0.55,0.32,2007,31,3383,126,15.9,4,845.8
50,100,100,0.55,0.32,1947,34,3440,129,15.1,4,860.0
51,100,100,0.55,0.32,1901,29,3491,134,14.2,4,872.8
52,100,100,0.55,0.32,1841,40,3540,136,13.5,4,885.0
53,100,100,0.55,0.32,1776,36,3609,141,12.6,4,902.2
54,100,100,0.55,0.32,1744,20,3657,138,12.6,4,914.2
55,100,100,0.55,0.32,1725,10,3686,135,12.8,4,921.5
56,100,100,0.55,0.32,1688,18,3715,142,11.9,4,928.8
57,100,100,0.55,0.32,1656,21,3744,139,11.9,4,936.0
58,100,100,0.55,0.32,1616,20,3785,139,11.6,4,946.2
59,100,100,0.55,0.32,1578,23,3820,143,11.0,4,955.0
60,100,100,0.55,0.32,1557,17,3847,143,10.9,4,961.8
61,100,100,0.55,0.32,1513,29,3879,146,10.4,4,969.8
62,100,100,0.55,0.32,1466,30,3925,150,9.8,4,981.2
63,100,100,0.55,0.32,1426,24,3971,148,9.6,4,992.8
64,100,100,0.55,0.32,1403,13,4005,149,9.4,4,1001.2
65,100,100,0.55,0.32,1373,14,4034,149,9.2,4,1008.5
66,100,100,0.55,0.32,1358,7,4056,149,9.1,4,1014.0
67,100,100,0.55,0.32,1332,13,4076,150,8.9,4,1019.0
68,100,100,0.55,0.32,1314,10,4097,150,8.8,4,1024.2
69,100,100,0.55,0.32,1301,7,4113,151,8.6,4,1028.2
70,100,100,0.55,0.32,1294,4,4123,150,8.6,4,1030.8
71,100,100,0.55,0.32,1282,6,4133,150,8.5,4,1033.2
72,100,100,0.55,0.32,1279,2,4140,150,8.5,4,1035.0
73,100,100,0.55,0.32,1279,0,4142,150,8.5,4,1035.5
