,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5441,53,0,14,388.6,0,0
1,100,100,0.55,0.32,5344,47,103,18,296.9,23,4.5
2,100,100,0.55,0.32,5270,39,185,17,310.0,12,15.4
3,100,100,0.55,0.32,5195,38,261,21,247.4,9,29.0
4,100,100,0.55,0.32,5107,51,336,22,232.1,9,37.3
5,100,100,0.55,0.32,5028,47,419,27,186.2,7,59.9
6,100,100,0.55,0.32,4916,69,509,28,175.6,6,84.8
7,100,100,0.55,0.32,4824,54,616,28,172.3,6,102.7
8,100,100,0.55,0.32,4726,49,719,32,147.7,5,143.8
9,100,100,0.55,0.32,4658,44,792,35,133.1,5,158.4
10,100,100,0.55,0.32,4532,68,894,41,110.5,5,178.8
11,100,100,0.55,0.32,4419,65,1010,46,96.1,5,202.0
12,100,100,0.55,0.32,4327,50,1117,47,92.1,5,223.4
13,100,100,0.55,0.32,4278,30,1186,42,101.9,5,237.2
14,100,100,0.55,0.32,4229,23,1242,40,105.7,5,248.4
15,100,100,0.55,0.32,4166,33,1295,49,85.0,5,259.0
16,100,100,0.55,0.32,4089,48,1357,55,74.3,5,271.4
17,100,100,0.55,0.32,4030,34,1430,49,82.2,5,286.0
18,100,100,0.55,0.32,3942,47,1505,49,80.4,4,376.2
19,100,100,0.55,0.32,3847,52,1595,54,71.2,4,398.8
20,100,100,0.55,0.32,3748,50,1696,51,73.5,4,424.0
21,100,100,0.55,0.32,3686,40,1768,51,72.3,4,442.0
22,100,100,0.55,0.32,3617,43,1834,58,62.4,4,458.5
23,100,100,0.55,0.32,3540,39,1915,62,57.1,4,478.8
24,100,100,0.55,0.32,3481,39,1974,60,58.0,4,493.5
25,100,100,0.55,0.32,3400,36,2058,64,53.1,4,514.5
26,100,100,0.55,0.32,3342,35,2117,66,50.6,4,529.2
27,100,100,0.55,0.32,3261,43,2190,71,45.9,4,547.5
28,100,100,0.55,0.32,3159,48,2287,74,42.7,4,571.8
29,100,100,0.55,0.32,3091,40,2363,77,40.1,4,590.8
30,100,100,0.55,0.32,3029,37,2428,77,39.3,4,607.0
31,100,100,0.55,0.32,2971,30,2493,78,38.1,4,623.2
32,100,100,0.55,0.32,2916,31,2547,79,36.9,4,636.8
33,100,100,0.55,0.32,2849,33,2612,83,34.3,4,653.0
34,100,100,0.55,0.32,2775,42,2677,88,31.5,4,669.2
35,100,100,0.55,0.32,2688,46,2760,96,28.0,4,690.0
36,100,100,0.55,0.32,2625,36,2833,92,28.5,4,708.2
37,100,100,0.55,0.32,2581,28,2885,93,27.8,4,721.2
38,100,100,0.55,0.32,2522,21,2951,95,26.5,4,737.8
39,100,100,0.55,0.32,2482,19,2993,91,27.3,4,748.2
40,100,100,0.55,0.32,2447,15,3032,94,26.0,4,758.0
41,100,100,0.55,0.32,2393,25,3076,95,25.2,4,769.0
42,100,100,0.55,0.32,2337,29,3128,100,23.4,4,782.0
43,100,100,0.55,0.32,2285,28,3181,101,22.6,4,795.2
44,100,100,0.55,0.32,2238,30,3226,100,22.4,4,806.5
45,100,100,0.55,0.32,2200,27,3267,100,22.0,4,816.8
46,100,100,0.55,0.32,2150,28,3316,101,21.3,4,829.0
47,100,100,0.55,0.32,2092,27,3375,99,21.1,4,843.8
48,100,100,0.55,0.32,2053,24,3417,102,20.1,4,854.2
49,100,100,0.55,0.32,2002,25,3467,103,19.4,4,866.8
50,100,100,0.55,0.32,1971,24,3499,108,18.2,4,874.8
51,100,100,0.55,0.32,1908,35,3551,110,17.3,4,887.8
52,100,100,0.55,0.32,1864,30,3600,117,15.9,4,900.0
53,100,100,0.55,0.32,1807,31,3656,116,15.6,4,914.0
54,100,100,0.55,0.32,1750,36,3708,123,14.2,4,927.0
55,100,100,0.55,0.32,1679,37,3778,122,13.8,4,944.5
56,100,100,0.55,0.32,1606,44,3844,125,12.8,4,961.0
57,100,100,0.55,0.32,1496,54,3944,127,11.8,4,986.0
58,100,100,0.55,0.32,1407,60,4027,134,10.5,4,1006.8
59,100,100,0.55,0.32,1286,67,4141,138,9.3,4,1035.2
60,100,100,0.55,0.32,1170,54,4270,144,8.1,4,1067.5
61,100,100,0.55,0.32,1075,51,4368,144,7.5,4,1092.0
62,100,100,0.55,0.32,977,55,4462,149,6.6,4,1115.5
63,100,100,0.55,0.32,913,43,4538,155,5.9,4,1134.5
64,100,100,0.55,0.32,847,35,4612,158,5.4,4,1153.0
65,100,100,0.55,0.32,805,22,4667,157,5.1,4,1166.8
66,100,100,0.55,0.32,782,15,4697,157,5.0,4,1174.2
67,100,100,0.55,0.32,764,11,4719,155,4.9,4,1179.8
68,100,100,0.55,0.32,750,11,4733,158,4.7,4,1183.2
69,100,100,0.55,0.32,723,13,4758,160,4.5,4,1189.5
70,100,100,0.55,0.32,705,10,4779,162,4.4,4,1194.8
71,100,100,0.55,0.32,691,10,4793,162,4.3,4,1198.2
72,100,100,0.55,0.32,684,5,4805,162,4.2,4,1201.2
73,100,100,0.55,0.32,675,6,4813,162,4.2,4,1203.2
74,100,100,0.55,0.32,645,15,4834,166,3.9,4,1208.5
75,100,100,0.55,0.32,624,11,4859,165,3.8,4,1214.8
76,100,100,0.55,0.32,623,1,4870,165,3.8,4,1217.5
77,100,100,0.55,0.32,621,2,4871,166,3.7,4,1217.8
78,100,100,0.55,0.32,617,1,4876,165,3.7,4,1219.0
79,100,100,0.55,0.32,617,0,4877,165,3.7,4,1219.2
