,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5494,51,0,32,171.7,0,0
1,100,100,0.55,0.32,5421,40,84,31,174.9,22,3.8
2,100,100,0.55,0.32,5348,39,158,38,140.7,15,10.5
3,100,100,0.55,0.32,5294,35,216,39,135.7,12,18.0
4,100,100,0.55,0.32,5241,25,279,39,134.4,11,25.4
5,100,100,0.55,0.32,5200,26,319,40,130.0,11,29.0
6,100,100,0.55,0.32,5161,24,360,42,122.9,10,36.0
7,100,100,0.55,0.32,5116,31,398,45,113.7,8,49.8
8,100,100,0.55,0.32,5062,36,447,43,117.7,8,55.9
9,100,100,0.55,0.32,4997,33,515,45,111.0,8,64.4
10,100,100,0.55,0.32,4948,27,570,46,107.6,8,71.2
11,100,100,0.55,0.32,4883,36,626,49,99.7,8,78.2
12,100,100,0.55,0.32,4849,24,672,47,103.2,8,84.0
13,100,100,0.55,0.32,4792,36,717,50,95.8,8,89.6
14,100,100,0.55,0.32,4749,26,770,53,89.6,8,96.2
15,100,100,0.55,0.32,4714,20,811,53,88.9,8,101.4
16,100,100,0.55,0.32,4679,22,844,56,83.6,8,105.5
17,100,100,0.55,0.32,4641,21,883,54,85.9,8,110.4
18,100,100,0.55,0.32,4605,23,917,51,90.3,8,114.6
19,100,100,0.55,0.32,4551,37,957,54,84.3,8,119.6
20,100,100,0.55,0.32,4505,33,1007,53,85.0,8,125.9
21,100,100,0.55,0.32,4455,29,1061,54,82.5,8,132.6
22,100,100,0.55,0.32,4398,27,1120,55,80.0,8,140.0
23,100,100,0.55,0.32,4337,32,1176,55,78.9,8,147.0
24,100,100,0.55,0.32,4289,28,1228,54,79.4,8,153.5
25,100,100,0.55,0.32,4245,31,1269,58,73.2,8,158.6
26,100,100,0.55,0.32,4170,33,1342,60,69.5,8,167.8
27,100,100,0.55,0.32,4077,50,1418,64,63.7,8,177.2
28,100,100,0.55,0.32,3996,48,1501,64,62.4,8,187.6
29,100,100,0.55,0.32,3897,59,1589,72,54.1,8,198.6
30,100,100,0.55,0.32,3788,61,1696,70,54.1,8,212.0
31,100,100,0.55,0.32,3692,62,1791,75,49.2,8,223.9
32,100,100,0.55,0.32,3577,64,1904,75,47.7,8,238.0
33,100,100,0.55,0.32,3499,47,1999,78,44.9,8,249.9
34,100,100,0.55,0.32,3431,37,2077,75,45.7,8,259.6
35,100,100,0.55,0.32,3365,46,2134,75,44.9,8,266.8
36,100,100,0.55,0.32,3283,51,2211,78,42.1,8,276.4
37,100,100,0.55,0.32,3201,46,2298,81,39.5,8,287.2
38,100,100,0.55,0.32,3122,50,2373,80,39.0,8,296.6
39,100,100,0.55,0.32,3011,71,2463,86,35.0,8,307.9
40,100,100,0.55,0.32,2874,71,2600,87,33.0,8,325.0
41,100,100,0.55,0.32,2766,57,2722,95,29.1,8,340.2
42,100,100,0.55,0.32,2649,69,2827,100,26.5,8,353.4
43,100,100,0.55,0.32,2516,76,2953,101,24.9,8,369.1
44,100,100,0.55,0.32,2373,78,3094,109,21.8,8,386.8
45,100,100,0.55,0.32,2255,64,3226,108,20.9,8,403.2
46,100,100,0.55,0.32,2134,68,3343,120,17.8,8,417.9
47,100,100,0.55,0.32,2047,51,3447,126,16.2,8,430.9
48,100,100,0.55,0.32,1972,45,3528,121,16.3,8,441.0
49,100,100,0.55,0.32,1874,54,3617,126,14.9,8,452.1
50,100,100,0.55,0.32,1777,54,3714,125,14.2,8,464.2
51,100,100,0.55,0.32,1692,43,3810,123,13.8,8,476.2
52,100,100,0.55,0.32,1608,46,3891,129,12.5,8,486.4
53,100,100,0.55,0.32,1502,54,3989,132,11.4,8,498.6
54,100,100,0.55,0.32,1414,56,4075,135,10.5,8,509.4
55,100,100,0.55,0.32,1321,50,4174,141,9.4,8,521.8
56,100,100,0.55,0.32,1223,60,4262,147,8.3,8,532.8
57,100,100,0.55,0.32,1142,50,4353,146,7.8,7,621.9
58,100,100,0.55,0.32,1070,43,4432,150,7.1,7,633.1
59,100,100,0.55,0.32,991,35,4519,149,6.7,7,645.6
60,100,100,0.55,0.32,943,28,4574,146,6.5,7,653.4
61,100,100,0.55,0.32,924,13,4608,144,6.4,7,658.3
62,100,100,0.55,0.32,904,12,4629,146,6.2,7,661.3
63,100,100,0.55,0.32,892,8,4645,148,6.0,7,663.6
64,100,100,0.55,0.32,874,10,4661,148,5.9,7,665.9
65,100,100,0.55,0.32,855,12,4678,149,5.7,7,668.3
66,100,100,0.55,0.32,831,14,4700,150,5.5,7,671.4
67,100,100,0.55,0.32,798,19,4728,150,5.3,7,675.4
68,100,100,0.55,0.32,767,15,4763,153,5.0,7,680.4
69,100,100,0.55,0.32,737,18,4790,153,4.8,7,684.3
70,100,100,0.55,0.32,703,22,4820,159,4.4,7,688.6
71,100,100,0.55,0.32,669,19,4857,160,4.2,7,693.9
72,100,100,0.55,0.32,632,18,4895,161,3.9,7,699.3
73,100,100,0.55,0.32,598,20,4927,169,3.5,7,703.9
74,100,100,0.55,0.32,558,25,4962,171,3.3,7,708.9
75,100,100,0.55,0.32,534,15,4996,168,3.2,7,713.7
76,100,100,0.55,0.32,520,8,5017,169,3.1,7,716.7
77,100,100,0.55,0.32,516,3,5026,167,3.1,7,718.0
78,100,100,0.55,0.32,515,0,5030,168,3.1,7,718.6
