,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5372,59,0,33,162.8,0,0
1,100,100,0.55,0.32,5291,41,99,33,160.3,16,6.2
2,100,100,0.55,0.32,5226,36,169,35,149.3,13,13.0
3,100,100,0.55,0.32,5179,27,225,36,143.9,10,22.5
4,100,100,0.55,0.32,5119,36,276,37,138.4,10,27.6
5,100,100,0.55,0.32,5076,25,330,41,123.8,9,36.7
6,100,100,0.55,0.32,5018,35,378,42,119.5,7,54.0
7,100,100,0.55,0.32,4976,24,431,39,127.6,7,61.6
8,100,100,0.55,0.32,4917,28,486,39,126.1,7,69.4
9,100,100,0.55,0.32,4857,37,537,42,115.6,6,89.5
10,100,100,0.55,0.32,4814,26,591,45,107.0,6,98.5
11,100,100,0.55,0.32,4754,41,636,47,101.1,5,127.2
12,100,100,0.55,0.32,4685,35,711,50,93.7,5,142.2
13,100,100,0.55,0.32,4634,32,765,53,87.4,5,153.0
14,100,100,0.55,0.32,4599,20,812,49,93.9,5,162.4
15,100,100,0.55,0.32,4562,22,847,53,86.1,5,169.4
16,100,100,0.55,0.32,4520,25,886,56,80.7,5,177.2
17,100,100,0.55,0.32,4472,29,930,58,77.1,5,186.0
18,100,100,0.55,0.32,4440,19,972,59,75.3,5,194.4
19,100,100,0.55,0.32,4401,23,1007,61,72.1,5,201.4
20,100,100,0.55,0.32,4350,30,1051,61,71.3,5,210.2
21,100,100,0.55,0.32,4286,37,1108,71,60.4,5,221.6
22,100,100,0.55,0.32,4220,39,1172,69,61.2,5,234.4
23,100,100,0.55,0.32,4155,36,1240,66,63.0,5,248.0
24,100,100,0.55,0.32,4095,33,1303,69,59.3,5,260.6
25,100,100,0.55,0.32,4028,33,1370,73,55.2,5,274.0
26,100,100,0.55,0.32,3966,31,1434,76,52.2,5,286.8
27,100,100,0.55,0.32,3913,31,1487,75,52.2,5,297.4
28,100,100,0.55,0.32,3858,31,1542,78,49.5,5,308.4
29,100,100,0.55,0.32,3798,40,1593,80,47.5,5,318.6
30,100,100,0.55,0.32,3739,32,1660,79,47.3,5,332.0
31,100,100,0.55,0.32,3689,33,1709,81,45.5,5,341.8
32,100,100,0.55,0.32,3619,36,1776,82,44.1,5,355.2
33,100,100,0.55,0.32,3555,39,1837,80,44.4,5,367.4
34,100,100,0.55,0.32,3476,47,1908,89,39.1,5,381.6
35,100,100,0.55,0.32,3398,40,1993,88,38.6,5,398.6
36,100,100,0.55,0.32,3294,62,2075,93,35.4,5,415.0
37,100,100,0.55,0.32,3141,87,2203,97,32.4,5,440.6
38,100,100,0.55,0.32,2984,85,2362,106,28.2,5,472.4
39,100,100,0.55,0.32,2853,65,2513,112,25.5,5,502.6
40,100,100,0.55,0.32,2734,71,2626,113,24.2,5,525.2
41,100,100,0.55,0.32,2617,56,2758,128,20.4,5,551.6
42,100,100,0.55,0.32,2542,46,2843,118,21.5,5,568.6
43,100,100,0.55,0.32,2461,49,2921,120,20.5,5,584.2
44,100,100,0.55,0.32,2370,49,3012,123,19.3,5,602.4
45,100,100,0.55,0.32,2276,54,3101,129,17.6,5,620.2
46,100,100,0.55,0.32,2165,55,3211,131,16.5,5,642.2
47,100,100,0.55,0.32,2081,48,3302,135,15.4,5,660.4
48,100,100,0.55,0.32,2003,48,3380,138,14.5,5,676.0
49,100,100,0.55,0.32,1930,45,3456,140,13.8,5,691.2
50,100,100,0.55,0.32,1831,44,3556,141,13.0,5,711.2
51,100,100,0.55,0.32,1725,48,3658,145,11.9,4,914.5
52,100,100,0.55,0.32,1630,53,3748,148,11.0,4,937.0
53,100,100,0.55,0.32,1562,30,3839,146,10.7,3,1279.7
54,100,100,0.55,0.32,1506,31,3894,151,10.0,3,1298.0
55,100,100,0.55,0.32,1456,22,3953,151,9.6,3,1317.7
56,100,100,0.55,0.32,1419,24,3988,153,9.3,3,1329.3
57,100,100,0.55,0.32,1394,14,4023,152,9.2,3,1341.0
58,100,100,0.55,0.32,1375,9,4047,152,9.0,3,1349.0
59,100,100,0.55,0.32,1354,12,4065,152,8.9,3,1355.0
60,100,100,0.55,0.32,1328,16,4087,154,8.6,3,1362.3
61,100,100,0.55,0.32,1309,8,4114,156,8.4,3,1371.3
62,100,100,0.55,0.32,1295,7,4129,156,8.3,3,1376.3
63,100,100,0.55,0.32,1282,7,4142,157,8.2,3,1380.7
64,100,100,0.55,0.32,1268,5,4158,158,8.0,3,1386.0
65,100,100,0.55,0.32,1260,7,4164,158,8.0,3,1388.0
66,100,100,0.55,0.32,1256,3,4172,158,7.9,3,1390.7
67,100,100,0.55,0.32,1245,6,4180,157,7.9,3,1393.3
68,100,100,0.55,0.32,1240,3,4188,157,7.9,3,1396.0
69,100,100,0.55,0.32,1231,6,4194,157,7.8,3,1398.0
70,100,100,0.55,0.32,1229,2,4200,158,7.8,3,1400.0
71,100,100,0.55,0.32,1225,3,4203,158,7.8,3,1401.0
72,100,100,0.55,0.32,1220,3,4208,160,7.6,3,1402.7
73,100,100,0.55,0.32,1217,2,4212,159,7.7,3,1404.0
74,100,100,0.55,0.32,1216,0,4215,158,7.7,3,1405.0
