,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5477,56,0,19,288.3,0,0
1,100,100,0.55,0.32,5382,49,102,21,256.3,24,4.2
2,100,100,0.55,0.32,5290,53,190,23,230.0,19,10.0
3,100,100,0.55,0.32,5193,49,291,21,247.3,13,22.4
4,100,100,0.55,0.32,5085,66,382,25,203.4,12,31.8
5,100,100,0.55,0.32,4973,68,492,28,177.6,11,44.7
6,100,100,0.55,0.32,4856,74,603,34,142.8,11,54.8
7,100,100,0.55,0.32,4727,62,744,33,143.2,10,74.4
8,100,100,0.55,0.32,4627,48,858,38,121.8,9,95.3
9,100,100,0.55,0.32,4539,47,947,43,105.6,8,118.4
10,100,100,0.55,0.32,4462,46,1025,44,101.4,7,146.4
11,100,100,0.55,0.32,4338,63,1132,44,98.6,7,161.7
12,100,100,0.55,0.32,4244,49,1240,49,86.6,7,177.1
13,100,100,0.55,0.32,4184,37,1312,50,83.7,7,187.4
14,100,100,0.55,0.32,4129,27,1377,51,81.0,7,196.7
15,100,100,0.55,0.32,4079,29,1425,52,78.4,7,203.6
16,100,100,0.55,0.32,4020,29,1484,53,75.8,7,212.0
17,100,100,0.55,0.32,3952,45,1536,59,67.0,7,219.4
18,100,100,0.55,0.32,3842,56,1635,63,61.0,7,233.6
19,100,100,0.55,0.32,3756,57,1720,64,58.7,7,245.7
20,100,100,0.55,0.32,3659,53,1821,65,56.3,7,260.1
21,100,100,0.55,0.32,3597,37,1899,62,58.0,7,271.3
22,100,100,0.55,0.32,3495,45,1993,67,52.2,7,284.7
23,100,100,0.55,0.32,3437,33,2063,70,49.1,7,294.7
24,100,100,0.55,0.32,3380,32,2121,70,48.3,7,303.0
25,100,100,0.55,0.32,3333,24,2176,68,49.0,7,310.9
26,100,100,0.55,0.32,3295,22,2216,71,46.4,7,316.6
27,100,100,0.55,0.32,3243,33,2257,71,45.7,7,322.4
28,100,100,0.55,0.32,3177,35,2321,74,42.9,7,331.6
29,100,100,0.55,0.32,3121,29,2383,73,42.8,7,340.4
30,100,100,0.55,0.32,3075,25,2433,76,40.5,7,347.6
31,100,100,0.55,0.32,3038,28,2467,76,40.0,7,352.4
32,100,100,0.55,0.32,3005,22,2506,76,39.5,7,358.0
33,100,100,0.55,0.32,2972,20,2541,76,39.1,7,363.0
34,100,100,0.55,0.32,2937,23,2573,75,39.2,7,367.6
35,100,100,0.55,0.32,2871,41,2621,79,36.3,7,374.4
36,100,100,0.55,0.32,2819,33,2681,79,35.7,7,383.0
37,100,100,0.55,0.32,2752,38,2743,82,33.6,7,391.9
38,100,100,0.55,0.32,2690,36,2807,85,31.6,7,401.0
39,100,100,0.55,0.32,2617,39,2877,85,30.8,7,411.0
40,100,100,0.55,0.32,2541,44,2948,91,27.9,7,421.1
41,100,100,0.55,0.32,2453,42,3038,91,27.0,7,434.0
42,100,100,0.55,0.32,2389,42,3102,98,24.4,7,443.1
43,100,100,0.55,0.32,2345,25,3163,99,23.7,7,451.9
44,100,100,0.55,0.32,2298,26,3209,100,23.0,7,458.4
45,100,100,0.55,0.32,2255,26,3252,102,22.1,7,464.6
46,100,100,0.55,0.32,2221,13,3299,99,22.4,7,471.3
47,100,100,0.55,0.32,2203,9,3321,101,21.8,7,474.4
48,100,100,0.55,0.32,2178,15,3340,101,21.6,7,477.1
49,100,100,0.55,0.32,2162,8,3363,102,21.2,7,480.4
50,100,100,0.55,0.32,2135,13,3385,104,20.5,7,483.6
51,100,100,0.55,0.32,2115,12,3406,104,20.3,7,486.6
52,100,100,0.55,0.32,2079,17,3437,105,19.8,7,491.0
53,100,100,0.55,0.32,2048,17,3468,105,19.5,7,495.4
54,100,100,0.55,0.32,2012,22,3499,105,19.2,7,499.9
55,100,100,0.55,0.32,1961,32,3540,107,18.3,7,505.7
56,100,100,0.55,0.32,1909,28,3596,109,17.5,7,513.7
57,100,100,0.55,0.32,1837,37,3659,114,16.1,7,522.7
58,100,100,0.55,0.32,1783,32,3718,117,15.2,7,531.1
59,100,100,0.55,0.32,1740,25,3768,116,15.0,7,538.3
60,100,100,0.55,0.32,1712,18,3803,120,14.3,7,543.3
61,100,100,0.55,0.32,1697,10,3826,120,14.1,7,546.6
62,100,100,0.55,0.32,1676,16,3841,120,14.0,7,548.7
63,100,100,0.55,0.32,1662,7,3864,119,14.0,7,552.0
64,100,100,0.55,0.32,1648,7,3878,116,14.2,7,554.0
65,100,100,0.55,0.32,1647,1,3885,115,14.3,7,555.0
66,100,100,0.55,0.32,1647,0,3886,115,14.3,7,555.1
