,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5403,54,0,36,150.1,0,0
1,100,100,0.55,0.32,5326,45,86,41,129.9,19,4.5
2,100,100,0.55,0.32,5225,48,184,47,111.2,12,15.3
3,100,100,0.55,0.32,5152,35,270,45,114.5,8,33.8
4,100,100,0.55,0.32,5078,46,333,42,120.9,8,41.6
5,100,100,0.55,0.32,5019,36,402,47,106.8,8,50.2
6,100,100,0.55,0.32,4957,37,463,49,101.2,7,66.1
7,100,100,0.55,0.32,4891,35,531,49,99.8,7,75.9
8,100,100,0.55,0.32,4826,23,608,48,100.5,5,121.6
9,100,100,0.55,0.32,4779,28,650,55,86.9,5,130.0
10,100,100,0.55,0.32,4706,34,717,54,87.1,4,179.2
11,100,100,0.55,0.32,4648,36,773,55,84.5,4,193.2
12,100,100,0.55,0.32,4608,25,824,55,83.8,4,206.0
13,100,100,0.55,0.32,4563,27,867,60,76.0,4,216.8
14,100,100,0.55,0.32,4511,27,919,61,74.0,4,229.8
15,100,100,0.55,0.32,4446,35,976,60,74.1,4,244.0
16,100,100,0.55,0.32,4372,40,1045,61,71.7,4,261.2
17,100,100,0.55,0.32,4317,26,1114,64,67.5,4,278.5
18,100,100,0.55,0.32,4241,47,1169,68,62.4,4,292.2
19,100,100,0.55,0.32,4169,40,1248,70,59.6,4,312.0
20,100,100,0.55,0.32,4118,27,1312,68,60.6,4,328.0
21,100,100,0.55,0.32,4060,35,1362,71,57.2,4,340.5
22,100,100,0.55,0.32,4005,33,1419,76,52.7,4,354.8
23,100,100,0.55,0.32,3937,37,1483,79,49.8,4,370.8
24,100,100,0.55,0.32,3850,47,1560,87,44.3,4,390.0
25,100,100,0.55,0.32,3774,43,1640,83,45.5,4,410.0
26,100,100,0.55,0.32,3689,52,1716,86,42.9,4,429.0
27,100,100,0.55,0.32,3600,50,1807,92,39.1,4,451.8
28,100,100,0.55,0.32,3515,47,1895,93,37.8,4,473.8
29,100,100,0.55,0.32,3414,49,1994,98,34.8,4,498.5
30,100,100,0.55,0.32,3341,42,2074,99,33.7,4,518.5
31,100,100,0.55,0.32,3261,48,2148,103,31.7,4,537.0
32,100,100,0.55,0.32,3208,30,2219,98,32.7,4,554.8
33,100,100,0.55,0.32,3136,33,2288,101,31.0,4,572.0
34,100,100,0.55,0.32,3066,33,2358,102,30.1,4,589.5
35,100,100,0.55,0.32,3015,32,2410,103,29.3,4,602.5
36,100,100,0.55,0.32,2968,29,2460,103,28.8,4,615.0
37,100,100,0.55,0.32,2900,41,2516,106,27.4,4,629.0
38,100,100,0.55,0.32,2836,37,2584,109,26.0,4,646.0
39,100,100,0.55,0.32,2767,35,2655,113,24.5,4,663.8
40,100,100,0.55,0.32,2702,33,2722,114,23.7,4,680.5
41,100,100,0.55,0.32,2653,29,2775,114,23.3,4,693.8
42,100,100,0.55,0.32,2591,37,2829,117,22.1,4,707.2
43,100,100,0.55,0.32,2521,38,2898,122,20.7,4,724.5
44,100,100,0.55,0.32,2441,47,2969,123,19.8,4,742.2
45,100,100,0.55,0.32,2378,37,3042,122,19.5,4,760.5
46,100,100,0.55,0.32,2325,38,3094,121,19.2,4,773.5
47,100,100,0.55,0.32,2266,33,3158,123,18.4,4,789.5
48,100,100,0.55,0.32,2219,30,3208,123,18.0,4,802.0
49,100,100,0.55,0.32,2178,25,3254,126,17.3,4,813.5
50,100,100,0.55,0.32,2149,13,3295,125,17.2,4,823.8
51,100,100,0.55,0.32,2120,17,3320,127,16.7,4,830.0
52,100,100,0.55,0.32,2090,20,3347,131,16.0,4,836.8
53,100,100,0.55,0.32,2039,28,3390,129,15.8,4,847.5
54,100,100,0.55,0.32,1971,37,3449,132,14.9,4,862.2
55,100,100,0.55,0.32,1911,32,3514,133,14.4,4,878.5
56,100,100,0.55,0.32,1852,34,3571,138,13.4,4,892.8
57,100,100,0.55,0.32,1784,37,3636,138,12.9,4,909.0
58,100,100,0.55,0.32,1725,32,3700,140,12.3,4,925.0
59,100,100,0.55,0.32,1666,27,3764,141,11.8,4,941.0
60,100,100,0.55,0.32,1625,24,3808,146,11.1,4,952.0
61,100,100,0.55,0.32,1598,17,3842,144,11.1,4,960.5
62,100,100,0.55,0.32,1565,19,3873,147,10.6,4,968.2
63,100,100,0.55,0.32,1548,12,3897,148,10.5,4,974.2
64,100,100,0.55,0.32,1522,19,3916,148,10.3,4,979.0
65,100,100,0.55,0.32,1486,21,3950,149,10.0,4,987.5
66,100,100,0.55,0.32,1449,21,3987,151,9.6,4,996.8
67,100,100,0.55,0.32,1414,24,4019,149,9.5,4,1004.8
68,100,100,0.55,0.32,1374,31,4052,154,8.9,4,1013.0
69,100,100,0.55,0.32,1334,24,4099,155,8.6,4,1024.8
70,100,100,0.55,0.32,1281,26,4150,157,8.2,4,1037.5
71,100,100,0.55,0.32,1222,35,4200,163,7.5,4,1050.0
72,100,100,0.55,0.32,1162,32,4263,164,7.1,4,1065.8
73,100,100,0.55,0.32,1103,38,4316,168,6.6,4,1079.0
74,100,100,0.55,0.32,1049,33,4375,167,6.3,4,1093.8
75,100,100,0.55,0.32,991,26,4440,170,5.8,4,1110.0
76,100,100,0.55,0.32,975,12,4470,168,5.8,4,1117.5
77,100,100,0.55,0.32,961,8,4488,169,5.7,4,1122.0
78,100,100,0.55,0.32,947,4,4506,166,5.7,4,1126.5
79,100,100,0.55,0.32,943,3,4511,165,5.7,4,1127.8
80,100,100,0.55,0.32,941,2,4514,165,5.7,4,1128.5
81,100,100,0.55,0.32,931,5,4521,166,5.6,4,1130.2
82,100,100,0.55,0.32,926,3,4528,167,5.5,4,1132.0
83,100,100,0.55,0.32,921,3,4533,168,5.5,4,1133.2
84,100,100,0.55,0.32,916,0,4541,167,5.5,4,1135.2
