Step,AgentID,Width,Height,Density,Humidity ,Steps to fire up
65,"(0, 0)",100,100,0.55,0.32,0
65,"(0, 2)",100,100,0.55,0.32,0
65,"(0, 3)",100,100,0.55,0.32,0
65,"(0, 8)",100,100,0.55,0.32,0
65,"(0, 13)",100,100,0.55,0.32,0
65,"(0, 14)",100,100,0.55,0.32,0
65,"(0, 15)",100,100,0.55,0.32,0
65,"(0, 16)",100,100,0.55,0.32,0
65,"(0, 17)",100,100,0.55,0.32,0
65,"(0, 18)",100,100,0.55,0.32,0
65,"(0, 21)",100,100,0.55,0.32,0
65,"(0, 22)",100,100,0.55,0.32,0
65,"(0, 23)",100,100,0.55,0.32,0
65,"(0, 24)",100,100,0.55,0.32,0
65,"(0, 25)",100,100,0.55,0.32,0
65,"(0, 30)",100,100,0.55,0.32,0
65,"(0, 32)",100,100,0.55,0.32,0
65,"(0, 33)",100,100,0.55,0.32,0
65,"(0, 34)",100,100,0.55,0.32,0
65,"(0, 36)",100,100,0.55,0.32,0
65,"(0, 37)",100,100,0.55,0.32,0
65,"(0, 38)",100,100,0.55,0.32,0
65,"(0, 39)",100,100,0.55,0.32,0
65,"(0, 42)",100,100,0.55,0.32,0
65,"(0, 45)",100,100,0.55,0.32,0
65,"(0, 46)",100,100,0.55,0.32,0
65,"(0, 47)",100,100,0.55,0.32,0
65,"(0, 48)",100,100,0.55,0.32,0
65,"(0, 49)",100,100,0.55,0.32,0
65,"(0, 52)",100,100,0.55,0.32,0
65,"(0, 53)",100,100,0.55,0.32,0
65,"(0, 55)",100,100,0.55,0.32,0
65,"(0, 57)",100,100,0.55,0.32,0
65,"(0, 59)",100,100,0.55,0.32,0
65,"(0, 60)",100,100,0.55,0.32,0
65,"(0, 61)",100,100,0.55,0.32,0
65,"(0, 66)",100,100,0.55,0.32,0
65,"(0, 68)",100,100,0.55,0.32,0
65,"(0, 69)",100,100,0.55,0.32,0
65,"(0, 70)",100,100,0.55,0.32,0
65,"(0, 71)",100,100,0.55,0.32,0
65,"(0, 73)",100,100,0.55,0.32,0
65,"(0, 74)",100,100,0.55,0.32,0
65,"(0, 76)",100,100,0.55,0.32,0
65,"(0, 78)",100,100,0.55,0.32,0
65,"(0, 79)",100,100,0.55,0.32,0
65,"(0, 81)",100,100,0.55,0.32,0
65,"(0, 82)",100,100,0.55,0.32,0
65,"(0, 87)",100,100,0.55,0.32,0
65,"(0, 88)",100,100,0.55,0.32,0
65,"(0, 90)",100,100,0.55,0.32,0
65,"(0, 91)",100,100,0.55,0.32,0
65,"(0, 92)",100,100,0.55,0.32,0
65,"(0, 93)",100,100,0.55,0.32,0
65,"(0, 94)",100,100,0.55,0.32,0
65,"(0, 95)",100,100,0.55,0.32,0
65,"(0, 98)",100,100,0.55,0.32,0
65,"(1, 2)",100,100,0.55,0.32,1
65,"(1, 4)",100,100,0.55,0.32,1
65,"(1, 5)",100,100,0.55,0.32,-1
65,"(1, 6)",100,100,0.55,0.32,1
65,"(1, 7)",100,100,0.55,0.32,1
65,"(1, 8)",100,100,0.55,0.32,1
65,"(1, 10)",100,100,0.55,0.32,-1
65,"(1, 13)",100,100,0.55,0.32,1
65,"(1, 15)",100,100,0.55,0.32,1
65,"(1, 16)",100,100,0.55,0.32,1
65,"(1, 17)",100,100,0.55,0.32,1
65,"(1, 18)",100,100,0.55,0.32,1
65,"(1, 19)",100,100,0.55,0.32,1
65,"(1, 20)",100,100,0.55,0.32,1
65,"(1, 22)",100,100,0.55,0.32,1
65,"(1, 24)",100,100,0.55,0.32,1
65,"(1, 25)",100,100,0.55,0.32,1
65,"(1, 26)",100,100,0.55,0.32,1
65,"(1, 32)",100,100,0.55,0.32,1
65,"(1, 34)",100,100,0.55,0.32,1
65,"(1, 36)",100,100,0.55,0.32,1
65,"(1, 40)",100,100,0.55,0.32,1
65,"(1, 43)",100,100,0.55,0.32,1
65,"(1, 44)",100,100,0.55,0.32,1
65,"(1, 45)",100,100,0.55,0.32,1
65,"(1, 46)",100,100,0.55,0.32,1
65,"(1, 47)",100,100,0.55,0.32,1
65,"(1, 48)",100,100,0.55,0.32,1
65,"(1, 50)",100,100,0.55,0.32,1
65,"(1, 54)",100,100,0.55,0.32,3
65,"(1, 55)",100,100,0.55,0.32,3
65,"(1, 56)",100,100,0.55,0.32,1
65,"(1, 59)",100,100,0.55,0.32,1
65,"(1, 61)",100,100,0.55,0.32,1
65,"(1, 62)",100,100,0.55,0.32,1
65,"(1, 63)",100,100,0.55,0.32,2
65,"(1, 64)",100,100,0.55,0.32,3
65,"(1, 65)",100,100,0.55,0.32,1
65,"(1, 66)",100,100,0.55,0.32,-1
65,"(1, 67)",100,100,0.55,0.32,1
65,"(1, 68)",100,100,0.55,0.32,1
65,"(1, 70)",100,100,0.55,0.32,1
65,"(1, 71)",100,100,0.55,0.32,1
65,"(1, 73)",100,100,0.55,0.32,1
65,"(1, 74)",100,100,0.55,0.32,1
65,"(1, 77)",100,100,0.55,0.32,1
65,"(1, 78)",100,100,0.55,0.32,1
65,"(1, 79)",100,100,0.55,0.32,1
65,"(1, 80)",100,100,0.55,0.32,1
65,"(1, 81)",100,100,0.55,0.32,1
65,"(1, 82)",100,100,0.55,0.32,1
65,"(1, 83)",100,100,0.55,0.32,2
65,"(1, 84)",100,100,0.55,0.32,3
65,"(1, 85)",100,100,0.55,0.32,3
65,"(1, 86)",100,100,0.55,0.32,1
65,"(1, 87)",100,100,0.55,0.32,1
65,"(1, 88)",100,100,0.55,0.32,1
65,"(1, 89)",100,100,0.55,0.32,1
65,"(1, 91)",100,100,0.55,0.32,1
65,"(1, 92)",100,100,0.55,0.32,1
65,"(1, 95)",100,100,0.55,0.32,1
65,"(1, 96)",100,100,0.55,0.32,1
65,"(1, 97)",100,100,0.55,0.32,1
65,"(1, 98)",100,100,0.55,0.32,2
65,"(2, 0)",100,100,0.55,0.32,-1
65,"(2, 1)",100,100,0.55,0.32,-1
65,"(2, 4)",100,100,0.55,0.32,2
65,"(2, 7)",100,100,0.55,0.32,-1
65,"(2, 10)",100,100,0.55,0.32,-1
65,"(2, 12)",100,100,0.55,0.32,-1
65,"(2, 14)",100,100,0.55,0.32,1
65,"(2, 16)",100,100,0.55,0.32,2
65,"(2, 17)",100,100,0.55,0.32,1
65,"(2, 18)",100,100,0.55,0.32,1
65,"(2, 22)",100,100,0.55,0.32,-1
65,"(2, 26)",100,100,0.55,0.32,1
65,"(2, 27)",100,100,0.55,0.32,2
65,"(2, 29)",100,100,0.55,0.32,-1
65,"(2, 30)",100,100,0.55,0.32,-1
65,"(2, 31)",100,100,0.55,0.32,-1
