,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5467,59,0,22,248.5,0,0
1,100,100,0.55,0.32,5395,36,95,21,256.9,17,5.6
2,100,100,0.55,0.32,5318,41,167,23,231.2,11,15.2
3,100,100,0.55,0.32,5240,41,245,26,201.5,7,35.0
4,100,100,0.55,0.32,5179,38,309,29,178.6,6,51.5
5,100,100,0.55,0.32,5113,29,384,35,146.1,6,64.0
6,100,100,0.55,0.32,5054,38,434,37,136.6,6,72.3
7,100,100,0.55,0.32,5003,21,502,36,139.0,6,83.7
8,100,100,0.55,0.32,4978,14,534,36,138.3,5,106.8
9,100,100,0.55,0.32,4943,21,562,38,130.1,5,112.4
10,100,100,0.55,0.32,4877,38,611,44,110.8,5,122.2
11,100,100,0.55,0.32,4823,33,670,47,102.6,4,167.5
12,100,100,0.55,0.32,4779,21,726,47,101.7,4,181.5
13,100,100,0.55,0.32,4735,22,769,50,94.7,3,256.3
14,100,100,0.55,0.32,4686,29,811,49,95.6,3,270.3
15,100,100,0.55,0.32,4625,32,869,53,87.3,3,289.7
16,100,100,0.55,0.32,4571,23,932,54,84.6,3,310.7
17,100,100,0.55,0.32,4538,24,964,54,84.0,3,321.3
18,100,100,0.55,0.32,4515,14,997,56,80.6,3,332.3
19,100,100,0.55,0.32,4500,11,1015,55,81.8,3,338.3
20,100,100,0.55,0.32,4491,6,1029,56,80.2,3,343.0
21,100,100,0.55,0.32,4482,5,1039,56,80.0,3,346.3
22,100,100,0.55,0.32,4463,11,1052,57,78.3,3,350.7
23,100,100,0.55,0.32,4448,10,1068,59,75.4,3,356.0
24,100,100,0.55,0.32,4425,13,1088,59,75.0,3,362.7
25,100,100,0.55,0.32,4405,13,1108,59,74.7,3,369.3
26,100,100,0.55,0.32,4382,13,1131,58,75.6,3,377.0
27,100,100,0.55,0.32,4346,14,1166,60,72.4,3,388.7
28,100,100,0.55,0.32,4305,26,1195,64,67.3,3,398.3
29,100,100,0.55,0.32,4267,23,1236,68,62.8,3,412.0
30,100,100,0.55,0.32,4232,17,1277,67,63.2,3,425.7
