,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5454,50,0,19,287.1,0,0
1,100,100,0.55,0.32,5362,42,100,21,255.3,14,7.1
2,100,100,0.55,0.32,5268,56,180,28,188.1,11,16.4
3,100,100,0.55,0.32,5196,40,268,30,173.2,9,29.8
4,100,100,0.55,0.32,5123,40,341,31,165.3,8,42.6
5,100,100,0.55,0.32,5053,38,413,35,144.4,7,59.0
6,100,100,0.55,0.32,4976,41,487,34,146.4,7,69.6
7,100,100,0.55,0.32,4889,48,567,36,135.8,6,94.5
8,100,100,0.55,0.32,4786,50,668,42,114.0,4,167.0
9,100,100,0.55,0.32,4727,34,743,45,105.0,4,185.8
10,100,100,0.55,0.32,4654,37,813,47,99.0,4,203.2
11,100,100,0.55,0.32,4611,23,870,42,109.8,4,217.5
12,100,100,0.55,0.32,4561,29,914,48,95.0,4,228.5
13,100,100,0.55,0.32,4498,35,971,52,86.5,4,242.8
14,100,100,0.55,0.32,4413,48,1043,53,83.3,4,260.8
15,100,100,0.55,0.32,4336,41,1127,52,83.4,4,281.8
16,100,100,0.55,0.32,4232,65,1207,54,78.4,4,301.8
17,100,100,0.55,0.32,4120,55,1329,57,72.3,4,332.2
18,100,100,0.55,0.32,4012,61,1431,60,66.9,4,357.8
19,100,100,0.55,0.32,3898,62,1544,63,61.9,4,386.0
20,100,100,0.55,0.32,3764,81,1659,71,53.0,4,414.8
21,100,100,0.55,0.32,3656,48,1800,66,55.4,4,450.0
22,100,100,0.55,0.32,3578,47,1879,71,50.4,4,469.8
23,100,100,0.55,0.32,3517,25,1962,72,48.8,4,490.5
24,100,100,0.55,0.32,3460,27,2017,70,49.4,4,504.2
25,100,100,0.55,0.32,3399,29,2076,73,46.6,4,519.0
26,100,100,0.55,0.32,3331,43,2130,76,43.8,4,532.5
27,100,100,0.55,0.32,3290,22,2192,75,43.9,4,548.0
28,100,100,0.55,0.32,3236,35,2233,78,41.5,4,558.2
29,100,100,0.55,0.32,3182,28,2294,85,37.4,4,573.5
30,100,100,0.55,0.32,3133,23,2348,85,36.9,4,587.0
31,100,100,0.55,0.32,3085,27,2392,84,36.7,4,598.0
32,100,100,0.55,0.32,3019,39,2446,85,35.5,4,611.5
33,100,100,0.55,0.32,2955,35,2514,85,34.8,4,628.5
34,100,100,0.55,0.32,2895,34,2575,91,31.8,4,643.8
35,100,100,0.55,0.32,2806,46,2652,91,30.8,4,663.0
36,100,100,0.55,0.32,2702,55,2747,95,28.4,4,686.8
37,100,100,0.55,0.32,2632,41,2831,97,27.1,4,707.8
38,100,100,0.55,0.32,2552,32,2920,99,25.8,4,730.0
39,100,100,0.55,0.32,2491,42,2971,101,24.7,4,742.8
40,100,100,0.55,0.32,2429,40,3035,102,23.8,4,758.8
41,100,100,0.55,0.32,2379,24,3101,101,23.6,4,775.2
42,100,100,0.55,0.32,2341,19,3144,98,23.9,4,786.0
43,100,100,0.55,0.32,2295,27,3182,99,23.2,4,795.5
44,100,100,0.55,0.32,2245,34,3225,100,22.4,4,806.2
45,100,100,0.55,0.32,2185,33,3286,102,21.4,4,821.5
46,100,100,0.55,0.32,2151,21,3332,104,20.7,4,833.0
47,100,100,0.55,0.32,2114,24,3366,105,20.1,4,841.5
48,100,100,0.55,0.32,2060,31,3413,108,19.1,4,853.2
49,100,100,0.55,0.32,1983,44,3477,111,17.9,4,869.2
50,100,100,0.55,0.32,1941,28,3535,116,16.7,4,883.8
51,100,100,0.55,0.32,1910,20,3574,117,16.3,4,893.5
52,100,100,0.55,0.32,1857,33,3614,120,15.5,4,903.5
53,100,100,0.55,0.32,1810,26,3668,117,15.5,4,917.0
54,100,100,0.55,0.32,1739,30,3735,118,14.7,4,933.8
55,100,100,0.55,0.32,1665,42,3797,124,13.4,4,949.2
56,100,100,0.55,0.32,1581,45,3878,124,12.8,4,969.5
57,100,100,0.55,0.32,1516,39,3949,127,11.9,4,987.2
58,100,100,0.55,0.32,1457,40,4007,127,11.5,4,1001.8
59,100,100,0.55,0.32,1382,39,4083,131,10.5,4,1020.8
60,100,100,0.55,0.32,1313,38,4153,132,9.9,4,1038.2
61,100,100,0.55,0.32,1257,35,4212,133,9.5,4,1053.0
62,100,100,0.55,0.32,1195,36,4273,138,8.7,4,1068.2
63,100,100,0.55,0.32,1120,47,4337,144,7.8,4,1084.2
64,100,100,0.55,0.32,1061,38,4405,142,7.5,4,1101.2
65,100,100,0.55,0.32,1001,35,4468,145,6.9,4,1117.0
66,100,100,0.55,0.32,920,41,4543,150,6.1,4,1135.8
67,100,100,0.55,0.32,878,26,4600,153,5.7,4,1150.0
68,100,100,0.55,0.32,831,28,4645,153,5.4,4,1161.2
69,100,100,0.55,0.32,804,13,4687,150,5.4,4,1171.8
70,100,100,0.55,0.32,792,7,4705,149,5.3,4,1176.2
71,100,100,0.55,0.32,786,2,4716,151,5.2,4,1179.0
72,100,100,0.55,0.32,785,0,4719,151,5.2,4,1179.8
