,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5419,60,0,22,246.3,0,0
1,100,100,0.55,0.32,5316,57,106,23,231.1,20,5.3
2,100,100,0.55,0.32,5247,39,193,26,201.8,11,17.5
3,100,100,0.55,0.32,5179,37,263,28,185.0,6,43.8
4,100,100,0.55,0.32,5115,41,323,29,176.4,6,53.8
5,100,100,0.55,0.32,5052,45,382,32,157.9,6,63.7
6,100,100,0.55,0.32,4976,44,459,34,146.4,5,91.8
7,100,100,0.55,0.32,4902,43,534,38,129.0,5,106.8
8,100,100,0.55,0.32,4840,35,604,38,127.4,5,120.8
9,100,100,0.55,0.32,4770,38,671,36,132.5,5,134.2
10,100,100,0.55,0.32,4716,32,731,38,124.1,5,146.2
11,100,100,0.55,0.32,4667,27,785,41,113.8,5,157.0
12,100,100,0.55,0.32,4614,28,837,41,112.5,5,167.4
13,100,100,0.55,0.32,4566,26,887,41,111.4,5,177.4
14,100,100,0.55,0.32,4512,29,938,41,110.0,5,187.6
15,100,100,0.55,0.32,4474,22,983,43,104.0,5,196.6
16,100,100,0.55,0.32,4415,38,1026,44,100.3,5,205.2
17,100,100,0.55,0.32,4362,32,1085,45,96.9,5,217.0
18,100,100,0.55,0.32,4311,34,1134,48,89.8,5,226.8
19,100,100,0.55,0.32,4249,39,1191,48,88.5,5,238.2
20,100,100,0.55,0.32,4157,51,1271,51,81.5,5,254.2
21,100,100,0.55,0.32,4094,41,1344,52,78.7,5,268.8
22,100,100,0.55,0.32,4035,35,1409,55,73.4,5,281.8
23,100,100,0.55,0.32,3967,38,1474,54,73.5,5,294.8
24,100,100,0.55,0.32,3916,28,1535,56,69.9,5,307.0
25,100,100,0.55,0.32,3843,35,1601,59,65.1,5,320.2
26,100,100,0.55,0.32,3778,30,1671,62,60.9,5,334.2
27,100,100,0.55,0.32,3709,35,1735,65,57.1,5,347.0
28,100,100,0.55,0.32,3640,39,1800,66,55.2,5,360.0
29,100,100,0.55,0.32,3536,54,1889,71,49.8,5,377.8
30,100,100,0.55,0.32,3444,43,1992,72,47.8,5,398.4
31,100,100,0.55,0.32,3373,35,2071,73,46.2,5,414.2
32,100,100,0.55,0.32,3303,40,2136,76,43.5,5,427.2
33,100,100,0.55,0.32,3245,32,2202,76,42.7,5,440.4
34,100,100,0.55,0.32,3162,44,2273,82,38.6,5,454.6
35,100,100,0.55,0.32,3085,45,2349,78,39.6,5,469.8
36,100,100,0.55,0.32,3021,34,2424,83,36.4,5,484.8
37,100,100,0.55,0.32,2975,29,2475,84,35.4,5,495.0
38,100,100,0.55,0.32,2914,39,2526,92,31.7,5,505.2
39,100,100,0.55,0.32,2827,50,2602,93,30.4,5,520.4
40,100,100,0.55,0.32,2742,41,2696,96,28.6,5,539.2
41,100,100,0.55,0.32,2683,31,2765,98,27.4,5,553.0
42,100,100,0.55,0.32,2630,28,2821,96,27.4,5,564.2
43,100,100,0.55,0.32,2571,39,2869,104,24.7,5,573.8
44,100,100,0.55,0.32,2473,58,2948,106,23.3,5,589.6
45,100,100,0.55,0.32,2347,63,3069,107,21.9,5,613.8
46,100,100,0.55,0.32,2248,57,3174,106,21.2,5,634.8
47,100,100,0.55,0.32,2151,55,3273,107,20.1,5,654.6
48,100,100,0.55,0.32,2037,72,3370,110,18.5,5,674.0
49,100,100,0.55,0.32,1898,71,3510,115,16.5,5,702.0
