Step,AgentID,Width,Height,Density,Humidity ,Steps to fire up
73,"(0, 0)",100,100,0.55,0.32,0
73,"(0, 1)",100,100,0.55,0.32,0
73,"(0, 3)",100,100,0.55,0.32,0
73,"(0, 6)",100,100,0.55,0.32,0
73,"(0, 8)",100,100,0.55,0.32,0
73,"(0, 10)",100,100,0.55,0.32,0
73,"(0, 12)",100,100,0.55,0.32,0
73,"(0, 16)",100,100,0.55,0.32,0
73,"(0, 17)",100,100,0.55,0.32,0
73,"(0, 18)",100,100,0.55,0.32,0
73,"(0, 21)",100,100,0.55,0.32,0
73,"(0, 22)",100,100,0.55,0.32,0
73,"(0, 24)",100,100,0.55,0.32,0
73,"(0, 25)",100,100,0.55,0.32,0
73,"(0, 27)",100,100,0.55,0.32,0
73,"(0, 28)",100,100,0.55,0.32,0
73,"(0, 29)",100,100,0.55,0.32,0
73,"(0, 31)",100,100,0.55,0.32,0
73,"(0, 32)",100,100,0.55,0.32,0
73,"(0, 33)",100,100,0.55,0.32,0
73,"(0, 37)",100,100,0.55,0.32,0
73,"(0, 40)",100,100,0.55,0.32,0
73,"(0, 41)",100,100,0.55,0.32,0
73,"(0, 43)",100,100,0.55,0.32,0
73,"(0, 44)",100,100,0.55,0.32,0
73,"(0, 48)",100,100,0.55,0.32,0
73,"(0, 50)",100,100,0.55,0.32,0
73,"(0, 55)",100,100,0.55,0.32,0
73,"(0, 56)",100,100,0.55,0.32,0
73,"(0, 57)",100,100,0.55,0.32,0
73,"(0, 58)",100,100,0.55,0.32,0
73,"(0, 59)",100,100,0.55,0.32,0
73,"(0, 63)",100,100,0.55,0.32,0
73,"(0, 65)",100,100,0.55,0.32,0
73,"(0, 70)",100,100,0.55,0.32,0
73,"(0, 75)",100,100,0.55,0.32,0
73,"(0, 77)",100,100,0.55,0.32,0
73,"(0, 79)",100,100,0.55,0.32,0
73,"(0, 81)",100,100,0.55,0.32,0
73,"(0, 83)",100,100,0.55,0.32,0
73,"(0, 84)",100,100,0.55,0.32,0
73,"(0, 85)",100,100,0.55,0.32,0
73,"(0, 87)",100,100,0.55,0.32,0
73,"(0, 89)",100,100,0.55,0.32,0
73,"(0, 91)",100,100,0.55,0.32,0
73,"(0, 94)",100,100,0.55,0.32,0
73,"(0, 95)",100,100,0.55,0.32,0
73,"(0, 96)",100,100,0.55,0.32,0
73,"(0, 98)",100,100,0.55,0.32,0
73,"(1, 1)",100,100,0.55,0.32,1
73,"(1, 2)",100,100,0.55,0.32,1
73,"(1, 7)",100,100,0.55,0.32,1
73,"(1, 8)",100,100,0.55,0.32,1
73,"(1, 11)",100,100,0.55,0.32,1
73,"(1, 15)",100,100,0.55,0.32,-1
73,"(1, 16)",100,100,0.55,0.32,1
73,"(1, 22)",100,100,0.55,0.32,1
73,"(1, 23)",100,100,0.55,0.32,1
73,"(1, 25)",100,100,0.55,0.32,1
73,"(1, 26)",100,100,0.55,0.32,1
73,"(1, 28)",100,100,0.55,0.32,1
73,"(1, 30)",100,100,0.55,0.32,1
73,"(1, 31)",100,100,0.55,0.32,1
73,"(1, 32)",100,100,0.55,0.32,1
73,"(1, 35)",100,100,0.55,0.32,2
73,"(1, 36)",100,100,0.55,0.32,1
73,"(1, 41)",100,100,0.55,0.32,14
73,"(1, 42)",100,100,0.55,0.32,14
73,"(1, 45)",100,100,0.55,0.32,-1
73,"(1, 46)",100,100,0.55,0.32,-1
73,"(1, 51)",100,100,0.55,0.32,1
73,"(1, 52)",100,100,0.55,0.32,2
73,"(1, 55)",100,100,0.55,0.32,1
73,"(1, 57)",100,100,0.55,0.32,1
73,"(1, 58)",100,100,0.55,0.32,1
73,"(1, 60)",100,100,0.55,0.32,1
73,"(1, 63)",100,100,0.55,0.32,1
73,"(1, 64)",100,100,0.55,0.32,1
73,"(1, 66)",100,100,0.55,0.32,1
73,"(1, 67)",100,100,0.55,0.32,2
73,"(1, 72)",100,100,0.55,0.32,-1
73,"(1, 73)",100,100,0.55,0.32,-1
73,"(1, 76)",100,100,0.55,0.32,1
73,"(1, 78)",100,100,0.55,0.32,1
73,"(1, 80)",100,100,0.55,0.32,1
73,"(1, 81)",100,100,0.55,0.32,1
73,"(1, 82)",100,100,0.55,0.32,1
73,"(1, 85)",100,100,0.55,0.32,1
73,"(1, 86)",100,100,0.55,0.32,1
73,"(1, 87)",100,100,0.55,0.32,1
73,"(1, 90)",100,100,0.55,0.32,1
73,"(1, 91)",100,100,0.55,0.32,1
73,"(1, 92)",100,100,0.55,0.32,1
73,"(1, 96)",100,100,0.55,0.32,-1
73,"(1, 97)",100,100,0.55,0.32,1
73,"(2, 0)",100,100,0.55,0.32,2
73,"(2, 1)",100,100,0.55,0.32,1
73,"(2, 4)",100,100,0.55,0.32,-1
73,"(2, 5)",100,100,0.55,0.32,-1
73,"(2, 7)",100,100,0.55,0.32,1
73,"(2, 10)",100,100,0.55,0.32,2
73,"(2, 12)",100,100,0.55,0.32,3
73,"(2, 13)",100,100,0.55,0.32,3
73,"(2, 17)",100,100,0.55,0.32,19
73,"(2, 18)",100,100,0.55,0.32,19
73,"(2, 19)",100,100,0.55,0.32,19
73,"(2, 21)",100,100,0.55,0.32,-1
73,"(2, 22)",100,100,0.55,0.32,1
73,"(2, 24)",100,100,0.55,0.32,1
73,"(2, 26)",100,100,0.55,0.32,1
73,"(2, 27)",100,100,0.55,0.32,2
73,"(2, 28)",100,100,0.55,0.32,2
73,"(2, 29)",100,100,0.55,0.32,-1
73,"(2, 31)",100,100,0.55,0.32,1
73,"(2, 32)",100,100,0.55,0.32,1
73,"(2, 34)",100,100,0.55,0.32,2
73,"(2, 36)",100,100,0.55,0.32,1
73,"(2, 37)",100,100,0.55,0.32,1
73,"(2, 38)",100,100,0.55,0.32,-1
73,"(2, 41)",100,100,0.55,0.32,13
73,"(2, 46)",100,100,0.55,0.32,-1
73,"(2, 47)",100,100,0.55,0.32,-1
73,"(2, 48)",100,100,0.55,0.32,6
73,"(2, 49)",100,100,0.55,0.32,6
73,"(2, 50)",100,100,0.55,0.32,2
73,"(2, 53)",100,100,0.55,0.32,3
73,"(2, 54)",100,100,0.55,0.32,2
73,"(2, 58)",100,100,0.55,0.32,1
73,"(2, 59)",100,100,0.55,0.32,1
73,"(2, 60)",100,100,0.55,0.32,2
73,"(2, 61)",100,100,0.55,0.32,2
73,"(2, 63)",100,100,0.55,0.32,1
73,"(2, 64)",100,100,0.55,0.32,1
73,"(2, 65)",100,100,0.55,0.32,1
73,"(2, 67)",100,100,0.55,0.32,2
73,"(2, 69)",100,100,0.55,0.32,-1
73,"(2, 70)",100,100,0.55,0.32,6
73,"(2, 75)",100,100,0.55,0.32,2
73,"(2, 79)",100,100,0.55,0.32,1
73,"(2, 82)",100,100,0.55,0.32,1
73,"(2, 83)",100,100,0.55,0.32,2
73,"(2, 85)",100,100,0.55,0.32,1
73,"(2, 86)",100,100,0.55,0.32,1
73,"(2, 87)",100,100,0.55,0.32,1
73,"(2, 89)",100,100,0.55,0.32,1
73,"(2, 93)",100,100,0.55,0.32,2
73,"(2, 94)",100,100,0.55,0.32,3
73,"(3, 0)",100,100,0.55,0.32,2
73,"(3, 1)",100,100,0.55,0.32,2
73,"(3, 3)",100,100,0.55,0.32,-1
73,"(3, 5)",100,100,0.55,0.32,-1
73,"(3, 11)",100,100,0.55,0.32,2
73,"(3, 12)",100,100,0.55,0.32,3
73,"(3, 16)",100,100,0.55,0.32,19
73,"(3, 18)",100,100,0.55,0.32,19
73,"(3, 22)",100,100,0.55,0.32,7
73,"(3, 24)",100,100,0.55,0.32,1
73,"(3, 26)",100,100,0.55,0.32,3
73,"(3, 31)",100,100,0.55,0.32,1
73,"(3, 32)",100,100,0.55,0.32,1
73,"(3, 33)",100,100,0.55,0.32,1
73,"(3, 35)",100,100,0.55,0.32,2
73,"(3, 36)",100,100,0.55,0.32,2
73,"(3, 40)",100,100,0.55,0.32,12
73,"(3, 42)",100,100,0.55,0.32,13
73,"(3, 43)",100,100,0.55,0.32,12
73,"(3, 49)",100,100,0.55,0.32,5
73,"(3, 51)",100,100,0.55,0.32,3
73,"(3, 52)",100,100,0.55,0.32,3
73,"(3, 53)",100,100,0.55,0.32,3
73,"(3, 54)",100,100,0.55,0.32,2
73,"(3, 56)",100,100,0.55,0.32,2
73,"(3, 57)",100,100,0.55,0.32,2
73,"(3, 59)",100,100,0.55,0.32,2
73,"(3, 60)",100,100,0.55,0.32,2
73,"(3, 61)",100,100,0.55,0.32,2
73,"(3, 63)",100,100,0.55,0.32,2
73,"(3, 64)",100,100,0.55,0.32,1
73,"(3, 66)",100,100,0.55,0.32,2
73,"(3, 70)",100,100,0.55,0.32,6
73,"(3, 71)",100,100,0.55,0.32,6
73,"(3, 72)",100,100,0.55,0.32,6
73,"(3, 74)",100,100,0.55,0.32,3
73,"(3, 75)",100,100,0.55,0.32,4
73,"(3, 77)",100,100,0.55,0.32,3
73,"(3, 78)",100,100,0.55,0.32,2
73,"(3, 82)",100,100,0.55,0.32,2
73,"(3, 83)",100,100,0.55,0.32,2
73,"(3, 85)",100,100,0.55,0.32,1
73,"(3, 86)",100,100,0.55,0.32,1
73,"(3, 87)",100,100,0.55,0.32,1
73,"(3, 89)",100,100,0.55,0.32,2
73,"(3, 91)",100,100,0.55,0.32,3
73,"(3, 92)",100,100,0.55,0.32,4
73,"(3, 94)",100,100,0.55,0.32,3
73,"(3, 96)",100,100,0.55,0.32,6
73,"(3, 97)",100,100,0.55,0.32,6
73,"(3, 98)",100,100,0.55,0.32,-1
73,"(4, 0)",100,100,0.55,0.32,2
73,"(4, 3)",100,100,0.55,0.32,-1
73,"(4, 4)",100,100,0.55,0.32,-1
73,"(4, 7)",100,100,0.55,0.32,-1
73,"(4, 14)",100,100,0.55,0.32,17
73,"(4, 15)",100,100,0.55,0.32,18
73,"(4, 17)",100,100,0.55,0.32,19
73,"(4, 20)",100,100,0.55,0.32,8
73,"(4, 22)",100,100,0.55,0.32,7
73,"(4, 23)",100,100,0.55,0.32,6
73,"(4, 24)",100,100,0.55,0.32,6
73,"(4, 26)",100,100,0.55,0.32,5
73,"(4, 28)",100,100,0.55,0.32,4
73,"(4, 30)",100,100,0.55,0.32,2
73,"(4, 31)",100,100,0.55,0.32,2
73,"(4, 32)",100,100,0.55,0.32,2
73,"(4, 33)",100,100,0.55,0.32,1
73,"(4, 34)",100,100,0.55,0.32,2
73,"(4, 35)",100,100,0.55,0.32,3
73,"(4, 36)",100,100,0.55,0.32,2
73,"(4, 39)",100,100,0.55,0.32,11
73,"(4, 40)",100,100,0.55,0.32,11
73,"(4, 42)",100,100,0.55,0.32,11
73,"(4, 44)",100,100,0.55,0.32,11
73,"(4, 45)",100,100,0.55,0.32,12
73,"(4, 46)",100,100,0.55,0.32,12
73,"(4, 48)",100,100,0.55,0.32,5
73,"(4, 49)",100,100,0.55,0.32,5
73,"(4, 51)",100,100,0.55,0.32,3
73,"(4, 54)",100,100,0.55,0.32,2
73,"(4, 55)",100,100,0.55,0.32,2
73,"(4, 56)",100,100,0.55,0.32,2
73,"(4, 57)",100,100,0.55,0.32,2
73,"(4, 58)",100,100,0.55,0.32,2
73,"(4, 59)",100,100,0.55,0.32,2
73,"(4, 61)",100,100,0.55,0.32,2
73,"(4, 62)",100,100,0.55,0.32,2
73,"(4, 63)",100,100,0.55,0.32,2
73,"(4, 65)",100,100,0.55,0.32,2
73,"(4, 67)",100,100,0.55,0.32,2
73,"(4, 69)",100,100,0.55,0.32,6
73,"(4, 70)",100,100,0.55,0.32,6
73,"(4, 71)",100,100,0.55,0.32,6
73,"(4, 73)",100,100,0.55,0.32,4
73,"(4, 74)",100,100,0.55,0.32,4
73,"(4, 76)",100,100,0.55,0.32,4
73,"(4, 77)",100,100,0.55,0.32,4
73,"(4, 78)",100,100,0.55,0.32,3
73,"(4, 79)",100,100,0.55,0.32,4
73,"(4, 81)",100,100,0.55,0.32,3
73,"(4, 82)",100,100,0.55,0.32,2
73,"(4, 83)",100,100,0.55,0.32,2
73,"(4, 84)",100,100,0.55,0.32,2
73,"(4, 87)",100,100,0.55,0.32,1
73,"(4, 88)",100,100,0.55,0.32,2
73,"(4, 90)",100,100,0.55,0.32,2
73,"(4, 93)",100,100,0.55,0.32,3
73,"(4, 94)",100,100,0.55,0.32,4
73,"(4, 95)",100,100,0.55,0.32,5
73,"(4, 96)",100,100,0.55,0.32,6
73,"(5, 0)",100,100,0.55,0.32,2
73,"(5, 1)",100,100,0.55,0.32,2
73,"(5, 4)",100,100,0.55,0.32,-1
73,"(5, 5)",100,100,0.55,0.32,-1
73,"(5, 6)",100,100,0.55,0.32,-1
73,"(5, 8)",100,100,0.55,0.32,17
73,"(5, 9)",100,100,0.55,0.32,17
73,"(5, 10)",100,100,0.55,0.32,17
73,"(5, 11)",100,100,0.55,0.32,17
73,"(5, 13)",100,100,0.55,0.32,16
73,"(5, 14)",100,100,0.55,0.32,18
73,"(5, 15)",100,100,0.55,0.32,18
73,"(5, 16)",100,100,0.55,0.32,18
73,"(5, 17)",100,100,0.55,0.32,10
73,"(5, 19)",100,100,0.55,0.32,8
73,"(5, 20)",100,100,0.55,0.32,9
73,"(5, 21)",100,100,0.55,0.32,7
73,"(5, 24)",100,100,0.55,0.32,6
73,"(5, 25)",100,100,0.55,0.32,5
73,"(5, 26)",100,100,0.55,0.32,5
73,"(5, 28)",100,100,0.55,0.32,4
73,"(5, 29)",100,100,0.55,0.32,3
73,"(5, 31)",100,100,0.55,0.32,2
73,"(5, 33)",100,100,0.55,0.32,2
73,"(5, 34)",100,100,0.55,0.32,2
73,"(5, 35)",100,100,0.55,0.32,3
73,"(5, 37)",100,100,0.55,0.32,3
73,"(5, 39)",100,100,0.55,0.32,11
73,"(5, 41)",100,100,0.55,0.32,11
73,"(5, 44)",100,100,0.55,0.32,10
73,"(5, 45)",100,100,0.55,0.32,11
73,"(5, 48)",100,100,0.55,0.32,5
73,"(5, 49)",100,100,0.55,0.32,5
73,"(5, 50)",100,100,0.55,0.32,4
73,"(5, 51)",100,100,0.55,0.32,4
73,"(5, 52)",100,100,0.55,0.32,4
73,"(5, 54)",100,100,0.55,0.32,2
73,"(5, 55)",100,100,0.55,0.32,2
73,"(5, 56)",100,100,0.55,0.32,2
73,"(5, 57)",100,100,0.55,0.32,2
73,"(5, 58)",100,100,0.55,0.32,3
73,"(5, 60)",100,100,0.55,0.32,2
73,"(5, 62)",100,100,0.55,0.32,2
73,"(5, 65)",100,100,0.55,0.32,2
73,"(5, 66)",100,100,0.55,0.32,2
73,"(5, 67)",100,100,0.55,0.32,2
73,"(5, 68)",100,100,0.55,0.32,3
73,"(5, 70)",100,100,0.55,0.32,5
73,"(5, 73)",100,100,0.55,0.32,4
73,"(5, 75)",100,100,0.55,0.32,4
73,"(5, 76)",100,100,0.55,0.32,4
73,"(5, 77)",100,100,0.55,0.32,4
73,"(5, 78)",100,100,0.55,0.32,4
73,"(5, 80)",100,100,0.55,0.32,4
73,"(5, 83)",100,100,0.55,0.32,2
73,"(5, 86)",100,100,0.55,0.32,2
73,"(5, 87)",100,100,0.55,0.32,3
73,"(5, 91)",100,100,0.55,0.32,-1
73,"(5, 93)",100,100,0.55,0.32,4
73,"(5, 95)",100,100,0.55,0.32,5
73,"(5, 96)",100,100,0.55,0.32,6
73,"(5, 97)",100,100,0.55,0.32,6
73,"(5, 98)",100,100,0.55,0.32,7
73,"(6, 0)",100,100,0.55,0.32,-1
73,"(6, 2)",100,100,0.55,0.32,-1
73,"(6, 5)",100,100,0.55,0.32,-1
73,"(6, 9)",100,100,0.55,0.32,17
73,"(6, 10)",100,100,0.55,0.32,16
73,"(6, 12)",100,100,0.55,0.32,16
73,"(6, 16)",100,100,0.55,0.32,19
73,"(6, 18)",100,100,0.55,0.32,10
73,"(6, 19)",100,100,0.55,0.32,9
73,"(6, 24)",100,100,0.55,0.32,6
73,"(6, 25)",100,100,0.55,0.32,5
73,"(6, 27)",100,100,0.55,0.32,4
73,"(6, 31)",100,100,0.55,0.32,11
73,"(6, 33)",100,100,0.55,0.32,2
73,"(6, 39)",100,100,0.55,0.32,11
73,"(6, 40)",100,100,0.55,0.32,11
73,"(6, 41)",100,100,0.55,0.32,11
73,"(6, 42)",100,100,0.55,0.32,10
73,"(6, 43)",100,100,0.55,0.32,9
73,"(6, 44)",100,100,0.55,0.32,10
73,"(6, 46)",100,100,0.55,0.32,9
73,"(6, 50)",100,100,0.55,0.32,5
73,"(6, 53)",100,100,0.55,0.32,3
73,"(6, 54)",100,100,0.55,0.32,3
73,"(6, 56)",100,100,0.55,0.32,2
73,"(6, 58)",100,100,0.55,0.32,3
73,"(6, 59)",100,100,0.55,0.32,3
73,"(6, 60)",100,100,0.55,0.32,2
73,"(6, 62)",100,100,0.55,0.32,2
73,"(6, 64)",100,100,0.55,0.32,3
73,"(6, 65)",100,100,0.55,0.32,3
73,"(6, 67)",100,100,0.55,0.32,2
73,"(6, 68)",100,100,0.55,0.32,3
73,"(6, 69)",100,100,0.55,0.32,4
73,"(6, 70)",100,100,0.55,0.32,5
73,"(6, 71)",100,100,0.55,0.32,10
73,"(6, 72)",100,100,0.55,0.32,10
73,"(6, 75)",100,100,0.55,0.32,4
73,"(6, 77)",100,100,0.55,0.32,4
73,"(6, 78)",100,100,0.55,0.32,4
73,"(6, 79)",100,100,0.55,0.32,4
73,"(6, 80)",100,100,0.55,0.32,4
73,"(6, 81)",100,100,0.55,0.32,4
73,"(6, 83)",100,100,0.55,0.32,3
73,"(6, 84)",100,100,0.55,0.32,3
73,"(6, 85)",100,100,0.55,0.32,3
73,"(6, 86)",100,100,0.55,0.32,3
73,"(6, 87)",100,100,0.55,0.32,3
73,"(6, 88)",100,100,0.55,0.32,3
73,"(6, 90)",100,100,0.55,0.32,7
73,"(6, 93)",100,100,0.55,0.32,5
73,"(6, 94)",100,100,0.55,0.32,5
73,"(6, 95)",100,100,0.55,0.32,5
73,"(6, 96)",100,100,0.55,0.32,6
73,"(6, 97)",100,100,0.55,0.32,6
73,"(7, 0)",100,100,0.55,0.32,-1
73,"(7, 1)",100,100,0.55,0.32,-1
73,"(7, 2)",100,100,0.55,0.32,-1
73,"(7, 4)",100,100,0.55,0.32,-1
73,"(7, 10)",100,100,0.55,0.32,16
73,"(7, 12)",100,100,0.55,0.32,15
73,"(7, 13)",100,100,0.55,0.32,14
73,"(7, 18)",100,100,0.55,0.32,10
73,"(7, 19)",100,100,0.55,0.32,9
73,"(7, 21)",100,100,0.55,0.32,7
73,"(7, 23)",100,100,0.55,0.32,6
73,"(7, 25)",100,100,0.55,0.32,5
73,"(7, 26)",100,100,0.55,0.32,5
73,"(7, 28)",100,100,0.55,0.32,8
73,"(7, 29)",100,100,0.55,0.32,8
73,"(7, 31)",100,100,0.55,0.32,11
73,"(7, 34)",100,100,0.55,0.32,15
73,"(7, 35)",100,100,0.55,0.32,15
73,"(7, 37)",100,100,0.55,0.32,15
73,"(7, 40)",100,100,0.55,0.32,10
73,"(7, 41)",100,100,0.55,0.32,11
73,"(7, 43)",100,100,0.55,0.32,9
73,"(7, 46)",100,100,0.55,0.32,8
73,"(7, 49)",100,100,0.55,0.32,5
73,"(7, 50)",100,100,0.55,0.32,5
73,"(7, 51)",100,100,0.55,0.32,4
73,"(7, 52)",100,100,0.55,0.32,4
73,"(7, 53)",100,100,0.55,0.32,4
73,"(7, 54)",100,100,0.55,0.32,4
73,"(7, 55)",100,100,0.55,0.32,4
73,"(7, 56)",100,100,0.55,0.32,3
73,"(7, 59)",100,100,0.55,0.32,3
73,"(7, 60)",100,100,0.55,0.32,3
73,"(7, 61)",100,100,0.55,0.32,3
73,"(7, 62)",100,100,0.55,0.32,4
73,"(7, 65)",100,100,0.55,0.32,3
