,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5397,54,0,35,154.2,0,0
1,100,100,0.55,0.32,5319,43,89,39,136.4,18,4.9
2,100,100,0.55,0.32,5234,48,169,35,149.5,12,14.1
3,100,100,0.55,0.32,5154,47,250,37,139.3,7,35.7
4,100,100,0.55,0.32,5088,39,324,38,133.9,6,54.0
5,100,100,0.55,0.32,5023,38,390,40,125.6,4,97.5
6,100,100,0.55,0.32,4961,37,453,41,121.0,4,113.2
7,100,100,0.55,0.32,4886,39,526,46,106.2,4,131.5
8,100,100,0.55,0.32,4816,43,592,48,100.3,4,148.0
9,100,100,0.55,0.32,4735,50,666,51,92.8,3,222.0
10,100,100,0.55,0.32,4648,49,754,52,89.4,3,251.3
11,100,100,0.55,0.32,4537,58,856,58,78.2,3,285.3
12,100,100,0.55,0.32,4440,45,966,60,74.0,3,322.0
13,100,100,0.55,0.32,4377,40,1034,64,68.4,3,344.7
14,100,100,0.55,0.32,4324,27,1100,60,72.1,3,366.7
15,100,100,0.55,0.32,4262,35,1154,69,61.8,3,384.7
16,100,100,0.55,0.32,4199,33,1219,67,62.7,3,406.3
17,100,100,0.55,0.32,4139,35,1277,71,58.3,3,425.7
18,100,100,0.55,0.32,4082,32,1337,67,60.9,3,445.7
19,100,100,0.55,0.32,4048,22,1381,65,62.3,2,690.5
20,100,100,0.55,0.32,3965,45,1441,71,55.8,2,720.5
21,100,100,0.55,0.32,3878,51,1522,75,51.7,2,761.0
22,100,100,0.55,0.32,3751,69,1631,83,45.2,2,815.5
23,100,100,0.55,0.32,3654,46,1751,77,47.5,2,875.5
24,100,100,0.55,0.32,3573,42,1836,77,46.4,2,918.0
25,100,100,0.55,0.32,3492,40,1919,78,44.8,2,959.5
26,100,100,0.55,0.32,3424,42,1985,82,41.8,2,992.5
27,100,100,0.55,0.32,3356,42,2053,80,42.0,2,1026.5
28,100,100,0.55,0.32,3298,37,2116,83,39.7,2,1058.0
29,100,100,0.55,0.32,3208,44,2199,85,37.7,2,1099.5
30,100,100,0.55,0.32,3124,48,2279,86,36.3,2,1139.5
31,100,100,0.55,0.32,3044,47,2360,91,33.5,2,1180.0
32,100,100,0.55,0.32,2931,68,2452,96,30.5,2,1226.0
33,100,100,0.55,0.32,2833,49,2569,101,28.0,2,1284.5
34,100,100,0.55,0.32,2728,59,2664,105,26.0,2,1332.0
35,100,100,0.55,0.32,2635,51,2765,104,25.3,2,1382.5
36,100,100,0.55,0.32,2533,62,2856,115,22.0,2,1428.0
37,100,100,0.55,0.32,2432,60,2959,113,21.5,2,1479.5
38,100,100,0.55,0.32,2358,43,3050,111,21.2,2,1525.0
39,100,100,0.55,0.32,2295,39,3117,111,20.7,2,1558.5
40,100,100,0.55,0.32,2235,30,3186,113,19.8,2,1593.0
41,100,100,0.55,0.32,2173,38,3240,117,18.6,2,1620.0
42,100,100,0.55,0.32,2124,31,3296,121,17.6,2,1648.0
43,100,100,0.55,0.32,2052,38,3361,128,16.0,2,1680.5
44,100,100,0.55,0.32,1975,42,3434,128,15.4,2,1717.0
45,100,100,0.55,0.32,1918,37,3496,128,15.0,2,1748.0
46,100,100,0.55,0.32,1860,30,3561,130,14.3,2,1780.5
47,100,100,0.55,0.32,1823,25,3603,128,14.2,2,1801.5
48,100,100,0.55,0.32,1795,17,3639,126,14.2,2,1819.5
49,100,100,0.55,0.32,1774,17,3660,130,13.6,2,1830.0
50,100,100,0.55,0.32,1723,26,3702,131,13.2,2,1851.0
51,100,100,0.55,0.32,1687,20,3744,133,12.7,2,1872.0
52,100,100,0.55,0.32,1643,27,3781,134,12.3,2,1890.5
53,100,100,0.55,0.32,1583,33,3835,136,11.6,2,1917.5
54,100,100,0.55,0.32,1526,32,3893,135,11.3,2,1946.5
55,100,100,0.55,0.32,1464,37,3950,140,10.5,2,1975.0
56,100,100,0.55,0.32,1388,42,4021,143,9.7,2,2010.5
57,100,100,0.55,0.32,1300,37,4114,147,8.8,2,2057.0
58,100,100,0.55,0.32,1263,26,4162,147,8.6,2,2081.0
59,100,100,0.55,0.32,1207,30,4214,148,8.2,2,2107.0
60,100,100,0.55,0.32,1140,36,4275,157,7.3,2,2137.5
61,100,100,0.55,0.32,1065,44,4342,161,6.6,2,2171.0
62,100,100,0.55,0.32,990,42,4419,164,6.0,2,2209.5
63,100,100,0.55,0.32,923,39,4489,163,5.7,2,2244.5
64,100,100,0.55,0.32,883,18,4550,161,5.5,2,2275.0
65,100,100,0.55,0.32,855,17,4579,161,5.3,2,2289.5
66,100,100,0.55,0.32,836,10,4605,164,5.1,2,2302.5
67,100,100,0.55,0.32,814,11,4626,164,5.0,2,2313.0
68,100,100,0.55,0.32,801,9,4641,163,4.9,2,2320.5
69,100,100,0.55,0.32,795,5,4651,164,4.8,2,2325.5
70,100,100,0.55,0.32,790,5,4656,165,4.8,2,2328.0
71,100,100,0.55,0.32,786,3,4662,164,4.8,2,2331.0
72,100,100,0.55,0.32,785,1,4665,164,4.8,2,2332.5
73,100,100,0.55,0.32,785,0,4666,164,4.8,2,2333.0
