Step,AgentID,Width,Height,Density,Humidity ,Steps to fire up
63,"(0, 0)",100,100,0.55,0.32,0
63,"(0, 1)",100,100,0.55,0.32,0
63,"(0, 3)",100,100,0.55,0.32,0
63,"(0, 4)",100,100,0.55,0.32,0
63,"(0, 5)",100,100,0.55,0.32,0
63,"(0, 7)",100,100,0.55,0.32,0
63,"(0, 12)",100,100,0.55,0.32,0
63,"(0, 14)",100,100,0.55,0.32,0
63,"(0, 16)",100,100,0.55,0.32,0
63,"(0, 17)",100,100,0.55,0.32,0
63,"(0, 18)",100,100,0.55,0.32,0
63,"(0, 20)",100,100,0.55,0.32,0
63,"(0, 24)",100,100,0.55,0.32,0
63,"(0, 26)",100,100,0.55,0.32,0
63,"(0, 27)",100,100,0.55,0.32,0
63,"(0, 28)",100,100,0.55,0.32,0
63,"(0, 30)",100,100,0.55,0.32,0
63,"(0, 34)",100,100,0.55,0.32,0
63,"(0, 35)",100,100,0.55,0.32,0
63,"(0, 36)",100,100,0.55,0.32,0
63,"(0, 37)",100,100,0.55,0.32,0
63,"(0, 38)",100,100,0.55,0.32,0
63,"(0, 39)",100,100,0.55,0.32,0
63,"(0, 40)",100,100,0.55,0.32,0
63,"(0, 44)",100,100,0.55,0.32,0
63,"(0, 47)",100,100,0.55,0.32,0
63,"(0, 48)",100,100,0.55,0.32,0
63,"(0, 49)",100,100,0.55,0.32,0
63,"(0, 52)",100,100,0.55,0.32,0
63,"(0, 53)",100,100,0.55,0.32,0
63,"(0, 54)",100,100,0.55,0.32,0
63,"(0, 57)",100,100,0.55,0.32,0
63,"(0, 58)",100,100,0.55,0.32,0
63,"(0, 62)",100,100,0.55,0.32,0
63,"(0, 63)",100,100,0.55,0.32,0
63,"(0, 64)",100,100,0.55,0.32,0
63,"(0, 66)",100,100,0.55,0.32,0
63,"(0, 68)",100,100,0.55,0.32,0
63,"(0, 69)",100,100,0.55,0.32,0
63,"(0, 70)",100,100,0.55,0.32,0
63,"(0, 71)",100,100,0.55,0.32,0
