Step,AgentID,Width,Height,Density,Humidity ,Steps to fire up
63,"(0, 1)",100,100,0.55,0.32,0
63,"(0, 3)",100,100,0.55,0.32,0
63,"(0, 5)",100,100,0.55,0.32,0
63,"(0, 6)",100,100,0.55,0.32,0
63,"(0, 7)",100,100,0.55,0.32,0
63,"(0, 9)",100,100,0.55,0.32,0
63,"(0, 12)",100,100,0.55,0.32,0
63,"(0, 17)",100,100,0.55,0.32,0
63,"(0, 18)",100,100,0.55,0.32,0
63,"(0, 20)",100,100,0.55,0.32,0
63,"(0, 21)",100,100,0.55,0.32,0
63,"(0, 28)",100,100,0.55,0.32,0
63,"(0, 31)",100,100,0.55,0.32,0
63,"(0, 32)",100,100,0.55,0.32,0
63,"(0, 33)",100,100,0.55,0.32,0
63,"(0, 34)",100,100,0.55,0.32,0
63,"(0, 35)",100,100,0.55,0.32,0
63,"(0, 39)",100,100,0.55,0.32,0
63,"(0, 42)",100,100,0.55,0.32,0
63,"(0, 45)",100,100,0.55,0.32,0
63,"(0, 46)",100,100,0.55,0.32,0
63,"(0, 47)",100,100,0.55,0.32,0
63,"(0, 48)",100,100,0.55,0.32,0
63,"(0, 50)",100,100,0.55,0.32,0
63,"(0, 52)",100,100,0.55,0.32,0
63,"(0, 55)",100,100,0.55,0.32,0
63,"(0, 58)",100,100,0.55,0.32,0
63,"(0, 59)",100,100,0.55,0.32,0
63,"(0, 60)",100,100,0.55,0.32,0
63,"(0, 65)",100,100,0.55,0.32,0
63,"(0, 69)",100,100,0.55,0.32,0
63,"(0, 72)",100,100,0.55,0.32,0
63,"(0, 76)",100,100,0.55,0.32,0
63,"(0, 77)",100,100,0.55,0.32,0
63,"(0, 78)",100,100,0.55,0.32,0
63,"(0, 80)",100,100,0.55,0.32,0
63,"(0, 83)",100,100,0.55,0.32,0
63,"(0, 85)",100,100,0.55,0.32,0
63,"(0, 87)",100,100,0.55,0.32,0
63,"(0, 89)",100,100,0.55,0.32,0
63,"(0, 92)",100,100,0.55,0.32,0
63,"(0, 93)",100,100,0.55,0.32,0
63,"(0, 95)",100,100,0.55,0.32,0
63,"(0, 96)",100,100,0.55,0.32,0
63,"(0, 97)",100,100,0.55,0.32,0
63,"(0, 98)",100,100,0.55,0.32,0
63,"(0, 99)",100,100,0.55,0.32,0
63,"(1, 0)",100,100,0.55,0.32,2
63,"(1, 1)",100,100,0.55,0.32,1
63,"(1, 2)",100,100,0.55,0.32,1
63,"(1, 5)",100,100,0.55,0.32,7
63,"(1, 6)",100,100,0.55,0.32,1
63,"(1, 7)",100,100,0.55,0.32,1
63,"(1, 8)",100,100,0.55,0.32,1
63,"(1, 12)",100,100,0.55,0.32,1
63,"(1, 13)",100,100,0.55,0.32,2
63,"(1, 15)",100,100,0.55,0.32,2
63,"(1, 16)",100,100,0.55,0.32,1
63,"(1, 19)",100,100,0.55,0.32,1
63,"(1, 22)",100,100,0.55,0.32,1
63,"(1, 26)",100,100,0.55,0.32,5
63,"(1, 27)",100,100,0.55,0.32,1
63,"(1, 28)",100,100,0.55,0.32,1
63,"(1, 34)",100,100,0.55,0.32,1
63,"(1, 35)",100,100,0.55,0.32,5
63,"(1, 37)",100,100,0.55,0.32,1
63,"(1, 38)",100,100,0.55,0.32,1
63,"(1, 39)",100,100,0.55,0.32,1
63,"(1, 42)",100,100,0.55,0.32,1
63,"(1, 44)",100,100,0.55,0.32,-1
63,"(1, 47)",100,100,0.55,0.32,-1
63,"(1, 49)",100,100,0.55,0.32,1
63,"(1, 50)",100,100,0.55,0.32,1
63,"(1, 52)",100,100,0.55,0.32,1
63,"(1, 53)",100,100,0.55,0.32,1
63,"(1, 54)",100,100,0.55,0.32,1
63,"(1, 57)",100,100,0.55,0.32,4
63,"(1, 60)",100,100,0.55,0.32,1
63,"(1, 61)",100,100,0.55,0.32,1
63,"(1, 63)",100,100,0.55,0.32,2
63,"(1, 64)",100,100,0.55,0.32,1
63,"(1, 67)",100,100,0.55,0.32,4
63,"(1, 68)",100,100,0.55,0.32,1
63,"(1, 70)",100,100,0.55,0.32,1
63,"(1, 74)",100,100,0.55,0.32,2
63,"(1, 75)",100,100,0.55,0.32,2
63,"(1, 76)",100,100,0.55,0.32,1
63,"(1, 79)",100,100,0.55,0.32,1
63,"(1, 82)",100,100,0.55,0.32,1
63,"(1, 84)",100,100,0.55,0.32,1
63,"(1, 85)",100,100,0.55,0.32,1
63,"(1, 86)",100,100,0.55,0.32,1
63,"(1, 87)",100,100,0.55,0.32,1
63,"(1, 88)",100,100,0.55,0.32,1
63,"(1, 90)",100,100,0.55,0.32,1
63,"(1, 92)",100,100,0.55,0.32,-1
63,"(1, 93)",100,100,0.55,0.32,1
63,"(1, 94)",100,100,0.55,0.32,1
63,"(1, 95)",100,100,0.55,0.32,1
63,"(1, 96)",100,100,0.55,0.32,1
63,"(1, 97)",100,100,0.55,0.32,1
63,"(1, 98)",100,100,0.55,0.32,1
63,"(1, 99)",100,100,0.55,0.32,1
63,"(2, 3)",100,100,0.55,0.32,7
63,"(2, 4)",100,100,0.55,0.32,7
