,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5443,57,0,18,302.4,0,0
1,100,100,0.55,0.32,5378,43,79,20,268.9,24,3.3
2,100,100,0.55,0.32,5279,56,165,23,229.5,17,9.7
3,100,100,0.55,0.32,5204,49,247,25,208.2,14,17.6
4,100,100,0.55,0.32,5135,39,326,25,205.4,11,29.6
5,100,100,0.55,0.32,5060,43,397,31,163.2,10,39.7
6,100,100,0.55,0.32,4982,46,472,37,134.6,10,47.2
7,100,100,0.55,0.32,4910,44,546,37,132.7,10,54.6
8,100,100,0.55,0.32,4822,48,630,39,123.6,9,70.0
9,100,100,0.55,0.32,4733,44,723,37,127.9,9,80.3
10,100,100,0.55,0.32,4661,40,799,35,133.2,9,88.8
11,100,100,0.55,0.32,4595,39,866,38,120.9,9,96.2
12,100,100,0.55,0.32,4539,36,925,40,113.5,9,102.8
13,100,100,0.55,0.32,4460,45,995,42,106.2,9,110.6
14,100,100,0.55,0.32,4379,46,1075,43,101.8,9,119.4
15,100,100,0.55,0.32,4268,53,1179,43,99.3,8,147.4
16,100,100,0.55,0.32,4164,51,1285,55,75.7,8,160.6
17,100,100,0.55,0.32,4077,42,1381,56,72.8,8,172.6
18,100,100,0.55,0.32,4000,43,1457,60,66.7,8,182.1
19,100,100,0.55,0.32,3913,45,1542,61,64.1,8,192.8
20,100,100,0.55,0.32,3850,44,1606,60,64.2,8,200.8
21,100,100,0.55,0.32,3796,31,1673,58,65.4,8,209.1
22,100,100,0.55,0.32,3724,41,1735,62,60.1,8,216.9
23,100,100,0.55,0.32,3612,61,1827,73,49.5,8,228.4
24,100,100,0.55,0.32,3509,64,1927,77,45.6,8,240.9
25,100,100,0.55,0.32,3418,49,2033,76,45.0,8,254.1
26,100,100,0.55,0.32,3369,26,2105,79,42.6,8,263.1
27,100,100,0.55,0.32,3304,42,2154,76,43.5,8,269.2
28,100,100,0.55,0.32,3245,34,2221,81,40.1,8,277.6
29,100,100,0.55,0.32,3157,44,2299,80,39.5,8,287.4
30,100,100,0.55,0.32,3076,48,2376,84,36.6,8,297.0
31,100,100,0.55,0.32,2986,65,2449,89,33.6,8,306.1
32,100,100,0.55,0.32,2857,68,2575,89,32.1,8,321.9
33,100,100,0.55,0.32,2794,38,2668,89,31.4,8,333.5
34,100,100,0.55,0.32,2713,50,2737,89,30.5,8,342.1
35,100,100,0.55,0.32,2621,47,2832,94,27.9,8,354.0
36,100,100,0.55,0.32,2551,41,2908,96,26.6,8,363.5
37,100,100,0.55,0.32,2474,38,2988,99,25.0,8,373.5
38,100,100,0.55,0.32,2419,36,3045,101,24.0,8,380.6
39,100,100,0.55,0.32,2332,45,3123,103,22.6,8,390.4
40,100,100,0.55,0.32,2247,47,3206,103,21.8,8,400.8
41,100,100,0.55,0.32,2143,59,3298,112,19.1,8,412.2
42,100,100,0.55,0.32,2052,50,3398,115,17.8,8,424.8
43,100,100,0.55,0.32,1979,47,3474,115,17.2,8,434.2
44,100,100,0.55,0.32,1926,32,3542,116,16.6,8,442.8
45,100,100,0.55,0.32,1885,24,3591,116,16.2,8,448.9
46,100,100,0.55,0.32,1845,26,3629,117,15.8,8,453.6
47,100,100,0.55,0.32,1793,31,3676,119,15.1,8,459.5
48,100,100,0.55,0.32,1742,29,3729,122,14.3,8,466.1
49,100,100,0.55,0.32,1698,28,3774,122,13.9,8,471.8
50,100,100,0.55,0.32,1657,27,3816,124,13.4,8,477.0
51,100,100,0.55,0.32,1620,23,3857,125,13.0,8,482.1
52,100,100,0.55,0.32,1574,27,3899,125,12.6,8,487.4
53,100,100,0.55,0.32,1541,17,3942,126,12.2,8,492.8
54,100,100,0.55,0.32,1517,17,3966,126,12.0,8,495.8
55,100,100,0.55,0.32,1476,21,4003,129,11.4,8,500.4
56,100,100,0.55,0.32,1442,19,4039,131,11.0,8,504.9
57,100,100,0.55,0.32,1413,17,4070,132,10.7,8,508.8
58,100,100,0.55,0.32,1398,11,4091,134,10.4,8,511.4
59,100,100,0.55,0.32,1370,14,4116,138,9.9,8,514.5
60,100,100,0.55,0.32,1337,18,4145,141,9.5,8,518.1
61,100,100,0.55,0.32,1303,23,4174,143,9.1,8,521.8
62,100,100,0.55,0.32,1285,15,4200,145,8.9,8,525.0
63,100,100,0.55,0.32,1255,18,4227,149,8.4,8,528.4
64,100,100,0.55,0.32,1215,23,4262,149,8.2,8,532.8
65,100,100,0.55,0.32,1178,23,4299,147,8.0,8,537.4
66,100,100,0.55,0.32,1141,15,4344,147,7.8,8,543.0
67,100,100,0.55,0.32,1125,11,4364,149,7.6,8,545.5
68,100,100,0.55,0.32,1091,19,4390,152,7.2,8,548.8
69,100,100,0.55,0.32,1078,8,4414,148,7.3,8,551.8
70,100,100,0.55,0.32,1074,1,4425,145,7.4,8,553.1
71,100,100,0.55,0.32,1074,0,4426,145,7.4,8,553.2
