,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5444,54,0,20,272.2,0,0
1,100,100,0.55,0.32,5335,60,103,23,232.0,19,5.4
2,100,100,0.55,0.32,5254,45,199,27,194.6,13,15.3
3,100,100,0.55,0.32,5168,49,281,30,172.3,11,25.5
4,100,100,0.55,0.32,5112,26,360,26,196.6,9,40.0
5,100,100,0.55,0.32,5052,35,411,28,180.4,8,51.4
6,100,100,0.55,0.32,5000,30,468,32,156.2,7,66.9
7,100,100,0.55,0.32,4946,32,520,34,145.5,7,74.3
8,100,100,0.55,0.32,4882,40,576,35,139.5,7,82.3
9,100,100,0.55,0.32,4838,27,633,40,121.0,7,90.4
10,100,100,0.55,0.32,4752,42,704,42,113.1,7,100.6
11,100,100,0.55,0.32,4690,29,779,47,99.8,6,129.8
12,100,100,0.55,0.32,4628,35,835,49,94.4,6,139.2
13,100,100,0.55,0.32,4534,51,913,50,90.7,6,152.2
14,100,100,0.55,0.32,4424,54,1020,57,77.6,5,204.0
15,100,100,0.55,0.32,4316,58,1124,68,63.5,5,224.8
16,100,100,0.55,0.32,4215,66,1217,68,62.0,5,243.4
17,100,100,0.55,0.32,4129,45,1324,69,59.8,5,264.8
18,100,100,0.55,0.32,4052,45,1401,67,60.5,4,350.2
19,100,100,0.55,0.32,3987,33,1478,66,60.4,4,369.5
20,100,100,0.55,0.32,3932,33,1533,67,58.7,4,383.2
21,100,100,0.55,0.32,3864,38,1596,68,56.8,4,399.0
22,100,100,0.55,0.32,3797,42,1659,70,54.2,4,414.8
23,100,100,0.55,0.32,3729,36,1733,73,51.1,4,433.2
24,100,100,0.55,0.32,3676,30,1792,75,49.0,4,448.0
25,100,100,0.55,0.32,3604,40,1854,86,41.9,4,463.5
26,100,100,0.55,0.32,3488,56,1954,85,41.0,4,488.5
27,100,100,0.55,0.32,3387,55,2056,85,39.8,4,514.0
28,100,100,0.55,0.32,3317,40,2141,86,38.6,4,535.2
29,100,100,0.55,0.32,3242,41,2215,90,36.0,4,553.8
30,100,100,0.55,0.32,3164,49,2285,90,35.2,4,571.2
31,100,100,0.55,0.32,3085,41,2372,95,32.5,4,593.0
32,100,100,0.55,0.32,3013,45,2440,98,30.7,4,610.0
33,100,100,0.55,0.32,2937,44,2517,99,29.7,4,629.2
34,100,100,0.55,0.32,2871,42,2585,97,29.6,4,646.2
35,100,100,0.55,0.32,2792,37,2669,102,27.4,4,667.2
36,100,100,0.55,0.32,2726,39,2733,105,26.0,4,683.2
37,100,100,0.55,0.32,2658,32,2808,115,23.1,4,702.0
38,100,100,0.55,0.32,2578,43,2877,110,23.4,4,719.2
39,100,100,0.55,0.32,2511,38,2949,112,22.4,4,737.2
40,100,100,0.55,0.32,2462,31,3005,118,20.9,4,751.2
41,100,100,0.55,0.32,2402,35,3061,116,20.7,4,765.2
42,100,100,0.55,0.32,2359,25,3114,117,20.2,4,778.5
43,100,100,0.55,0.32,2315,24,3159,118,19.6,4,789.8
44,100,100,0.55,0.32,2280,24,3194,118,19.3,4,798.5
45,100,100,0.55,0.32,2230,30,3238,116,19.2,4,809.5
46,100,100,0.55,0.32,2170,34,3294,121,17.9,4,823.5
47,100,100,0.55,0.32,2125,28,3345,119,17.9,4,836.2
48,100,100,0.55,0.32,2072,31,3395,122,17.0,4,848.8
49,100,100,0.55,0.32,2010,35,3453,123,16.3,4,863.2
50,100,100,0.55,0.32,1938,38,3522,123,15.8,4,880.5
51,100,100,0.55,0.32,1882,33,3583,126,14.9,4,895.8
52,100,100,0.55,0.32,1802,45,3651,137,13.2,4,912.8
53,100,100,0.55,0.32,1740,35,3723,140,12.4,4,930.8
54,100,100,0.55,0.32,1694,29,3775,140,12.1,4,943.8
55,100,100,0.55,0.32,1635,32,3831,141,11.6,4,957.8
56,100,100,0.55,0.32,1593,27,3878,139,11.5,4,969.5
57,100,100,0.55,0.32,1538,34,3926,139,11.1,4,981.5
58,100,100,0.55,0.32,1497,23,3978,144,10.4,4,994.5
59,100,100,0.55,0.32,1462,17,4019,141,10.4,4,1004.8
60,100,100,0.55,0.32,1436,17,4045,142,10.1,4,1011.2
61,100,100,0.55,0.32,1412,12,4074,144,9.8,4,1018.5
62,100,100,0.55,0.32,1400,8,4090,145,9.7,4,1022.5
63,100,100,0.55,0.32,1391,6,4101,145,9.6,4,1025.2
64,100,100,0.55,0.32,1375,11,4112,146,9.4,4,1028.0
65,100,100,0.55,0.32,1328,24,4146,148,9.0,4,1036.5
66,100,100,0.55,0.32,1274,29,4195,147,8.7,4,1048.8
67,100,100,0.55,0.32,1236,22,4240,155,8.0,4,1060.0
68,100,100,0.55,0.32,1186,29,4283,157,7.6,4,1070.8
69,100,100,0.55,0.32,1138,22,4338,155,7.3,4,1084.5
70,100,100,0.55,0.32,1116,12,4370,153,7.3,4,1092.5
71,100,100,0.55,0.32,1080,18,4400,153,7.1,4,1100.0
72,100,100,0.55,0.32,1060,12,4426,153,6.9,4,1106.5
73,100,100,0.55,0.32,1048,9,4441,153,6.8,4,1110.2
74,100,100,0.55,0.32,1025,14,4459,153,6.7,4,1114.8
75,100,100,0.55,0.32,994,19,4485,160,6.2,4,1121.2
76,100,100,0.55,0.32,981,6,4511,158,6.2,4,1127.8
77,100,100,0.55,0.32,970,6,4522,157,6.2,4,1130.5
78,100,100,0.55,0.32,951,9,4538,156,6.1,4,1134.5
79,100,100,0.55,0.32,944,5,4549,156,6.1,4,1137.2
80,100,100,0.55,0.32,936,6,4556,157,6.0,4,1139.0
81,100,100,0.55,0.32,909,13,4576,159,5.7,4,1144.0
82,100,100,0.55,0.32,895,7,4596,159,5.6,4,1149.0
