,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5447,54,0,20,272.4,0,0
1,100,100,0.55,0.32,5401,31,69,21,257.2,23,3.0
2,100,100,0.55,0.32,5341,39,121,22,242.8,19,6.4
3,100,100,0.55,0.32,5268,39,194,23,229.0,15,12.9
4,100,100,0.55,0.32,5208,37,256,29,179.6,12,21.3
5,100,100,0.55,0.32,5114,44,343,35,146.1,10,34.3
6,100,100,0.55,0.32,5065,31,405,36,140.7,8,50.6
7,100,100,0.55,0.32,5024,22,455,36,139.6,8,56.9
8,100,100,0.55,0.32,4999,16,486,37,135.1,8,60.8
9,100,100,0.55,0.32,4961,23,517,38,130.6,8,64.6
10,100,100,0.55,0.32,4929,17,555,38,129.7,7,79.3
11,100,100,0.55,0.32,4884,23,594,37,132.0,7,84.9
12,100,100,0.55,0.32,4815,34,652,40,120.4,7,93.1
13,100,100,0.55,0.32,4726,50,725,40,118.2,6,120.8
14,100,100,0.55,0.32,4634,40,827,41,113.0,6,137.8
15,100,100,0.55,0.32,4557,42,902,44,103.6,6,150.3
16,100,100,0.55,0.32,4461,56,984,48,92.9,6,164.0
17,100,100,0.55,0.32,4361,58,1082,54,80.8,6,180.3
18,100,100,0.55,0.32,4252,68,1181,56,75.9,6,196.8
19,100,100,0.55,0.32,4133,64,1304,57,72.5,6,217.3
20,100,100,0.55,0.32,4016,68,1417,66,60.8,6,236.2
21,100,100,0.55,0.32,3919,56,1526,67,58.5,6,254.3
22,100,100,0.55,0.32,3817,58,1626,73,52.3,6,271.0
23,100,100,0.55,0.32,3730,47,1724,74,50.4,5,344.8
24,100,100,0.55,0.32,3654,50,1797,78,46.8,5,359.4
25,100,100,0.55,0.32,3537,72,1892,79,44.8,5,378.4
26,100,100,0.55,0.32,3438,47,2016,85,40.4,5,403.2
27,100,100,0.55,0.32,3348,54,2099,98,34.2,5,419.8
28,100,100,0.55,0.32,3262,46,2193,93,35.1,5,438.6
29,100,100,0.55,0.32,3208,33,2260,91,35.3,5,452.0
30,100,100,0.55,0.32,3165,26,2310,98,32.3,5,462.0
31,100,100,0.55,0.32,3103,31,2367,98,31.7,5,473.4
32,100,100,0.55,0.32,3059,28,2414,99,30.9,5,482.8
33,100,100,0.55,0.32,3007,30,2464,102,29.5,5,492.8
34,100,100,0.55,0.32,2963,26,2512,103,28.8,5,502.4
35,100,100,0.55,0.32,2915,25,2561,104,28.0,5,512.2
36,100,100,0.55,0.32,2863,33,2605,107,26.8,5,521.0
37,100,100,0.55,0.32,2821,23,2657,110,25.6,5,531.4
38,100,100,0.55,0.32,2794,18,2689,108,25.9,5,537.8
39,100,100,0.55,0.32,2756,26,2719,110,25.1,5,543.8
40,100,100,0.55,0.32,2725,19,2757,110,24.8,5,551.4
41,100,100,0.55,0.32,2703,13,2785,112,24.1,5,557.0
42,100,100,0.55,0.32,2668,19,2814,110,24.3,5,562.8
43,100,100,0.55,0.32,2646,15,2840,111,23.8,5,568.0
44,100,100,0.55,0.32,2608,19,2874,112,23.3,5,574.8
45,100,100,0.55,0.32,2584,18,2899,112,23.1,5,579.8
46,100,100,0.55,0.32,2544,25,2932,114,22.3,5,586.4
47,100,100,0.55,0.32,2489,27,2985,117,21.3,5,597.0
48,100,100,0.55,0.32,2430,32,3039,115,21.1,5,607.8
49,100,100,0.55,0.32,2374,30,3097,118,20.1,5,619.4
50,100,100,0.55,0.32,2320,33,3148,118,19.7,5,629.6
51,100,100,0.55,0.32,2267,29,3205,120,18.9,5,641.0
52,100,100,0.55,0.32,2204,43,3254,128,17.2,5,650.8
53,100,100,0.55,0.32,2143,36,3322,128,16.7,5,664.4
54,100,100,0.55,0.32,2072,35,3394,135,15.3,5,678.8
55,100,100,0.55,0.32,2024,34,3443,136,14.9,5,688.6
56,100,100,0.55,0.32,1958,34,3509,135,14.5,5,701.8
57,100,100,0.55,0.32,1894,38,3569,135,14.0,5,713.8
58,100,100,0.55,0.32,1839,32,3630,134,13.7,5,726.0
59,100,100,0.55,0.32,1783,32,3686,137,13.0,5,737.2
