Step,AgentID,Width,Height,Density,Humidity ,Steps to fire up
66,"(0, 0)",100,100,0.55,0.32,0
66,"(0, 2)",100,100,0.55,0.32,0
66,"(0, 3)",100,100,0.55,0.32,0
66,"(0, 4)",100,100,0.55,0.32,0
66,"(0, 5)",100,100,0.55,0.32,0
66,"(0, 7)",100,100,0.55,0.32,0
66,"(0, 10)",100,100,0.55,0.32,0
66,"(0, 11)",100,100,0.55,0.32,0
66,"(0, 13)",100,100,0.55,0.32,0
66,"(0, 14)",100,100,0.55,0.32,0
66,"(0, 16)",100,100,0.55,0.32,0
66,"(0, 19)",100,100,0.55,0.32,0
66,"(0, 22)",100,100,0.55,0.32,0
66,"(0, 26)",100,100,0.55,0.32,0
66,"(0, 27)",100,100,0.55,0.32,0
66,"(0, 29)",100,100,0.55,0.32,0
66,"(0, 30)",100,100,0.55,0.32,0
66,"(0, 33)",100,100,0.55,0.32,0
66,"(0, 36)",100,100,0.55,0.32,0
66,"(0, 38)",100,100,0.55,0.32,0
66,"(0, 40)",100,100,0.55,0.32,0
66,"(0, 42)",100,100,0.55,0.32,0
66,"(0, 45)",100,100,0.55,0.32,0
66,"(0, 46)",100,100,0.55,0.32,0
66,"(0, 49)",100,100,0.55,0.32,0
66,"(0, 50)",100,100,0.55,0.32,0
66,"(0, 51)",100,100,0.55,0.32,0
66,"(0, 52)",100,100,0.55,0.32,0
66,"(0, 54)",100,100,0.55,0.32,0
66,"(0, 55)",100,100,0.55,0.32,0
66,"(0, 56)",100,100,0.55,0.32,0
66,"(0, 58)",100,100,0.55,0.32,0
66,"(0, 59)",100,100,0.55,0.32,0
66,"(0, 60)",100,100,0.55,0.32,0
66,"(0, 61)",100,100,0.55,0.32,0
66,"(0, 64)",100,100,0.55,0.32,0
66,"(0, 65)",100,100,0.55,0.32,0
66,"(0, 68)",100,100,0.55,0.32,0
66,"(0, 70)",100,100,0.55,0.32,0
66,"(0, 71)",100,100,0.55,0.32,0
66,"(0, 74)",100,100,0.55,0.32,0
66,"(0, 76)",100,100,0.55,0.32,0
66,"(0, 80)",100,100,0.55,0.32,0
66,"(0, 82)",100,100,0.55,0.32,0
66,"(0, 84)",100,100,0.55,0.32,0
66,"(0, 85)",100,100,0.55,0.32,0
66,"(0, 87)",100,100,0.55,0.32,0
66,"(0, 88)",100,100,0.55,0.32,0
66,"(0, 90)",100,100,0.55,0.32,0
66,"(0, 91)",100,100,0.55,0.32,0
66,"(0, 93)",100,100,0.55,0.32,0
66,"(0, 94)",100,100,0.55,0.32,0
66,"(0, 95)",100,100,0.55,0.32,0
66,"(0, 96)",100,100,0.55,0.32,0
66,"(0, 97)",100,100,0.55,0.32,0
66,"(0, 99)",100,100,0.55,0.32,0
66,"(1, 0)",100,100,0.55,0.32,1
66,"(1, 2)",100,100,0.55,0.32,1
66,"(1, 3)",100,100,0.55,0.32,1
66,"(1, 5)",100,100,0.55,0.32,1
66,"(1, 6)",100,100,0.55,0.32,-1
66,"(1, 7)",100,100,0.55,0.32,1
66,"(1, 12)",100,100,0.55,0.32,1
66,"(1, 13)",100,100,0.55,0.32,1
66,"(1, 15)",100,100,0.55,0.32,1
66,"(1, 16)",100,100,0.55,0.32,1
66,"(1, 17)",100,100,0.55,0.32,1
66,"(1, 20)",100,100,0.55,0.32,1
66,"(1, 22)",100,100,0.55,0.32,1
66,"(1, 23)",100,100,0.55,0.32,2
66,"(1, 24)",100,100,0.55,0.32,3
66,"(1, 29)",100,100,0.55,0.32,1
66,"(1, 30)",100,100,0.55,0.32,1
66,"(1, 33)",100,100,0.55,0.32,1
66,"(1, 34)",100,100,0.55,0.32,1
66,"(1, 35)",100,100,0.55,0.32,1
66,"(1, 36)",100,100,0.55,0.32,1
66,"(1, 37)",100,100,0.55,0.32,1
66,"(1, 38)",100,100,0.55,0.32,1
66,"(1, 40)",100,100,0.55,0.32,1
66,"(1, 42)",100,100,0.55,0.32,1
66,"(1, 43)",100,100,0.55,0.32,1
66,"(1, 45)",100,100,0.55,0.32,2
66,"(1, 47)",100,100,0.55,0.32,1
66,"(1, 49)",100,100,0.55,0.32,1
66,"(1, 50)",100,100,0.55,0.32,1
66,"(1, 52)",100,100,0.55,0.32,1
66,"(1, 53)",100,100,0.55,0.32,1
66,"(1, 56)",100,100,0.55,0.32,1
66,"(1, 59)",100,100,0.55,0.32,1
66,"(1, 61)",100,100,0.55,0.32,1
66,"(1, 62)",100,100,0.55,0.32,2
66,"(1, 67)",100,100,0.55,0.32,1
66,"(1, 68)",100,100,0.55,0.32,1
66,"(1, 72)",100,100,0.55,0.32,3
66,"(1, 74)",100,100,0.55,0.32,1
66,"(1, 75)",100,100,0.55,0.32,1
66,"(1, 78)",100,100,0.55,0.32,1
66,"(1, 79)",100,100,0.55,0.32,1
66,"(1, 82)",100,100,0.55,0.32,10
66,"(1, 83)",100,100,0.55,0.32,10
66,"(1, 84)",100,100,0.55,0.32,1
66,"(1, 85)",100,100,0.55,0.32,2
66,"(1, 87)",100,100,0.55,0.32,1
66,"(1, 88)",100,100,0.55,0.32,1
66,"(1, 89)",100,100,0.55,0.32,1
66,"(1, 90)",100,100,0.55,0.32,1
66,"(1, 96)",100,100,0.55,0.32,1
66,"(1, 97)",100,100,0.55,0.32,1
66,"(1, 98)",100,100,0.55,0.32,1
66,"(1, 99)",100,100,0.55,0.32,1
66,"(2, 0)",100,100,0.55,0.32,1
66,"(2, 1)",100,100,0.55,0.32,1
66,"(2, 2)",100,100,0.55,0.32,1
66,"(2, 6)",100,100,0.55,0.32,2
66,"(2, 7)",100,100,0.55,0.32,1
66,"(2, 10)",100,100,0.55,0.32,2
66,"(2, 12)",100,100,0.55,0.32,1
66,"(2, 13)",100,100,0.55,0.32,1
66,"(2, 14)",100,100,0.55,0.32,1
66,"(2, 15)",100,100,0.55,0.32,1
66,"(2, 16)",100,100,0.55,0.32,1
66,"(2, 17)",100,100,0.55,0.32,1
66,"(2, 18)",100,100,0.55,0.32,2
66,"(2, 20)",100,100,0.55,0.32,1
66,"(2, 22)",100,100,0.55,0.32,2
66,"(2, 23)",100,100,0.55,0.32,2
66,"(2, 24)",100,100,0.55,0.32,3
66,"(2, 26)",100,100,0.55,0.32,7
66,"(2, 28)",100,100,0.55,0.32,-1
66,"(2, 30)",100,100,0.55,0.32,2
66,"(2, 31)",100,100,0.55,0.32,2
66,"(2, 33)",100,100,0.55,0.32,1
66,"(2, 35)",100,100,0.55,0.32,1
66,"(2, 36)",100,100,0.55,0.32,1
66,"(2, 39)",100,100,0.55,0.32,1
66,"(2, 40)",100,100,0.55,0.32,2
66,"(2, 45)",100,100,0.55,0.32,2
66,"(2, 46)",100,100,0.55,0.32,1
66,"(2, 47)",100,100,0.55,0.32,1
66,"(2, 49)",100,100,0.55,0.32,1
66,"(2, 50)",100,100,0.55,0.32,1
66,"(2, 52)",100,100,0.55,0.32,1
66,"(2, 55)",100,100,0.55,0.32,2
66,"(2, 56)",100,100,0.55,0.32,3
66,"(2, 57)",100,100,0.55,0.32,2
66,"(2, 58)",100,100,0.55,0.32,1
66,"(2, 59)",100,100,0.55,0.32,1
66,"(2, 60)",100,100,0.55,0.32,1
66,"(2, 61)",100,100,0.55,0.32,2
66,"(2, 62)",100,100,0.55,0.32,2
66,"(2, 64)",100,100,0.55,0.32,3
66,"(2, 66)",100,100,0.55,0.32,1
66,"(2, 67)",100,100,0.55,0.32,1
66,"(2, 68)",100,100,0.55,0.32,1
66,"(2, 69)",100,100,0.55,0.32,2
66,"(2, 70)",100,100,0.55,0.32,2
66,"(2, 71)",100,100,0.55,0.32,2
66,"(2, 74)",100,100,0.55,0.32,1
66,"(2, 81)",100,100,0.55,0.32,9
66,"(2, 82)",100,100,0.55,0.32,9
66,"(2, 86)",100,100,0.55,0.32,1
66,"(2, 89)",100,100,0.55,0.32,1
66,"(2, 90)",100,100,0.55,0.32,1
66,"(2, 91)",100,100,0.55,0.32,-1
66,"(2, 93)",100,100,0.55,0.32,3
66,"(2, 94)",100,100,0.55,0.32,2
66,"(2, 95)",100,100,0.55,0.32,2
66,"(2, 97)",100,100,0.55,0.32,1
66,"(2, 98)",100,100,0.55,0.32,1
66,"(3, 1)",100,100,0.55,0.32,1
66,"(3, 2)",100,100,0.55,0.32,1
66,"(3, 4)",100,100,0.55,0.32,6
66,"(3, 9)",100,100,0.55,0.32,2
66,"(3, 10)",100,100,0.55,0.32,2
66,"(3, 11)",100,100,0.55,0.32,2
66,"(3, 12)",100,100,0.55,0.32,2
