,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5352,57,0,31,172.6,0,0
1,100,100,0.55,0.32,5282,39,88,33,160.1,23,3.8
2,100,100,0.55,0.32,5187,44,178,33,157.2,13,13.7
3,100,100,0.55,0.32,5110,44,255,38,134.5,12,21.2
4,100,100,0.55,0.32,5030,33,346,39,129.0,12,28.8
5,100,100,0.55,0.32,4977,37,395,42,118.5,12,32.9
6,100,100,0.55,0.32,4907,35,467,42,116.8,10,46.7
7,100,100,0.55,0.32,4853,30,526,42,115.5,9,58.4
8,100,100,0.55,0.32,4797,36,576,44,109.0,9,64.0
9,100,100,0.55,0.32,4708,43,658,50,94.2,9,73.1
10,100,100,0.55,0.32,4656,29,724,43,108.3,9,80.4
11,100,100,0.55,0.32,4597,35,777,49,93.8,9,86.3
12,100,100,0.55,0.32,4548,26,835,48,94.8,9,92.8
13,100,100,0.55,0.32,4495,32,882,48,93.6,9,98.0
14,100,100,0.55,0.32,4441,30,938,49,90.6,7,134.0
15,100,100,0.55,0.32,4356,45,1008,57,76.4,7,144.0
16,100,100,0.55,0.32,4288,36,1085,55,78.0,7,155.0
17,100,100,0.55,0.32,4244,21,1144,57,74.5,6,190.7
18,100,100,0.55,0.32,4190,22,1197,56,74.8,6,199.5
19,100,100,0.55,0.32,4151,24,1234,60,69.2,6,205.7
20,100,100,0.55,0.32,4120,18,1271,56,73.6,5,254.2
21,100,100,0.55,0.32,4089,20,1300,59,69.3,5,260.0
22,100,100,0.55,0.32,4055,19,1335,59,68.7,5,267.0
23,100,100,0.55,0.32,4024,19,1366,63,63.9,5,273.2
24,100,100,0.55,0.32,3987,18,1404,62,64.3,5,280.8
25,100,100,0.55,0.32,3956,17,1436,61,64.9,5,287.2
26,100,100,0.55,0.32,3928,17,1464,62,63.4,5,292.8
27,100,100,0.55,0.32,3906,16,1487,63,62.0,5,297.4
28,100,100,0.55,0.32,3862,28,1519,68,56.8,5,303.8
29,100,100,0.55,0.32,3804,36,1569,72,52.8,5,313.8
30,100,100,0.55,0.32,3724,39,1646,70,53.2,5,329.2
31,100,100,0.55,0.32,3665,32,1712,71,51.6,5,342.4
32,100,100,0.55,0.32,3596,41,1772,72,49.9,5,354.4
33,100,100,0.55,0.32,3528,35,1846,74,47.7,5,369.2
34,100,100,0.55,0.32,3488,20,1901,72,48.4,5,380.2
35,100,100,0.55,0.32,3448,26,1935,76,45.4,5,387.0
36,100,100,0.55,0.32,3398,26,1985,78,43.6,5,397.0
37,100,100,0.55,0.32,3335,38,2036,81,41.2,5,407.2
38,100,100,0.55,0.32,3296,21,2092,77,42.8,5,418.4
39,100,100,0.55,0.32,3245,26,2138,78,41.6,5,427.6
40,100,100,0.55,0.32,3204,24,2181,78,41.1,5,436.2
41,100,100,0.55,0.32,3170,16,2223,80,39.6,5,444.6
42,100,100,0.55,0.32,3129,20,2260,82,38.2,5,452.0
43,100,100,0.55,0.32,3105,18,2286,82,37.9,5,457.2
44,100,100,0.55,0.32,3071,19,2319,81,37.9,5,463.8
45,100,100,0.55,0.32,3030,19,2360,82,37.0,5,472.0
46,100,100,0.55,0.32,3002,14,2393,83,36.2,5,478.6
47,100,100,0.55,0.32,2975,15,2419,84,35.4,5,483.8
48,100,100,0.55,0.32,2943,16,2450,85,34.6,5,490.0
49,100,100,0.55,0.32,2921,15,2473,82,35.6,5,494.6
50,100,100,0.55,0.32,2882,19,2508,87,33.1,5,501.6
51,100,100,0.55,0.32,2854,20,2535,82,34.8,5,507.0
52,100,100,0.55,0.32,2813,23,2573,84,33.5,5,514.6
53,100,100,0.55,0.32,2729,37,2643,89,30.7,5,528.6
54,100,100,0.55,0.32,2655,46,2708,94,28.2,5,541.6
55,100,100,0.55,0.32,2578,43,2788,96,26.9,5,557.6
56,100,100,0.55,0.32,2507,38,2864,98,25.6,5,572.8
57,100,100,0.55,0.32,2416,54,2939,102,23.7,5,587.8
58,100,100,0.55,0.32,2320,56,3033,107,21.7,5,606.6
