,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5489,62,0,26,211.1,0,0
1,100,100,0.55,0.32,5412,44,95,28,193.3,17,5.6
2,100,100,0.55,0.32,5341,39,171,32,166.9,12,14.2
3,100,100,0.55,0.32,5272,47,232,33,159.8,9,25.8
4,100,100,0.55,0.32,5209,31,311,35,148.8,8,38.9
5,100,100,0.55,0.32,5138,44,369,37,138.9,8,46.1
6,100,100,0.55,0.32,5063,41,447,34,148.9,8,55.9
7,100,100,0.55,0.32,4988,39,524,41,121.7,8,65.5
8,100,100,0.55,0.32,4910,49,592,43,114.2,7,84.6
9,100,100,0.55,0.32,4844,35,672,40,121.1,7,96.0
10,100,100,0.55,0.32,4756,49,746,47,101.2,6,124.3
11,100,100,0.55,0.32,4697,38,816,50,93.9,6,136.0
12,100,100,0.55,0.32,4616,44,891,57,81.0,6,148.5
13,100,100,0.55,0.32,4544,34,973,56,81.1,6,162.2
14,100,100,0.55,0.32,4514,18,1019,55,82.1,6,169.8
15,100,100,0.55,0.32,4460,32,1059,60,74.3,6,176.5
16,100,100,0.55,0.32,4418,24,1109,61,72.4,6,184.8
17,100,100,0.55,0.32,4380,22,1149,63,69.5,6,191.5
18,100,100,0.55,0.32,4329,30,1192,69,62.7,6,198.7
19,100,100,0.55,0.32,4268,33,1250,69,61.9,6,208.3
20,100,100,0.55,0.32,4206,37,1308,72,58.4,6,218.0
21,100,100,0.55,0.32,4140,34,1377,75,55.2,6,229.5
22,100,100,0.55,0.32,4079,34,1438,72,56.7,6,239.7
23,100,100,0.55,0.32,4024,33,1494,74,54.4,6,249.0
24,100,100,0.55,0.32,3985,23,1543,75,53.1,6,257.2
25,100,100,0.55,0.32,3927,30,1594,75,52.4,6,265.7
26,100,100,0.55,0.32,3852,42,1657,76,50.7,6,276.2
27,100,100,0.55,0.32,3786,40,1725,79,47.9,6,287.5
28,100,100,0.55,0.32,3732,39,1780,80,46.6,6,296.7
29,100,100,0.55,0.32,3665,36,1850,84,43.6,6,308.3
30,100,100,0.55,0.32,3611,31,1909,90,40.1,6,318.2
31,100,100,0.55,0.32,3539,38,1974,93,38.1,6,329.0
32,100,100,0.55,0.32,3467,32,2052,94,36.9,6,342.0
33,100,100,0.55,0.32,3432,21,2098,94,36.5,6,349.7
34,100,100,0.55,0.32,3401,21,2129,96,35.4,6,354.8
35,100,100,0.55,0.32,3352,22,2177,95,35.3,6,362.8
36,100,100,0.55,0.32,3314,24,2213,96,34.5,6,368.8
37,100,100,0.55,0.32,3263,35,2253,97,33.6,6,375.5
38,100,100,0.55,0.32,3195,36,2320,102,31.3,6,386.7
39,100,100,0.55,0.32,3135,31,2385,101,31.0,6,397.5
40,100,100,0.55,0.32,3049,42,2460,106,28.8,6,410.0
41,100,100,0.55,0.32,2944,53,2554,108,27.3,6,425.7
42,100,100,0.55,0.32,2847,52,2652,117,24.3,6,442.0
43,100,100,0.55,0.32,2752,53,2746,115,23.9,6,457.7
44,100,100,0.55,0.32,2658,52,2841,116,22.9,6,473.5
45,100,100,0.55,0.32,2559,62,2930,117,21.9,6,488.3
46,100,100,0.55,0.32,2491,39,3021,121,20.6,6,503.5
47,100,100,0.55,0.32,2433,35,3083,118,20.6,6,513.8
48,100,100,0.55,0.32,2354,47,3150,119,19.8,6,525.0
49,100,100,0.55,0.32,2264,49,3238,125,18.1,6,539.7
50,100,100,0.55,0.32,2187,47,3317,126,17.4,6,552.8
51,100,100,0.55,0.32,2129,33,3389,123,17.3,6,564.8
52,100,100,0.55,0.32,2062,34,3455,126,16.4,5,691.0
53,100,100,0.55,0.32,1997,36,3518,131,15.2,5,703.6
54,100,100,0.55,0.32,1930,35,3586,131,14.7,5,717.2
55,100,100,0.55,0.32,1882,33,3636,139,13.5,5,727.2
56,100,100,0.55,0.32,1830,30,3691,138,13.3,5,738.2
57,100,100,0.55,0.32,1779,22,3750,138,12.9,5,750.0
58,100,100,0.55,0.32,1751,14,3786,138,12.7,5,757.2
59,100,100,0.55,0.32,1746,4,3801,138,12.7,5,760.2
60,100,100,0.55,0.32,1718,15,3818,138,12.4,5,763.6
61,100,100,0.55,0.32,1693,13,3845,138,12.3,5,769.0
62,100,100,0.55,0.32,1674,12,3865,140,12.0,5,773.0
63,100,100,0.55,0.32,1653,14,3884,140,11.8,5,776.8
64,100,100,0.55,0.32,1596,28,3927,142,11.2,5,785.4
65,100,100,0.55,0.32,1555,27,3969,144,10.8,5,793.8
66,100,100,0.55,0.32,1483,35,4033,153,9.7,5,806.6
67,100,100,0.55,0.32,1415,35,4101,154,9.2,5,820.2
68,100,100,0.55,0.32,1373,17,4161,154,8.9,5,832.2
69,100,100,0.55,0.32,1343,20,4188,153,8.8,5,837.6
70,100,100,0.55,0.32,1312,18,4221,159,8.3,5,844.2
71,100,100,0.55,0.32,1272,22,4257,154,8.3,5,851.4
72,100,100,0.55,0.32,1237,18,4296,157,7.9,5,859.2
73,100,100,0.55,0.32,1226,6,4319,154,8.0,5,863.8
74,100,100,0.55,0.32,1219,2,4330,155,7.9,5,866.0
75,100,100,0.55,0.32,1216,3,4332,155,7.8,5,866.4
76,100,100,0.55,0.32,1210,4,4337,156,7.8,5,867.4
77,100,100,0.55,0.32,1202,3,4346,154,7.8,5,869.2
78,100,100,0.55,0.32,1198,3,4350,154,7.8,5,870.0
79,100,100,0.55,0.32,1195,3,4353,154,7.8,5,870.6
80,100,100,0.55,0.32,1192,2,4357,154,7.7,5,871.4
81,100,100,0.55,0.32,1188,4,4359,154,7.7,5,871.8
82,100,100,0.55,0.32,1184,3,4364,154,7.7,5,872.8
83,100,100,0.55,0.32,1180,3,4368,154,7.7,5,873.6
84,100,100,0.55,0.32,1173,5,4373,154,7.6,5,874.6
85,100,100,0.55,0.32,1164,6,4381,155,7.5,5,876.2
86,100,100,0.55,0.32,1149,8,4394,155,7.4,5,878.8
87,100,100,0.55,0.32,1122,15,4414,159,7.1,5,882.8
88,100,100,0.55,0.32,1103,11,4437,163,6.8,5,887.4
89,100,100,0.55,0.32,1069,16,4466,162,6.6,5,893.2
90,100,100,0.55,0.32,1036,18,4497,163,6.4,5,899.4
91,100,100,0.55,0.32,1015,12,4524,164,6.2,5,904.8
92,100,100,0.55,0.32,990,14,4547,165,6.0,5,909.4
93,100,100,0.55,0.32,973,13,4565,167,5.8,5,913.0
94,100,100,0.55,0.32,942,15,4594,167,5.6,5,918.8
95,100,100,0.55,0.32,928,10,4613,166,5.6,5,922.6
96,100,100,0.55,0.32,913,9,4629,169,5.4,5,925.8
97,100,100,0.55,0.32,906,4,4641,169,5.4,5,928.2
98,100,100,0.55,0.32,903,3,4645,170,5.3,5,929.0
99,100,100,0.55,0.32,896,4,4651,170,5.3,5,930.2
100,100,100,0.55,0.32,881,8,4662,171,5.2,5,932.4
101,100,100,0.55,0.32,863,9,4679,170,5.1,5,935.8
102,100,100,0.55,0.32,849,7,4695,170,5.0,5,939.0
103,100,100,0.55,0.32,845,1,4705,171,4.9,5,941.0
104,100,100,0.55,0.32,841,3,4707,171,4.9,5,941.4
105,100,100,0.55,0.32,834,5,4712,172,4.8,5,942.4
106,100,100,0.55,0.32,830,3,4718,173,4.8,5,943.6
107,100,100,0.55,0.32,817,9,4725,175,4.7,5,945.0
108,100,100,0.55,0.32,807,3,4741,175,4.6,5,948.2
109,100,100,0.55,0.32,803,3,4745,175,4.6,5,949.0
110,100,100,0.55,0.32,799,1,4751,174,4.6,5,950.2
111,100,100,0.55,0.32,799,0,4752,174,4.6,5,950.4
