,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5412,50,0,29,186.6,0,0
1,100,100,0.55,0.32,5350,30,82,29,184.5,25,3.3
2,100,100,0.55,0.32,5302,22,138,30,176.7,20,6.9
3,100,100,0.55,0.32,5267,26,169,32,164.6,19,8.9
4,100,100,0.55,0.32,5238,20,204,30,174.6,19,10.7
5,100,100,0.55,0.32,5169,40,253,34,152.0,19,13.3
6,100,100,0.55,0.32,5128,27,307,34,150.8,17,18.1
7,100,100,0.55,0.32,5073,31,358,38,133.5,15,23.9
8,100,100,0.55,0.32,5040,22,400,36,140.0,14,28.6
9,100,100,0.55,0.32,4980,36,446,40,124.5,13,34.3
10,100,100,0.55,0.32,4928,30,504,42,117.3,13,38.8
11,100,100,0.55,0.32,4853,47,562,42,115.5,13,43.2
12,100,100,0.55,0.32,4782,37,643,45,106.3,13,49.5
13,100,100,0.55,0.32,4729,32,701,46,102.8,13,53.9
14,100,100,0.55,0.32,4688,26,748,48,97.7,12,62.3
15,100,100,0.55,0.32,4616,42,804,51,90.5,12,67.0
16,100,100,0.55,0.32,4566,28,868,53,86.2,12,72.3
17,100,100,0.55,0.32,4537,19,906,51,89.0,12,75.5
18,100,100,0.55,0.32,4483,32,947,54,83.0,12,78.9
19,100,100,0.55,0.32,4404,39,1019,55,80.1,12,84.9
20,100,100,0.55,0.32,4353,28,1081,55,79.1,12,90.1
21,100,100,0.55,0.32,4305,25,1132,53,81.2,12,94.3
22,100,100,0.55,0.32,4257,28,1177,58,73.4,12,98.1
23,100,100,0.55,0.32,4202,35,1225,59,71.2,12,102.1
24,100,100,0.55,0.32,4131,37,1294,67,61.7,12,107.8
25,100,100,0.55,0.32,4062,43,1357,66,61.5,12,113.1
26,100,100,0.55,0.32,3997,37,1428,69,57.9,12,119.0
27,100,100,0.55,0.32,3925,45,1492,72,54.5,12,124.3
28,100,100,0.55,0.32,3851,41,1570,72,53.5,12,130.8
29,100,100,0.55,0.32,3773,39,1650,76,49.6,12,137.5
30,100,100,0.55,0.32,3698,45,1719,82,45.1,12,143.2
31,100,100,0.55,0.32,3625,42,1795,85,42.6,12,149.6
32,100,100,0.55,0.32,3586,21,1855,82,43.7,11,168.6
33,100,100,0.55,0.32,3559,12,1891,78,45.6,11,171.9
34,100,100,0.55,0.32,3535,15,1912,79,44.7,11,173.8
35,100,100,0.55,0.32,3498,21,1943,81,43.2,11,176.6
36,100,100,0.55,0.32,3445,22,1995,79,43.6,11,181.4
37,100,100,0.55,0.32,3396,30,2036,85,40.0,11,185.1
38,100,100,0.55,0.32,3343,30,2089,83,40.3,11,189.9
39,100,100,0.55,0.32,3281,39,2142,84,39.1,11,194.7
40,100,100,0.55,0.32,3214,38,2210,84,38.3,11,200.9
41,100,100,0.55,0.32,3132,48,2282,89,35.2,11,207.5
42,100,100,0.55,0.32,3064,44,2354,88,34.8,11,214.0
43,100,100,0.55,0.32,3006,29,2427,89,33.8,11,220.6
44,100,100,0.55,0.32,2926,39,2497,90,32.5,11,227.0
45,100,100,0.55,0.32,2867,38,2557,92,31.2,11,232.5
46,100,100,0.55,0.32,2777,52,2633,94,29.5,11,239.4
47,100,100,0.55,0.32,2654,60,2748,100,26.5,11,249.8
48,100,100,0.55,0.32,2567,49,2846,103,24.9,11,258.7
49,100,100,0.55,0.32,2472,52,2938,103,24.0,11,267.1
50,100,100,0.55,0.32,2383,44,3035,105,22.7,11,275.9
51,100,100,0.55,0.32,2288,57,3117,105,21.8,11,283.4
52,100,100,0.55,0.32,2168,75,3219,112,19.4,11,292.6
53,100,100,0.55,0.32,2047,50,3365,110,18.6,11,305.9
54,100,100,0.55,0.32,1967,47,3448,114,17.3,11,313.5
55,100,100,0.55,0.32,1848,53,3561,119,15.5,11,323.7
56,100,100,0.55,0.32,1760,49,3653,123,14.3,11,332.1
57,100,100,0.55,0.32,1667,45,3750,120,13.9,11,340.9
58,100,100,0.55,0.32,1613,28,3821,119,13.6,11,347.4
59,100,100,0.55,0.32,1585,20,3857,122,13.0,11,350.6
60,100,100,0.55,0.32,1537,30,3895,129,11.9,11,354.1
61,100,100,0.55,0.32,1463,46,3953,130,11.3,11,359.4
62,100,100,0.55,0.32,1362,48,4052,133,10.2,11,368.4
63,100,100,0.55,0.32,1293,40,4129,138,9.4,11,375.4
64,100,100,0.55,0.32,1219,42,4201,138,8.8,11,381.9
65,100,100,0.55,0.32,1149,37,4276,142,8.1,11,388.7
66,100,100,0.55,0.32,1114,19,4329,135,8.3,11,393.5
67,100,100,0.55,0.32,1098,11,4353,135,8.1,11,395.7
68,100,100,0.55,0.32,1074,15,4373,138,7.8,11,397.5
69,100,100,0.55,0.32,1044,14,4404,140,7.5,11,400.4
70,100,100,0.55,0.32,1022,8,4432,138,7.4,11,402.9
71,100,100,0.55,0.32,988,20,4454,140,7.1,11,404.9
72,100,100,0.55,0.32,944,21,4497,143,6.6,11,408.8
73,100,100,0.55,0.32,914,17,4531,143,6.4,11,411.9
74,100,100,0.55,0.32,891,14,4557,144,6.2,11,414.3
75,100,100,0.55,0.32,858,25,4579,145,5.9,11,416.3
76,100,100,0.55,0.32,834,13,4615,144,5.8,11,419.5
77,100,100,0.55,0.32,812,10,4640,147,5.5,11,421.8
78,100,100,0.55,0.32,803,5,4654,147,5.5,11,423.1
79,100,100,0.55,0.32,801,1,4660,147,5.4,11,423.6
80,100,100,0.55,0.32,799,2,4661,147,5.4,11,423.7
81,100,100,0.55,0.32,798,0,4664,146,5.5,11,424.0
