,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5458,56,0,28,194.9,0,0
1,100,100,0.55,0.32,5379,43,92,25,215.2,20,4.6
2,100,100,0.55,0.32,5307,41,166,28,189.5,15,11.1
3,100,100,0.55,0.32,5235,36,243,33,158.6,12,20.2
4,100,100,0.55,0.32,5164,38,312,33,156.5,11,28.4
5,100,100,0.55,0.32,5093,36,385,38,134.0,8,48.1
6,100,100,0.55,0.32,5031,34,449,35,143.7,7,64.1
7,100,100,0.55,0.32,4955,43,516,38,130.4,6,86.0
8,100,100,0.55,0.32,4887,42,585,43,113.7,5,117.0
9,100,100,0.55,0.32,4818,34,662,42,114.7,5,132.4
10,100,100,0.55,0.32,4753,38,723,44,108.0,5,144.6
11,100,100,0.55,0.32,4694,31,789,46,102.0,5,157.8
12,100,100,0.55,0.32,4650,31,833,49,94.9,5,166.6
13,100,100,0.55,0.32,4607,30,877,47,98.0,5,175.4
14,100,100,0.55,0.32,4554,33,927,49,92.9,5,185.4
15,100,100,0.55,0.32,4462,46,1006,52,85.8,5,201.2
16,100,100,0.55,0.32,4396,34,1084,50,87.9,5,216.8
17,100,100,0.55,0.32,4314,41,1159,53,81.4,5,231.8
18,100,100,0.55,0.32,4248,43,1223,54,78.7,5,244.6
19,100,100,0.55,0.32,4161,43,1310,53,78.5,5,262.0
20,100,100,0.55,0.32,4087,40,1387,58,70.5,5,277.4
21,100,100,0.55,0.32,3994,50,1470,63,63.4,5,294.0
22,100,100,0.55,0.32,3909,41,1564,64,61.1,5,312.8
23,100,100,0.55,0.32,3830,42,1642,68,56.3,5,328.4
24,100,100,0.55,0.32,3769,31,1714,68,55.4,5,342.8
25,100,100,0.55,0.32,3718,31,1765,65,57.2,5,353.0
26,100,100,0.55,0.32,3668,33,1813,68,53.9,5,362.6
27,100,100,0.55,0.32,3618,29,1867,70,51.7,5,373.4
28,100,100,0.55,0.32,3567,37,1910,72,49.5,5,382.0
29,100,100,0.55,0.32,3508,34,1972,70,50.1,5,394.4
30,100,100,0.55,0.32,3463,27,2024,72,48.1,5,404.8
31,100,100,0.55,0.32,3373,52,2089,83,40.6,5,417.8
32,100,100,0.55,0.32,3295,40,2179,78,42.2,5,435.8
33,100,100,0.55,0.32,3229,41,2244,81,39.9,5,448.8
34,100,100,0.55,0.32,3154,39,2321,83,38.0,5,464.2
35,100,100,0.55,0.32,3072,52,2390,84,36.6,5,478.0
36,100,100,0.55,0.32,2971,57,2486,93,31.9,5,497.2
37,100,100,0.55,0.32,2857,60,2597,96,29.8,5,519.4
38,100,100,0.55,0.32,2734,67,2713,97,28.2,5,542.6
39,100,100,0.55,0.32,2646,53,2815,101,26.2,4,703.8
40,100,100,0.55,0.32,2562,48,2904,101,25.4,4,726.0
41,100,100,0.55,0.32,2493,40,2981,102,24.4,4,745.2
42,100,100,0.55,0.32,2413,38,3063,104,23.2,4,765.8
43,100,100,0.55,0.32,2355,39,3120,111,21.2,4,780.0
44,100,100,0.55,0.32,2275,41,3198,111,20.5,4,799.5
45,100,100,0.55,0.32,2230,25,3259,108,20.6,4,814.8
46,100,100,0.55,0.32,2184,23,3307,109,20.0,4,826.8
47,100,100,0.55,0.32,2110,31,3373,116,18.2,4,843.2
48,100,100,0.55,0.32,2052,26,3436,117,17.5,4,859.0
49,100,100,0.55,0.32,1995,33,3486,118,16.9,4,871.5
50,100,100,0.55,0.32,1934,35,3545,118,16.4,4,886.2
51,100,100,0.55,0.32,1840,52,3622,122,15.1,4,905.5
52,100,100,0.55,0.32,1733,61,3720,129,13.4,4,930.0
53,100,100,0.55,0.32,1614,69,3831,132,12.2,4,957.8
54,100,100,0.55,0.32,1489,84,3941,136,10.9,4,985.2
55,100,100,0.55,0.32,1346,74,4094,142,9.5,4,1023.5
56,100,100,0.55,0.32,1231,59,4224,153,8.0,4,1056.0
57,100,100,0.55,0.32,1142,53,4319,150,7.6,4,1079.8
58,100,100,0.55,0.32,1052,48,4414,154,6.8,4,1103.5
59,100,100,0.55,0.32,971,50,4493,155,6.3,4,1123.2
60,100,100,0.55,0.32,894,46,4574,163,5.5,4,1143.5
61,100,100,0.55,0.32,823,43,4648,167,4.9,4,1162.0
62,100,100,0.55,0.32,778,32,4704,163,4.8,4,1176.0
63,100,100,0.55,0.32,711,37,4766,172,4.1,4,1191.5
64,100,100,0.55,0.32,636,36,4842,168,3.8,4,1210.5
65,100,100,0.55,0.32,609,12,4893,167,3.6,4,1223.2
66,100,100,0.55,0.32,602,3,4909,165,3.6,4,1227.2
67,100,100,0.55,0.32,599,1,4914,164,3.7,4,1228.5
68,100,100,0.55,0.32,599,0,4915,164,3.7,4,1228.8
