,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5378,50,0,35,153.7,0,0
1,100,100,0.55,0.32,5318,33,77,36,147.7,20,3.9
2,100,100,0.55,0.32,5258,31,139,38,138.4,14,9.9
3,100,100,0.55,0.32,5181,46,201,39,132.8,14,14.4
4,100,100,0.55,0.32,5089,55,284,44,115.7,13,21.8
5,100,100,0.55,0.32,4972,59,397,45,110.5,13,30.5
6,100,100,0.55,0.32,4873,54,501,53,91.9,11,45.5
7,100,100,0.55,0.32,4802,42,584,53,90.6,9,64.9
8,100,100,0.55,0.32,4709,49,670,56,84.1,8,83.8
9,100,100,0.55,0.32,4652,36,740,57,81.6,8,92.5
10,100,100,0.55,0.32,4594,31,803,58,79.2,8,100.4
11,100,100,0.55,0.32,4539,32,857,55,82.5,8,107.1
12,100,100,0.55,0.32,4494,25,909,58,77.5,8,113.6
13,100,100,0.55,0.32,4445,25,958,60,74.1,8,119.8
14,100,100,0.55,0.32,4400,31,997,62,71.0,7,142.4
15,100,100,0.55,0.32,4361,25,1042,62,70.3,7,148.9
16,100,100,0.55,0.32,4323,22,1083,63,68.6,7,154.7
17,100,100,0.55,0.32,4272,32,1124,68,62.8,7,160.6
18,100,100,0.55,0.32,4208,33,1187,67,62.8,7,169.6
19,100,100,0.55,0.32,4134,39,1255,75,55.1,7,179.3
20,100,100,0.55,0.32,4070,36,1322,71,57.3,7,188.9
21,100,100,0.55,0.32,4002,43,1383,71,56.4,7,197.6
22,100,100,0.55,0.32,3923,44,1461,76,51.6,7,208.7
23,100,100,0.55,0.32,3813,59,1556,78,48.9,7,222.3
24,100,100,0.55,0.32,3707,58,1663,83,44.7,7,237.6
25,100,100,0.55,0.32,3603,51,1774,86,41.9,7,253.4
26,100,100,0.55,0.32,3515,50,1863,88,39.9,7,266.1
27,100,100,0.55,0.32,3430,51,1947,88,39.0,7,278.1
28,100,100,0.55,0.32,3343,51,2034,90,37.1,7,290.6
29,100,100,0.55,0.32,3263,51,2114,94,34.7,7,302.0
30,100,100,0.55,0.32,3156,59,2213,96,32.9,7,316.1
31,100,100,0.55,0.32,3039,66,2323,101,30.1,7,331.9
32,100,100,0.55,0.32,2957,47,2424,102,29.0,7,346.3
33,100,100,0.55,0.32,2892,36,2500,109,26.5,7,357.1
34,100,100,0.55,0.32,2849,21,2558,103,27.7,7,365.4
35,100,100,0.55,0.32,2810,26,2592,105,26.8,7,370.3
36,100,100,0.55,0.32,2779,20,2629,104,26.7,7,375.6
37,100,100,0.55,0.32,2755,11,2662,104,26.5,7,380.3
38,100,100,0.55,0.32,2736,8,2684,103,26.6,7,383.4
39,100,100,0.55,0.32,2714,14,2700,104,26.1,7,385.7
40,100,100,0.55,0.32,2683,23,2722,105,25.6,7,388.9
41,100,100,0.55,0.32,2631,25,2772,108,24.4,7,396.0
42,100,100,0.55,0.32,2561,33,2834,110,23.3,7,404.9
43,100,100,0.55,0.32,2508,32,2888,114,22.0,7,412.6
44,100,100,0.55,0.32,2448,29,2951,113,21.7,7,421.6
45,100,100,0.55,0.32,2404,21,3003,112,21.5,7,429.0
46,100,100,0.55,0.32,2362,26,3040,110,21.5,7,434.3
47,100,100,0.55,0.32,2323,26,3079,115,20.2,7,439.9
48,100,100,0.55,0.32,2280,23,3125,114,20.0,7,446.4
49,100,100,0.55,0.32,2235,29,3164,115,19.4,7,452.0
50,100,100,0.55,0.32,2181,26,3221,117,18.6,7,460.1
51,100,100,0.55,0.32,2148,20,3260,119,18.1,7,465.7
52,100,100,0.55,0.32,2106,27,3295,123,17.1,7,470.7
53,100,100,0.55,0.32,2044,32,3352,129,15.8,7,478.9
54,100,100,0.55,0.32,2009,22,3397,127,15.8,7,485.3
55,100,100,0.55,0.32,1979,18,3431,126,15.7,7,490.1
56,100,100,0.55,0.32,1948,20,3460,124,15.7,7,494.3
57,100,100,0.55,0.32,1927,11,3490,127,15.2,7,498.6
58,100,100,0.55,0.32,1897,17,3514,126,15.1,7,502.0
59,100,100,0.55,0.32,1860,19,3549,127,14.6,7,507.0
60,100,100,0.55,0.32,1828,18,3582,129,14.2,7,511.7
61,100,100,0.55,0.32,1776,24,3628,132,13.5,7,518.3
62,100,100,0.55,0.32,1741,14,3673,133,13.1,7,524.7
63,100,100,0.55,0.32,1705,12,3711,133,12.8,7,530.1
64,100,100,0.55,0.32,1692,8,3728,132,12.8,7,532.6
65,100,100,0.55,0.32,1682,3,3743,131,12.8,7,534.7
66,100,100,0.55,0.32,1671,7,3750,131,12.8,7,535.7
67,100,100,0.55,0.32,1654,9,3765,133,12.4,7,537.9
68,100,100,0.55,0.32,1627,11,3790,131,12.4,7,541.4
69,100,100,0.55,0.32,1606,13,3809,133,12.1,7,544.1
70,100,100,0.55,0.32,1576,20,3832,133,11.8,7,547.4
71,100,100,0.55,0.32,1544,18,3866,136,11.4,7,552.3
72,100,100,0.55,0.32,1500,22,3906,141,10.6,7,558.0
73,100,100,0.55,0.32,1454,28,3946,144,10.1,7,563.7
74,100,100,0.55,0.32,1394,35,3999,148,9.4,7,571.3
75,100,100,0.55,0.32,1340,31,4057,150,8.9,7,579.6
76,100,100,0.55,0.32,1283,37,4108,156,8.2,7,586.9
77,100,100,0.55,0.32,1227,29,4172,153,8.0,7,596.0
78,100,100,0.55,0.32,1173,29,4226,154,7.6,7,603.7
79,100,100,0.55,0.32,1129,28,4271,156,7.2,7,610.1
80,100,100,0.55,0.32,1073,36,4319,154,7.0,7,617.0
81,100,100,0.55,0.32,1013,30,4385,156,6.5,7,626.4
82,100,100,0.55,0.32,970,26,4432,151,6.4,7,633.1
83,100,100,0.55,0.32,915,39,4474,155,5.9,7,639.1
84,100,100,0.55,0.32,885,17,4526,157,5.6,7,646.6
85,100,100,0.55,0.32,866,13,4549,155,5.6,7,649.9
86,100,100,0.55,0.32,849,13,4566,156,5.4,7,652.3
87,100,100,0.55,0.32,806,22,4600,160,5.0,7,657.1
88,100,100,0.55,0.32,772,20,4636,160,4.8,7,662.3
89,100,100,0.55,0.32,730,18,4680,162,4.5,7,668.6
90,100,100,0.55,0.32,688,21,4719,167,4.1,7,674.1
91,100,100,0.55,0.32,668,14,4746,170,3.9,7,678.0
92,100,100,0.55,0.32,643,19,4766,169,3.8,7,680.9
93,100,100,0.55,0.32,629,4,4795,168,3.7,7,685.0
94,100,100,0.55,0.32,622,6,4800,168,3.7,7,685.7
95,100,100,0.55,0.32,617,4,4807,168,3.7,7,686.7
96,100,100,0.55,0.32,611,4,4813,169,3.6,7,687.6
97,100,100,0.55,0.32,604,4,4820,167,3.6,7,688.6
98,100,100,0.55,0.32,604,0,4824,167,3.6,7,689.1
