Step,AgentID,Width,Height,Density,Humidity ,Steps to fire up
90,"(0, 1)",100,100,0.55,0.32,0
90,"(0, 2)",100,100,0.55,0.32,0
90,"(0, 3)",100,100,0.55,0.32,0
90,"(0, 6)",100,100,0.55,0.32,0
90,"(0, 7)",100,100,0.55,0.32,0
90,"(0, 9)",100,100,0.55,0.32,0
90,"(0, 11)",100,100,0.55,0.32,0
90,"(0, 14)",100,100,0.55,0.32,0
90,"(0, 17)",100,100,0.55,0.32,0
90,"(0, 18)",100,100,0.55,0.32,0
90,"(0, 19)",100,100,0.55,0.32,0
90,"(0, 20)",100,100,0.55,0.32,0
90,"(0, 22)",100,100,0.55,0.32,0
90,"(0, 23)",100,100,0.55,0.32,0
90,"(0, 24)",100,100,0.55,0.32,0
90,"(0, 26)",100,100,0.55,0.32,0
90,"(0, 29)",100,100,0.55,0.32,0
90,"(0, 30)",100,100,0.55,0.32,0
90,"(0, 31)",100,100,0.55,0.32,0
90,"(0, 32)",100,100,0.55,0.32,0
90,"(0, 34)",100,100,0.55,0.32,0
90,"(0, 36)",100,100,0.55,0.32,0
90,"(0, 37)",100,100,0.55,0.32,0
90,"(0, 38)",100,100,0.55,0.32,0
90,"(0, 39)",100,100,0.55,0.32,0
90,"(0, 43)",100,100,0.55,0.32,0
90,"(0, 45)",100,100,0.55,0.32,0
90,"(0, 49)",100,100,0.55,0.32,0
90,"(0, 54)",100,100,0.55,0.32,0
90,"(0, 55)",100,100,0.55,0.32,0
90,"(0, 56)",100,100,0.55,0.32,0
90,"(0, 57)",100,100,0.55,0.32,0
90,"(0, 60)",100,100,0.55,0.32,0
90,"(0, 61)",100,100,0.55,0.32,0
90,"(0, 63)",100,100,0.55,0.32,0
90,"(0, 65)",100,100,0.55,0.32,0
90,"(0, 67)",100,100,0.55,0.32,0
90,"(0, 68)",100,100,0.55,0.32,0
90,"(0, 70)",100,100,0.55,0.32,0
90,"(0, 72)",100,100,0.55,0.32,0
90,"(0, 76)",100,100,0.55,0.32,0
90,"(0, 79)",100,100,0.55,0.32,0
90,"(0, 80)",100,100,0.55,0.32,0
90,"(0, 84)",100,100,0.55,0.32,0
90,"(0, 85)",100,100,0.55,0.32,0
90,"(0, 88)",100,100,0.55,0.32,0
90,"(0, 89)",100,100,0.55,0.32,0
90,"(0, 90)",100,100,0.55,0.32,0
90,"(0, 91)",100,100,0.55,0.32,0
90,"(0, 93)",100,100,0.55,0.32,0
90,"(0, 94)",100,100,0.55,0.32,0
90,"(0, 95)",100,100,0.55,0.32,0
90,"(0, 96)",100,100,0.55,0.32,0
90,"(0, 97)",100,100,0.55,0.32,0
90,"(0, 99)",100,100,0.55,0.32,0
90,"(1, 1)",100,100,0.55,0.32,1
90,"(1, 2)",100,100,0.55,0.32,1
90,"(1, 3)",100,100,0.55,0.32,1
90,"(1, 6)",100,100,0.55,0.32,1
90,"(1, 7)",100,100,0.55,0.32,1
90,"(1, 8)",100,100,0.55,0.32,1
90,"(1, 9)",100,100,0.55,0.32,1
90,"(1, 10)",100,100,0.55,0.32,1
90,"(1, 11)",100,100,0.55,0.32,1
90,"(1, 13)",100,100,0.55,0.32,1
90,"(1, 15)",100,100,0.55,0.32,1
90,"(1, 18)",100,100,0.55,0.32,1
90,"(1, 19)",100,100,0.55,0.32,1
90,"(1, 20)",100,100,0.55,0.32,1
90,"(1, 22)",100,100,0.55,0.32,1
90,"(1, 23)",100,100,0.55,0.32,1
90,"(1, 27)",100,100,0.55,0.32,1
90,"(1, 28)",100,100,0.55,0.32,2
90,"(1, 32)",100,100,0.55,0.32,1
90,"(1, 33)",100,100,0.55,0.32,2
90,"(1, 35)",100,100,0.55,0.32,1
90,"(1, 36)",100,100,0.55,0.32,1
90,"(1, 37)",100,100,0.55,0.32,1
90,"(1, 39)",100,100,0.55,0.32,1
90,"(1, 40)",100,100,0.55,0.32,1
90,"(1, 41)",100,100,0.55,0.32,1
90,"(1, 42)",100,100,0.55,0.32,1
90,"(1, 44)",100,100,0.55,0.32,1
90,"(1, 45)",100,100,0.55,0.32,1
90,"(1, 46)",100,100,0.55,0.32,1
90,"(1, 48)",100,100,0.55,0.32,1
90,"(1, 49)",100,100,0.55,0.32,1
90,"(1, 51)",100,100,0.55,0.32,2
90,"(1, 53)",100,100,0.55,0.32,1
90,"(1, 54)",100,100,0.55,0.32,1
90,"(1, 55)",100,100,0.55,0.32,1
90,"(1, 56)",100,100,0.55,0.32,1
90,"(1, 57)",100,100,0.55,0.32,1
90,"(1, 62)",100,100,0.55,0.32,1
90,"(1, 63)",100,100,0.55,0.32,1
90,"(1, 66)",100,100,0.55,0.32,1
90,"(1, 68)",100,100,0.55,0.32,1
90,"(1, 70)",100,100,0.55,0.32,1
90,"(1, 72)",100,100,0.55,0.32,1
90,"(1, 75)",100,100,0.55,0.32,1
90,"(1, 79)",100,100,0.55,0.32,1
90,"(1, 80)",100,100,0.55,0.32,1
90,"(1, 81)",100,100,0.55,0.32,1
90,"(1, 82)",100,100,0.55,0.32,1
90,"(1, 83)",100,100,0.55,0.32,1
90,"(1, 84)",100,100,0.55,0.32,1
90,"(1, 85)",100,100,0.55,0.32,1
90,"(1, 87)",100,100,0.55,0.32,5
90,"(1, 88)",100,100,0.55,0.32,1
90,"(1, 89)",100,100,0.55,0.32,1
90,"(1, 91)",100,100,0.55,0.32,1
90,"(1, 96)",100,100,0.55,0.32,1
90,"(1, 98)",100,100,0.55,0.32,1
90,"(1, 99)",100,100,0.55,0.32,1
90,"(2, 2)",100,100,0.55,0.32,1
90,"(2, 3)",100,100,0.55,0.32,2
90,"(2, 5)",100,100,0.55,0.32,-1
90,"(2, 7)",100,100,0.55,0.32,1
90,"(2, 9)",100,100,0.55,0.32,1
90,"(2, 10)",100,100,0.55,0.32,1
90,"(2, 14)",100,100,0.55,0.32,2
90,"(2, 15)",100,100,0.55,0.32,2
90,"(2, 17)",100,100,0.55,0.32,1
90,"(2, 18)",100,100,0.55,0.32,1
90,"(2, 21)",100,100,0.55,0.32,1
90,"(2, 24)",100,100,0.55,0.32,1
90,"(2, 27)",100,100,0.55,0.32,3
90,"(2, 28)",100,100,0.55,0.32,2
90,"(2, 29)",100,100,0.55,0.32,3
90,"(2, 30)",100,100,0.55,0.32,3
90,"(2, 31)",100,100,0.55,0.32,2
90,"(2, 32)",100,100,0.55,0.32,2
90,"(2, 34)",100,100,0.55,0.32,4
90,"(2, 35)",100,100,0.55,0.32,5
90,"(2, 37)",100,100,0.55,0.32,1
90,"(2, 38)",100,100,0.55,0.32,1
90,"(2, 40)",100,100,0.55,0.32,1
90,"(2, 42)",100,100,0.55,0.32,2
90,"(2, 43)",100,100,0.55,0.32,1
90,"(2, 45)",100,100,0.55,0.32,2
90,"(2, 46)",100,100,0.55,0.32,1
90,"(2, 47)",100,100,0.55,0.32,2
90,"(2, 49)",100,100,0.55,0.32,1
90,"(2, 50)",100,100,0.55,0.32,1
90,"(2, 51)",100,100,0.55,0.32,2
90,"(2, 52)",100,100,0.55,0.32,2
90,"(2, 54)",100,100,0.55,0.32,1
90,"(2, 58)",100,100,0.55,0.32,2
90,"(2, 60)",100,100,0.55,0.32,3
90,"(2, 64)",100,100,0.55,0.32,1
90,"(2, 65)",100,100,0.55,0.32,1
90,"(2, 67)",100,100,0.55,0.32,1
90,"(2, 69)",100,100,0.55,0.32,1
90,"(2, 70)",100,100,0.55,0.32,2
90,"(2, 75)",100,100,0.55,0.32,1
90,"(2, 76)",100,100,0.55,0.32,1
90,"(2, 77)",100,100,0.55,0.32,1
90,"(2, 78)",100,100,0.55,0.32,1
