,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5523,47,0,20,276.1,0,0
1,100,100,0.55,0.32,5437,53,80,23,236.4,22,3.6
2,100,100,0.55,0.32,5364,39,167,23,233.2,15,11.1
3,100,100,0.55,0.32,5252,67,251,32,164.1,11,22.8
4,100,100,0.55,0.32,5143,56,371,35,146.9,6,61.8
5,100,100,0.55,0.32,5035,61,474,36,139.9,5,94.8
6,100,100,0.55,0.32,4969,41,560,35,142.0,4,140.0
7,100,100,0.55,0.32,4888,46,636,36,135.8,3,212.0
8,100,100,0.55,0.32,4809,53,708,36,133.6,3,236.0
9,100,100,0.55,0.32,4709,51,810,40,117.7,3,270.0
10,100,100,0.55,0.32,4647,42,881,40,116.2,3,293.7
11,100,100,0.55,0.32,4564,48,958,42,108.7,3,319.3
12,100,100,0.55,0.32,4483,43,1044,45,99.6,3,348.0
13,100,100,0.55,0.32,4370,69,1131,55,79.5,3,377.0
14,100,100,0.55,0.32,4236,73,1261,57,74.3,2,630.5
15,100,100,0.55,0.32,4113,61,1396,62,66.3,2,698.0
16,100,100,0.55,0.32,4007,60,1503,65,61.6,2,751.5
17,100,100,0.55,0.32,3925,46,1599,64,61.3,2,799.5
18,100,100,0.55,0.32,3869,37,1664,63,61.4,2,832.0
19,100,100,0.55,0.32,3795,42,1733,67,56.6,2,866.5
20,100,100,0.55,0.32,3717,44,1809,68,54.7,2,904.5
21,100,100,0.55,0.32,3633,52,1885,72,50.5,2,942.5
22,100,100,0.55,0.32,3558,41,1971,70,50.8,2,985.5
23,100,100,0.55,0.32,3480,49,2041,71,49.0,2,1020.5
24,100,100,0.55,0.32,3391,51,2128,78,43.5,2,1064.0
25,100,100,0.55,0.32,3294,60,2216,82,40.2,2,1108.0
26,100,100,0.55,0.32,3190,65,2315,89,35.8,2,1157.5
27,100,100,0.55,0.32,3080,63,2427,90,34.2,2,1213.5
28,100,100,0.55,0.32,2964,55,2551,93,31.9,2,1275.5
29,100,100,0.55,0.32,2868,53,2649,93,30.8,2,1324.5
30,100,100,0.55,0.32,2785,50,2735,95,29.3,2,1367.5
31,100,100,0.55,0.32,2708,38,2824,95,28.5,2,1412.0
32,100,100,0.55,0.32,2630,41,2899,92,28.6,2,1449.5
33,100,100,0.55,0.32,2537,56,2977,98,25.9,2,1488.5
34,100,100,0.55,0.32,2437,47,3086,109,22.4,2,1543.0
35,100,100,0.55,0.32,2349,43,3178,105,22.4,2,1589.0
36,100,100,0.55,0.32,2277,44,3249,104,21.9,2,1624.5
37,100,100,0.55,0.32,2207,42,3321,109,20.2,2,1660.5
38,100,100,0.55,0.32,2134,46,3390,110,19.4,2,1695.0
39,100,100,0.55,0.32,2067,41,3462,113,18.3,2,1731.0
40,100,100,0.55,0.32,1962,51,3557,117,16.8,2,1778.5
41,100,100,0.55,0.32,1850,62,3658,120,15.4,2,1829.0
42,100,100,0.55,0.32,1770,45,3755,118,15.0,2,1877.5
43,100,100,0.55,0.32,1696,41,3833,120,14.1,2,1916.5
44,100,100,0.55,0.32,1603,52,3915,119,13.5,2,1957.5
45,100,100,0.55,0.32,1489,62,4019,129,11.5,2,2009.5
46,100,100,0.55,0.32,1384,56,4130,133,10.4,2,2065.0
47,100,100,0.55,0.32,1265,61,4244,134,9.4,2,2122.0
48,100,100,0.55,0.32,1187,58,4325,138,8.6,2,2162.5
49,100,100,0.55,0.32,1078,58,4434,144,7.5,2,2217.0
50,100,100,0.55,0.32,966,59,4545,144,6.7,2,2272.5
51,100,100,0.55,0.32,872,55,4643,144,6.1,2,2321.5
52,100,100,0.55,0.32,780,48,4742,147,5.3,2,2371.0
53,100,100,0.55,0.32,709,44,4817,152,4.7,2,2408.5
54,100,100,0.55,0.32,665,27,4878,149,4.5,2,2439.0
55,100,100,0.55,0.32,603,32,4935,153,3.9,2,2467.5
56,100,100,0.55,0.32,565,26,4979,154,3.7,2,2489.5
57,100,100,0.55,0.32,508,28,5034,160,3.2,2,2517.0
58,100,100,0.55,0.32,456,23,5091,161,2.8,2,2545.5
59,100,100,0.55,0.32,437,14,5119,160,2.7,2,2559.5
60,100,100,0.55,0.32,422,9,5139,157,2.7,2,2569.5
61,100,100,0.55,0.32,414,5,5151,158,2.6,2,2575.5
62,100,100,0.55,0.32,399,5,5166,160,2.5,2,2583.0
63,100,100,0.55,0.32,397,0,5173,158,2.5,2,2586.5
