,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5397,52,0,28,192.8,0,0
1,100,100,0.55,0.32,5323,38,88,31,171.7,20,4.4
2,100,100,0.55,0.32,5273,31,145,26,202.8,13,11.2
3,100,100,0.55,0.32,5207,37,205,27,192.9,12,17.1
4,100,100,0.55,0.32,5100,42,307,36,141.7,8,38.4
5,100,100,0.55,0.32,5051,31,367,33,153.1,6,61.2
6,100,100,0.55,0.32,5010,29,410,33,151.8,6,68.3
7,100,100,0.55,0.32,4938,42,469,31,159.3,6,78.2
8,100,100,0.55,0.32,4854,47,548,37,131.2,6,91.3
9,100,100,0.55,0.32,4790,47,612,39,122.8,6,102.0
10,100,100,0.55,0.32,4692,54,703,45,104.3,6,117.2
11,100,100,0.55,0.32,4621,38,790,41,112.7,5,158.0
12,100,100,0.55,0.32,4550,33,866,41,111.0,5,173.2
13,100,100,0.55,0.32,4489,35,925,45,99.8,5,185.0
14,100,100,0.55,0.32,4445,31,973,47,94.6,5,194.6
15,100,100,0.55,0.32,4370,39,1040,48,91.0,5,208.0
16,100,100,0.55,0.32,4302,41,1106,48,89.6,5,221.2
17,100,100,0.55,0.32,4224,33,1192,48,88.0,5,238.4
18,100,100,0.55,0.32,4158,32,1259,49,84.9,5,251.8
19,100,100,0.55,0.32,4107,29,1313,53,77.5,5,262.6
20,100,100,0.55,0.32,4035,42,1372,57,70.8,5,274.4
21,100,100,0.55,0.32,3970,42,1437,62,64.0,5,287.4
22,100,100,0.55,0.32,3869,56,1524,63,61.4,5,304.8
23,100,100,0.55,0.32,3802,43,1604,63,60.3,5,320.8
24,100,100,0.55,0.32,3719,39,1691,64,58.1,5,338.2
25,100,100,0.55,0.32,3633,45,1771,68,53.4,5,354.2
26,100,100,0.55,0.32,3585,32,1832,72,49.8,5,366.4
27,100,100,0.55,0.32,3544,27,1878,69,51.4,5,375.6
28,100,100,0.55,0.32,3493,29,1927,71,49.2,5,385.4
29,100,100,0.55,0.32,3441,27,1981,70,49.2,5,396.2
30,100,100,0.55,0.32,3401,24,2024,73,46.6,5,404.8
31,100,100,0.55,0.32,3360,18,2071,73,46.0,4,517.8
32,100,100,0.55,0.32,3332,15,2102,75,44.4,4,525.5
33,100,100,0.55,0.32,3295,25,2129,76,43.4,4,532.2
34,100,100,0.55,0.32,3258,22,2169,80,40.7,4,542.2
35,100,100,0.55,0.32,3210,23,2216,79,40.6,4,554.0
36,100,100,0.55,0.32,3176,24,2249,81,39.2,4,562.2
37,100,100,0.55,0.32,3111,29,2309,80,38.9,4,577.2
38,100,100,0.55,0.32,3060,29,2360,81,37.8,4,590.0
39,100,100,0.55,0.32,2995,37,2417,85,35.2,4,604.2
40,100,100,0.55,0.32,2935,30,2484,84,34.9,4,621.0
41,100,100,0.55,0.32,2864,39,2546,88,32.5,4,636.5
42,100,100,0.55,0.32,2815,29,2605,88,32.0,4,651.2
43,100,100,0.55,0.32,2751,36,2662,91,30.2,4,665.5
44,100,100,0.55,0.32,2692,34,2723,92,29.3,4,680.8
45,100,100,0.55,0.32,2613,44,2792,102,25.6,4,698.0
46,100,100,0.55,0.32,2507,63,2879,104,24.1,4,719.8
47,100,100,0.55,0.32,2414,55,2980,109,22.1,4,745.0
48,100,100,0.55,0.32,2312,66,3071,114,20.3,4,767.8
49,100,100,0.55,0.32,2161,83,3205,118,18.3,4,801.2
50,100,100,0.55,0.32,2039,62,3348,115,17.7,4,837.0
51,100,100,0.55,0.32,1950,47,3452,109,17.9,4,863.0
52,100,100,0.55,0.32,1879,40,3530,112,16.8,4,882.5
53,100,100,0.55,0.32,1786,57,3606,118,15.1,4,901.5
54,100,100,0.55,0.32,1678,72,3699,121,13.9,4,924.8
55,100,100,0.55,0.32,1498,105,3846,132,11.3,4,961.5
56,100,100,0.55,0.32,1348,75,4026,137,9.8,4,1006.5
57,100,100,0.55,0.32,1221,64,4164,140,8.7,4,1041.0
58,100,100,0.55,0.32,1129,55,4265,147,7.7,4,1066.2
59,100,100,0.55,0.32,1024,68,4357,159,6.4,4,1089.2
60,100,100,0.55,0.32,936,40,4473,153,6.1,4,1118.2
61,100,100,0.55,0.32,836,47,4566,155,5.4,4,1141.5
62,100,100,0.55,0.32,783,31,4635,154,5.1,4,1158.8
63,100,100,0.55,0.32,743,23,4683,157,4.7,4,1170.8
64,100,100,0.55,0.32,715,18,4716,159,4.5,4,1179.0
65,100,100,0.55,0.32,707,3,4739,155,4.6,4,1184.8
66,100,100,0.55,0.32,701,2,4746,152,4.6,4,1186.5
67,100,100,0.55,0.32,701,0,4748,152,4.6,4,1187.0
