,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5431,56,0,23,236.1,0,0
1,100,100,0.55,0.32,5333,52,102,28,190.5,19,5.4
2,100,100,0.55,0.32,5255,45,187,32,164.2,12,15.6
3,100,100,0.55,0.32,5177,48,262,33,156.9,8,32.8
4,100,100,0.55,0.32,5112,36,339,38,134.5,5,67.8
5,100,100,0.55,0.32,5060,36,391,39,129.7,4,97.8
6,100,100,0.55,0.32,5007,30,450,44,113.8,4,112.5
7,100,100,0.55,0.32,4944,33,510,46,107.5,4,127.5
8,100,100,0.55,0.32,4880,41,566,54,90.4,3,188.7
9,100,100,0.55,0.32,4805,50,632,58,82.8,3,210.7
10,100,100,0.55,0.32,4723,49,715,59,80.1,2,357.5
11,100,100,0.55,0.32,4630,51,806,62,74.7,2,403.0
12,100,100,0.55,0.32,4552,42,893,61,74.6,2,446.5
13,100,100,0.55,0.32,4487,37,963,63,71.2,2,481.5
14,100,100,0.55,0.32,4424,35,1028,63,70.2,2,514.0
15,100,100,0.55,0.32,4385,24,1078,64,68.5,2,539.0
16,100,100,0.55,0.32,4351,19,1117,62,70.2,2,558.5
17,100,100,0.55,0.32,4301,29,1157,64,67.2,2,578.5
18,100,100,0.55,0.32,4235,38,1214,64,66.2,2,607.0
19,100,100,0.55,0.32,4155,39,1293,64,64.9,2,646.5
20,100,100,0.55,0.32,4067,48,1372,66,61.6,2,686.0
21,100,100,0.55,0.32,3987,56,1444,70,57.0,2,722.0
22,100,100,0.55,0.32,3880,60,1547,72,53.9,2,773.5
23,100,100,0.55,0.32,3778,56,1653,75,50.4,2,826.5
24,100,100,0.55,0.32,3688,55,1744,78,47.3,2,872.0
25,100,100,0.55,0.32,3609,52,1826,82,44.0,2,913.0
26,100,100,0.55,0.32,3494,59,1934,83,42.1,2,967.0
27,100,100,0.55,0.32,3409,50,2028,87,39.2,2,1014.0
28,100,100,0.55,0.32,3319,53,2115,89,37.3,2,1057.5
29,100,100,0.55,0.32,3214,57,2216,92,34.9,2,1108.0
30,100,100,0.55,0.32,3113,54,2320,98,31.8,2,1160.0
31,100,100,0.55,0.32,3011,57,2419,100,30.1,2,1209.5
32,100,100,0.55,0.32,2926,56,2505,106,27.6,2,1252.5
33,100,100,0.55,0.32,2836,51,2600,106,26.8,2,1300.0
34,100,100,0.55,0.32,2745,47,2695,105,26.1,2,1347.5
35,100,100,0.55,0.32,2599,78,2810,106,24.5,2,1405.0
36,100,100,0.55,0.32,2454,74,2959,120,20.4,2,1479.5
37,100,100,0.55,0.32,2270,85,3132,129,17.6,2,1566.0
38,100,100,0.55,0.32,2174,58,3255,128,17.0,2,1627.5
39,100,100,0.55,0.32,2056,75,3356,129,15.9,2,1678.0
40,100,100,0.55,0.32,1963,45,3479,129,15.2,2,1739.5
41,100,100,0.55,0.32,1870,55,3562,134,14.0,2,1781.0
42,100,100,0.55,0.32,1773,54,3660,134,13.2,2,1830.0
43,100,100,0.55,0.32,1702,41,3744,135,12.6,2,1872.0
44,100,100,0.55,0.32,1627,42,3818,140,11.6,2,1909.0
45,100,100,0.55,0.32,1573,33,3881,139,11.3,2,1940.5
46,100,100,0.55,0.32,1534,22,3931,140,11.0,2,1965.5
47,100,100,0.55,0.32,1501,20,3966,140,10.7,2,1983.0
48,100,100,0.55,0.32,1476,19,3992,143,10.3,2,1996.0
49,100,100,0.55,0.32,1416,28,4043,146,9.7,2,2021.5
50,100,100,0.55,0.32,1354,38,4095,152,8.9,2,2047.5
51,100,100,0.55,0.32,1312,25,4150,153,8.6,2,2075.0
52,100,100,0.55,0.32,1257,29,4201,153,8.2,2,2100.5
53,100,100,0.55,0.32,1225,19,4243,152,8.1,2,2121.5
54,100,100,0.55,0.32,1204,15,4268,152,7.9,2,2134.0
55,100,100,0.55,0.32,1182,12,4293,152,7.8,2,2146.5
56,100,100,0.55,0.32,1174,7,4306,152,7.7,2,2153.0
57,100,100,0.55,0.32,1163,8,4316,153,7.6,2,2158.0
58,100,100,0.55,0.32,1159,3,4325,153,7.6,2,2162.5
59,100,100,0.55,0.32,1157,2,4328,153,7.6,2,2164.0
60,100,100,0.55,0.32,1149,5,4333,155,7.4,2,2166.5
61,100,100,0.55,0.32,1145,2,4340,155,7.4,2,2170.0
62,100,100,0.55,0.32,1144,0,4343,155,7.4,2,2171.5
