,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5514,52,0,26,212.1,0,0
1,100,100,0.55,0.32,5418,47,101,29,186.8,20,5.0
2,100,100,0.55,0.32,5325,55,186,31,171.8,10,18.6
3,100,100,0.55,0.32,5232,43,291,33,158.5,8,36.4
4,100,100,0.55,0.32,5168,34,364,32,161.5,6,60.7
5,100,100,0.55,0.32,5093,39,434,34,149.8,5,86.8
6,100,100,0.55,0.32,5007,49,510,41,122.1,5,102.0
7,100,100,0.55,0.32,4910,59,597,49,100.2,4,149.2
8,100,100,0.55,0.32,4809,58,699,47,102.3,4,174.8
9,100,100,0.55,0.32,4716,60,790,49,96.2,3,263.3
10,100,100,0.55,0.32,4655,39,872,49,95.0,3,290.7
11,100,100,0.55,0.32,4571,39,956,49,93.3,3,318.7
12,100,100,0.55,0.32,4512,42,1012,52,86.8,3,337.3
13,100,100,0.55,0.32,4438,38,1090,53,83.7,3,363.3
14,100,100,0.55,0.32,4366,36,1164,54,80.9,3,388.0
15,100,100,0.55,0.32,4313,30,1223,54,79.9,3,407.7
16,100,100,0.55,0.32,4265,23,1278,54,79.0,3,426.0
17,100,100,0.55,0.32,4215,29,1322,54,78.1,3,440.7
18,100,100,0.55,0.32,4151,42,1373,57,72.8,3,457.7
19,100,100,0.55,0.32,4085,42,1439,59,69.2,3,479.7
20,100,100,0.55,0.32,4009,39,1518,59,67.9,3,506.0
21,100,100,0.55,0.32,3933,42,1591,62,63.4,3,530.3
22,100,100,0.55,0.32,3855,47,1664,73,52.8,3,554.7
23,100,100,0.55,0.32,3754,53,1759,78,48.1,3,586.3
24,100,100,0.55,0.32,3659,57,1850,79,46.3,3,616.7
25,100,100,0.55,0.32,3591,37,1938,82,43.8,3,646.0
26,100,100,0.55,0.32,3538,31,1997,80,44.2,3,665.7
27,100,100,0.55,0.32,3476,40,2050,86,40.4,3,683.3
28,100,100,0.55,0.32,3418,37,2111,86,39.7,3,703.7
29,100,100,0.55,0.32,3339,38,2189,89,37.5,3,729.7
30,100,100,0.55,0.32,3294,29,2243,89,37.0,3,747.7
31,100,100,0.55,0.32,3236,33,2297,93,34.8,3,765.7
32,100,100,0.55,0.32,3160,40,2366,93,34.0,3,788.7
33,100,100,0.55,0.32,3090,41,2435,94,32.9,3,811.7
34,100,100,0.55,0.32,2999,57,2510,103,29.1,3,836.7
35,100,100,0.55,0.32,2873,68,2625,113,25.4,3,875.0
36,100,100,0.55,0.32,2782,51,2733,107,26.0,3,911.0
37,100,100,0.55,0.32,2689,50,2827,109,24.7,3,942.3
38,100,100,0.55,0.32,2593,47,2926,117,22.2,3,975.3
39,100,100,0.55,0.32,2507,42,3017,117,21.4,3,1005.7
40,100,100,0.55,0.32,2439,39,3088,114,21.4,3,1029.3
41,100,100,0.55,0.32,2381,34,3151,114,20.9,3,1050.3
42,100,100,0.55,0.32,2318,38,3210,115,20.2,3,1070.0
43,100,100,0.55,0.32,2232,52,3282,118,18.9,3,1094.0
44,100,100,0.55,0.32,2137,55,3374,123,17.4,3,1124.7
45,100,100,0.55,0.32,2025,60,3481,125,16.2,3,1160.3
46,100,100,0.55,0.32,1913,65,3588,131,14.6,3,1196.0
47,100,100,0.55,0.32,1777,80,3709,134,13.3,3,1236.3
48,100,100,0.55,0.32,1672,62,3832,142,11.8,3,1277.3
49,100,100,0.55,0.32,1597,40,3929,138,11.6,3,1309.7
50,100,100,0.55,0.32,1552,26,3988,140,11.1,3,1329.3
51,100,100,0.55,0.32,1504,24,4038,141,10.7,3,1346.0
52,100,100,0.55,0.32,1454,33,4079,139,10.5,3,1359.7
53,100,100,0.55,0.32,1397,38,4131,141,9.9,3,1377.0
54,100,100,0.55,0.32,1315,48,4203,144,9.1,3,1401.0
55,100,100,0.55,0.32,1255,31,4280,147,8.5,3,1426.7
56,100,100,0.55,0.32,1180,43,4343,152,7.8,3,1447.7
57,100,100,0.55,0.32,1098,43,4425,159,6.9,3,1475.0
58,100,100,0.55,0.32,1038,29,4499,154,6.7,3,1499.7
59,100,100,0.55,0.32,1016,14,4536,155,6.6,3,1512.0
60,100,100,0.55,0.32,983,24,4559,156,6.3,3,1519.7
61,100,100,0.55,0.32,948,18,4600,157,6.0,3,1533.3
62,100,100,0.55,0.32,900,27,4639,162,5.6,3,1546.3
63,100,100,0.55,0.32,844,31,4691,164,5.1,3,1563.7
64,100,100,0.55,0.32,808,16,4742,161,5.0,3,1580.7
65,100,100,0.55,0.32,791,6,4769,161,4.9,3,1589.7
66,100,100,0.55,0.32,772,7,4787,160,4.8,3,1595.7
67,100,100,0.55,0.32,769,2,4795,160,4.8,3,1598.3
68,100,100,0.55,0.32,765,2,4799,161,4.8,3,1599.7
69,100,100,0.55,0.32,762,1,4803,160,4.8,3,1601.0
70,100,100,0.55,0.32,762,0,4804,160,4.8,3,1601.3
