,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5475,55,0,25,219.0,0,0
1,100,100,0.55,0.32,5384,49,97,26,207.1,15,6.5
2,100,100,0.55,0.32,5303,48,179,26,204.0,9,19.9
3,100,100,0.55,0.32,5217,45,268,29,179.9,5,53.6
4,100,100,0.55,0.32,5102,64,364,39,130.8,4,91.0
5,100,100,0.55,0.32,5010,53,467,34,147.4,3,155.7
6,100,100,0.55,0.32,4950,34,546,37,133.8,2,273.0
7,100,100,0.55,0.32,4892,32,606,39,125.4,2,303.0
8,100,100,0.55,0.32,4830,35,665,39,123.8,2,332.5
9,100,100,0.55,0.32,4768,33,729,40,119.2,2,364.5
10,100,100,0.55,0.32,4713,31,786,41,115.0,2,393.0
11,100,100,0.55,0.32,4667,25,838,38,122.8,2,419.0
12,100,100,0.55,0.32,4621,24,885,40,115.5,2,442.5
13,100,100,0.55,0.32,4554,42,934,45,101.2,2,467.0
14,100,100,0.55,0.32,4475,45,1010,45,99.4,2,505.0
15,100,100,0.55,0.32,4395,43,1092,45,97.7,2,546.0
16,100,100,0.55,0.32,4306,43,1181,49,87.9,2,590.5
17,100,100,0.55,0.32,4223,38,1269,55,76.8,2,634.5
18,100,100,0.55,0.32,4128,49,1353,55,75.1,2,676.5
19,100,100,0.55,0.32,4065,39,1426,61,66.6,2,713.0
20,100,100,0.55,0.32,3969,57,1504,66,60.1,2,752.0
21,100,100,0.55,0.32,3872,55,1603,70,55.3,2,801.5
22,100,100,0.55,0.32,3764,58,1708,76,49.5,2,854.0
23,100,100,0.55,0.32,3688,46,1796,69,53.4,2,898.0
24,100,100,0.55,0.32,3616,42,1872,76,47.6,2,936.0
25,100,100,0.55,0.32,3546,36,1948,75,47.3,2,974.0
26,100,100,0.55,0.32,3455,49,2026,78,44.3,2,1013.0
27,100,100,0.55,0.32,3362,47,2121,77,43.7,2,1060.5
28,100,100,0.55,0.32,3279,47,2204,82,40.0,2,1102.0
29,100,100,0.55,0.32,3225,35,2270,83,38.9,2,1135.0
30,100,100,0.55,0.32,3161,35,2334,86,36.8,2,1167.0
31,100,100,0.55,0.32,3105,38,2387,85,36.5,2,1193.5
32,100,100,0.55,0.32,3020,48,2462,90,33.6,2,1231.0
33,100,100,0.55,0.32,2920,46,2564,94,31.1,2,1282.0
34,100,100,0.55,0.32,2853,39,2638,94,30.4,2,1319.0
35,100,100,0.55,0.32,2787,41,2702,98,28.4,2,1351.0
36,100,100,0.55,0.32,2710,44,2776,97,27.9,2,1388.0
37,100,100,0.55,0.32,2639,37,2854,93,28.4,2,1427.0
38,100,100,0.55,0.32,2586,33,2911,102,25.4,2,1455.5
39,100,100,0.55,0.32,2496,46,2988,101,24.7,2,1494.0
40,100,100,0.55,0.32,2438,34,3058,104,23.4,2,1529.0
41,100,100,0.55,0.32,2386,27,3117,101,23.6,2,1558.5
42,100,100,0.55,0.32,2310,46,3174,107,21.6,2,1587.0
43,100,100,0.55,0.32,2231,48,3251,110,20.3,2,1625.5
44,100,100,0.55,0.32,2168,34,3328,108,20.1,2,1664.0
45,100,100,0.55,0.32,2108,36,3386,115,18.3,2,1693.0
46,100,100,0.55,0.32,2033,48,3449,118,17.2,2,1724.5
47,100,100,0.55,0.32,1923,64,3543,124,15.5,2,1771.5
48,100,100,0.55,0.32,1817,61,3652,128,14.2,2,1826.0
49,100,100,0.55,0.32,1716,60,3754,130,13.2,2,1877.0
50,100,100,0.55,0.32,1590,69,3871,135,11.8,2,1935.5
51,100,100,0.55,0.32,1484,56,3990,136,10.9,2,1995.0
52,100,100,0.55,0.32,1389,62,4079,136,10.2,2,2039.5
53,100,100,0.55,0.32,1276,72,4182,136,9.4,2,2091.0
54,100,100,0.55,0.32,1140,81,4309,148,7.7,2,2154.5
55,100,100,0.55,0.32,1044,59,4427,148,7.1,2,2213.5
56,100,100,0.55,0.32,972,41,4517,150,6.5,2,2258.5
57,100,100,0.55,0.32,909,36,4585,148,6.1,2,2292.5
58,100,100,0.55,0.32,813,49,4668,153,5.3,2,2334.0
59,100,100,0.55,0.32,738,39,4753,158,4.7,2,2376.5
60,100,100,0.55,0.32,685,33,4812,156,4.4,2,2406.0
61,100,100,0.55,0.32,642,24,4864,153,4.2,2,2432.0
62,100,100,0.55,0.32,616,13,4901,153,4.0,2,2450.5
63,100,100,0.55,0.32,598,11,4921,152,3.9,2,2460.5
64,100,100,0.55,0.32,578,15,4937,156,3.7,2,2468.5
65,100,100,0.55,0.32,551,13,4966,155,3.6,2,2483.0
66,100,100,0.55,0.32,540,6,4984,154,3.5,2,2492.0
67,100,100,0.55,0.32,536,1,4993,153,3.5,2,2496.5
68,100,100,0.55,0.32,536,0,4994,153,3.5,2,2497.0
