,Width,Height,Density,Humidity ,Fine,On Fire,Burned Out,# Fine Clusteres,Av. Fine Clusteres Size,# Burned Out Clusteres,Av. Burned Out Clusteres Size
0,100,100,0.55,0.32,5458,58,0,22,248.1,0,0
1,100,100,0.55,0.32,5384,44,88,22,244.7,24,3.7
2,100,100,0.55,0.32,5283,50,183,27,195.7,19,9.6
3,100,100,0.55,0.32,5211,41,264,28,186.1,13,20.3
4,100,100,0.55,0.32,5103,51,362,33,154.6,9,40.2
5,100,100,0.55,0.32,5002,48,466,35,142.9,7,66.6
6,100,100,0.55,0.32,4924,48,544,36,136.8,7,77.7
7,100,100,0.55,0.32,4839,49,628,43,112.5,5,125.6
8,100,100,0.55,0.32,4771,44,701,45,106.0,5,140.2
9,100,100,0.55,0.32,4698,43,775,47,100.0,5,155.0
10,100,100,0.55,0.32,4644,30,842,44,105.5,5,168.4
11,100,100,0.55,0.32,4581,37,898,44,104.1,5,179.6
12,100,100,0.55,0.32,4521,34,961,48,94.2,5,192.2
13,100,100,0.55,0.32,4481,25,1010,48,93.4,5,202.0
14,100,100,0.55,0.32,4404,43,1069,51,86.4,5,213.8
15,100,100,0.55,0.32,4342,31,1143,54,80.4,5,228.6
16,100,100,0.55,0.32,4271,43,1202,55,77.7,5,240.4
17,100,100,0.55,0.32,4219,25,1272,59,71.5,5,254.4
18,100,100,0.55,0.32,4174,25,1317,58,72.0,5,263.4
19,100,100,0.55,0.32,4132,27,1357,56,73.8,5,271.4
20,100,100,0.55,0.32,4067,37,1412,59,68.9,5,282.4
21,100,100,0.55,0.32,3994,41,1481,62,64.4,5,296.2
22,100,100,0.55,0.32,3906,48,1562,65,60.1,5,312.4
23,100,100,0.55,0.32,3814,55,1647,68,56.1,5,329.4
24,100,100,0.55,0.32,3681,66,1769,78,47.2,5,353.8
25,100,100,0.55,0.32,3592,52,1872,75,47.9,5,374.4
26,100,100,0.55,0.32,3462,69,1985,81,42.7,5,397.0
27,100,100,0.55,0.32,3336,68,2112,90,37.1,5,422.4
28,100,100,0.55,0.32,3218,63,2235,90,35.8,5,447.0
29,100,100,0.55,0.32,3082,81,2353,107,28.8,5,470.6
30,100,100,0.55,0.32,2957,57,2502,101,29.3,5,500.4
31,100,100,0.55,0.32,2888,39,2589,108,26.7,5,517.8
32,100,100,0.55,0.32,2831,35,2650,101,28.0,5,530.0
33,100,100,0.55,0.32,2799,23,2694,103,27.2,5,538.8
34,100,100,0.55,0.32,2758,22,2736,104,26.5,5,547.2
35,100,100,0.55,0.32,2717,22,2777,108,25.2,5,555.4
36,100,100,0.55,0.32,2671,23,2822,109,24.5,5,564.4
37,100,100,0.55,0.32,2645,21,2850,111,23.8,5,570.0
38,100,100,0.55,0.32,2586,33,2897,112,23.1,5,579.4
39,100,100,0.55,0.32,2505,37,2974,118,21.2,5,594.8
40,100,100,0.55,0.32,2460,27,3029,118,20.8,5,605.8
41,100,100,0.55,0.32,2404,31,3081,119,20.2,5,616.2
42,100,100,0.55,0.32,2337,42,3137,123,19.0,5,627.4
43,100,100,0.55,0.32,2281,31,3204,122,18.7,5,640.8
44,100,100,0.55,0.32,2230,29,3257,122,18.3,5,651.4
45,100,100,0.55,0.32,2176,28,3312,123,17.7,5,662.4
46,100,100,0.55,0.32,2134,25,3357,130,16.4,5,671.4
47,100,100,0.55,0.32,2096,15,3405,125,16.8,5,681.0
48,100,100,0.55,0.32,2080,9,3427,128,16.2,5,685.4
49,100,100,0.55,0.32,2053,18,3445,127,16.2,5,689.0
50,100,100,0.55,0.32,2025,16,3475,127,15.9,5,695.0
51,100,100,0.55,0.32,1994,20,3502,128,15.6,5,700.4
52,100,100,0.55,0.32,1963,15,3538,128,15.3,5,707.6
53,100,100,0.55,0.32,1933,16,3567,129,15.0,5,713.4
54,100,100,0.55,0.32,1910,12,3594,130,14.7,5,718.8
55,100,100,0.55,0.32,1886,13,3617,130,14.5,5,723.4
56,100,100,0.55,0.32,1851,15,3650,132,14.0,5,730.0
57,100,100,0.55,0.32,1804,24,3688,134,13.5,5,737.6
58,100,100,0.55,0.32,1788,11,3717,133,13.4,5,743.4
59,100,100,0.55,0.32,1755,16,3745,137,12.8,5,749.0
60,100,100,0.55,0.32,1723,22,3771,134,12.9,5,754.2
61,100,100,0.55,0.32,1686,23,3807,137,12.3,5,761.4
62,100,100,0.55,0.32,1637,31,3848,139,11.8,5,769.6
63,100,100,0.55,0.32,1572,32,3912,146,10.8,5,782.4
64,100,100,0.55,0.32,1522,34,3960,142,10.7,5,792.0
65,100,100,0.55,0.32,1458,36,4022,148,9.9,5,804.4
66,100,100,0.55,0.32,1407,27,4082,148,9.5,5,816.4
67,100,100,0.55,0.32,1377,20,4119,149,9.2,5,823.8
68,100,100,0.55,0.32,1348,16,4152,150,9.0,5,830.4
